"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";17;1
"Building";"SupplyDepot";NA;18;0
"Building";"Barracks";NA;17;0
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";19;1
"Building";"Refinery";NA;19;0
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Reaper";"Barracks";20;1
"Building";"SupplyDepot";NA;22;0
"Unit";"SCV";"Command Center";23;1
"Unit";"Reaper";"Barracks";21;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Reaper";"Barracks";22;1
"Unit";"Reaper";"Barracks";24;1
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";30;1
"Unit";"Reaper";"Barracks";26;1
"Unit";"Reaper";"Barracks";28;1
"Unit";"Reaper";"Barracks";28;1
"Building";"Barracks";NA;28;0
"Building";"Barracks";NA;28;0
"Unit";"Reaper";"Barracks";31;1
"Unit";"Reaper";"Barracks";32;1
"Unit";"SCV";"Command Center";34;1
"Unit";"Reaper";"Barracks";33;1
"Unit";"Reaper";"Barracks";34;1
"Building";"SupplyDepot";NA;35;0
"Unit";"Reaper";"Barracks";34;1
"Unit";"Reaper";"Barracks";35;1
"Unit";"SCV";"Command Center";39;1
"Building";"EngineeringBay";NA;38;0
"Unit";"Reaper";"Barracks";37;1
"Unit";"SCV";"Command Center";41;1
"Unit";"Reaper";"Barracks";39;1
"Building";"BarracksTechLab";NA;43;0
"Building";"BarracksTechLab";NA;43;0
"Building";"CommandCenter";NA;35;0
"Building";"BarracksTechLab";NA;45;0
"Unit";"Marauder";"Barracks";45;2
"Unit";"Marauder";"Barracks";45;2
"Building";"MissileTurret";NA;45;0
"Unit";"Marauder";"Barracks";45;2
"Unit";"Marauder";"Barracks";45;2
"Unit";"Marauder";"Barracks";49;2
"Unit";"SCV";"Command Center";55;1
"Unit";"Marauder";"Barracks";55;2
"Unit";"Marauder";"Barracks";55;2
"Unit";"Marauder";"Barracks";55;2
"Unit";"Marauder";"Barracks";56;2
"Unit";"Marine";"Barracks";60;1
"Unit";"Marauder";"Barracks";58;2
"Unit";"Marine";"Barracks";60;1
"Unit";"Marauder";"Barracks";62;2
"Unit";"Marine";"Barracks";64;1
"Unit";"Marauder";"Barracks";62;2
"Unit";"Marine";"Barracks";67;1
"Unit";"SCV";"Command Center";68;1
"Unit";"Marauder";"Barracks";65;2
"Unit";"Marauder";"Barracks";70;2
"Unit";"Marine";"Barracks";70;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";77;1
"Unit";"SCV";"Command Center";80;1
"Unit";"Marauder";"Barracks";77;2
"Unit";"Marauder";"Barracks";82;2
"Upgrade";"Stimpack";"TechLab";60;0
"Unit";"Marauder";"Barracks";83;2
"Unit";"Marauder";"Barracks";89;2
"Unit";"SCV";"Command Center";89;1
"Unit";"Marine";"Barracks";89;1
"Unit";"Marine";"Barracks";89;1
"Building";"Factory";NA;85;0
"Unit";"Marauder";"Barracks";89;2
"Building";"Bunker";NA;91;0
"Building";"Bunker";NA;96;0
"Unit";"Marauder";"Barracks";96;2
"Building";"Starport";NA;96;0
"Unit";"SCV";"Command Center";96;1
"Unit";"Marauder";"Barracks";96;2
"Unit";"Marauder";"Barracks";96;2
"Building";"FactoryReactor";NA;96;0
"Unit";"Marine";"Barracks";98;1
"Unit";"Marine";"Barracks";98;1
"Building";"SupplyDepot";NA;98;0
"Building";"SupplyDepot";NA;98;0
"Unit";"Marauder";"Barracks";103;2
"Unit";"Medivac";"Starport";103;2
"Unit";"Medivac";"Starport";103;2
"Unit";"Marine";"Barracks";105;1
"Unit";"Marauder";"Barracks";105;2
"Building";"FactoryReactor";NA;103;0
"Unit";"Marauder";"Barracks";105;2
"Unit";"Medivac";"Starport";107;2
"Unit";"Marauder";"Barracks";114;2
"Unit";"Marauder";"Barracks";116;2
"Unit";"Marauder";"Barracks";116;2
"Unit";"Marine";"Barracks";120;1
"Unit";"Marauder";"Barracks";120;2
"Unit";"Marine";"Barracks";122;1
"Unit";"Marauder";"Barracks";124;2
"Unit";"Marauder";"Barracks";128;2
