"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Building";"Factory";NA;20;0
"Building";"BarracksReactor";NA;21;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;23;0
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Cyclone";"Factory";24;3
"Unit";"Cyclone";"Factory";24;3
"Building";"SupplyDepot";NA;24;0
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";26;1
"Unit";"SCV";"Command Center";33;1
"Unit";"Cyclone";"Factory";32;3
"Unit";"Marine";"Barracks";34;1
"Unit";"Cyclone";"Factory";34;3
"Unit";"SCV";"Command Center";39;1
"Unit";"Marine";"Barracks";42;1
"Unit";"Cyclone";"Factory";42;3
"Building";"SupplyDepot";NA;42;0
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";47;1
"Unit";"Cyclone";"Factory";44;3
"Unit";"SCV";"Command Center";48;1
"Unit";"Cyclone";"Factory";48;3
"Unit";"SCV";"Command Center";52;1
"Unit";"Cyclone";"Factory";56;3
"Unit";"Cyclone";"Factory";57;3
"Building";"BarracksReactor";NA;57;0
"Building";"SupplyDepot";NA;60;0
"Building";"Barracks";NA;60;0
"Building";"Starport";NA;63;0
"Unit";"Cyclone";"Factory";63;3
"Unit";"SCV";"Command Center";63;1
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";63;1
"Unit";"SCV";"Command Center";66;1
