"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;20;0
"Unit";"SCV";"Command Center";22;1
"Building";"BarracksReactor";NA;20;0
"Building";"Barracks";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Building";"Refinery";NA;22;0
"Building";"CommandCenter";NA;19;0
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";23;1
"Building";"BarracksTechLab";NA;23;0
"Unit";"SCV";"Command Center";24;1
"Building";"Factory";NA;22;0
"Unit";"Marine";"Barracks";24;1
"Unit";"Marine";"Barracks";25;1
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";27;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";31;1
"Unit";"Marine";"Barracks";31;1
"Unit";"Marine";"Barracks";31;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";37;1
"Unit";"Marine";"Barracks";37;1
"Unit";"Marine";"Barracks";37;1
"Building";"EngineeringBay";NA;35;0
"Unit";"SCV";"Command Center";37;1
"Building";"FactoryReactor";NA;32;0
"Building";"Starport";NA;32;0
"Unit";"SCV";"Command Center";38;1
"Unit";"Marine";"Barracks";38;1
"Building";"Bunker";NA;37;0
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";41;1
"Building";"SupplyDepot";NA;41;0
"Building";"MissileTurret";NA;44;0
"Unit";"SCV";"Command Center";46;1
