"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;16
"Building";"Assimilator";NA;17
"Building";"Gateway";NA;18
"Building";"CyberneticsCore";NA;20
"Building";"Pylon";NA;21
"Unit";"Stalker";"Gateway";23
"Unit";"Stalker";"Gateway";25
"Building";"Pylon";NA;27
"Unit";"Stalker";"Gateway";27
"Building";"Nexus";NA;31
"Unit";"Sentry";"Gateway";31
"Unit";"Sentry";"Gateway";33
"Building";"RoboticsFacility";NA;36
"Building";"Pylon";NA;38
"Building";"TwilightCouncil";NA;38
"Building";"Pylon";NA;39
"Unit";"Stalker";"Gateway";39
"Unit";"Stalker";"Gateway";47
"Unit";"Observer";"Robotics Facility";50
"Unit";"Stalker";"Gateway";51
"Building";"Pylon";NA;55
"Unit";"Stalker";"Gateway";57
"Unit";"Stalker";"Gateway";59
"Unit";"Stalker";"Gateway";65
"Unit";"Stalker";"Gateway";67
"Building";"Nexus";NA;71
"Unit";"Adept";"Gateway";73
"Unit";"Adept";"Gateway";75
"Building";"Gateway";NA;77
"Building";"Gateway";NA;77
"Building";"Pylon";NA;77
"Building";"Pylon";NA;77
"Building";"Assimilator";NA;77
"Unit";"Stalker";"Gateway";79
"Unit";"Stalker";"Gateway";81
"Building";"Pylon";NA;83
"Building";"Pylon";NA;83
"Building";"Assimilator";NA;84
"Building";"Gateway";NA;84
"Building";"Gateway";NA;84
"Unit";"Stalker";"Gateway";84
"Unit";"Stalker";"Gateway";86
"Building";"Forge";NA;88
"Building";"Gateway";NA;88
"Unit";"Stalker";"Gateway";88
"Unit";"Stalker";"Gateway";90
"Unit";"Observer";"Robotics Facility";95
"Unit";"Stalker";"Gateway";96
"Unit";"Stalker";"Gateway";98
"Unit";"Stalker";"Gateway";102
"Unit";"Stalker";"Gateway";104
"Building";"Pylon";NA;106
"Unit";"Adept";"Gateway";106
"Unit";"Adept";"Gateway";108
"Unit";"Stalker";"Gateway";111
"Unit";"Stalker";"Gateway";113
"Unit";"Stalker";"Gateway";115
"Unit";"Stalker";"Gateway";117
"Unit";"Stalker";"Gateway";119
"Unit";"Stalker";"Gateway";121
"Unit";"Stalker";"Gateway";123
"Unit";"Stalker";"Gateway";126
"Unit";"Stalker";"Gateway";128
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";130
"Unit";"Adept";"Gateway";130
"Unit";"Adept";"Gateway";132
"Unit";"Adept";"Gateway";134
"Unit";"Stalker";"Gateway";139
"Unit";"Stalker";"Gateway";141
"Unit";"Stalker";"Gateway";143
"Unit";"Stalker";"Gateway";145
"Building";"Pylon";NA;147
"Building";"Pylon";NA;147
"Building";"Assimilator";NA;147
"Building";"Assimilator";NA;147
"Building";"PhotonCannon";NA;147
"Building";"PhotonCannon";NA;147
"Building";"PhotonCannon";NA;147
"Building";"Pylon";NA;147
"Upgrade";"Charge";"TwilightCouncil";147
"Unit";"Stalker";"Gateway";147
"Unit";"Stalker";"Gateway";149
"Unit";"Stalker";"Gateway";151
"Unit";"Stalker";"Gateway";153
"Unit";"Stalker";"Gateway";155
"Unit";"Stalker";"Gateway";157
"Unit";"Stalker";"Gateway";159
"Unit";"Stalker";"Gateway";161
"Unit";"Stalker";"Gateway";163
"Unit";"Stalker";"Gateway";165
"Building";"RoboticsBay";NA;167
"Unit";"Stalker";"Gateway";167
"Unit";"Stalker";"Gateway";169
"Unit";"Stalker";"Gateway";172
"Unit";"Stalker";"Gateway";174
"Unit";"Stalker";"Gateway";176
"Unit";"Stalker";"Gateway";178
"Building";"RoboticsFacility";NA;180
"Unit";"Stalker";"Gateway";180
"Unit";"Stalker";"Gateway";182
"Unit";"Stalker";"Gateway";184
"Unit";"Zealot";"Gateway";186
"Unit";"Zealot";"Gateway";188
"Unit";"Zealot";"Gateway";190
"Unit";"Zealot";"Gateway";192
"Unit";"Stalker";"Gateway";194
"Unit";"Stalker";"Gateway";196
"Unit";"Stalker";"Gateway";198
"Building";"Nexus";NA;201
"Unit";"Stalker";"Gateway";201
"Unit";"Stalker";"Gateway";203
