"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;19
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;20
"Building";"Pylon";NA;21
"Unit";"Adept";"Gateway";23
"Building";"TwilightCouncil";NA;26
"Building";"Gateway";NA;29
"Unit";"Adept";"Gateway";30
"Unit";"Adept";"Gateway";35
"Building";"Pylon";NA;38
"Unit";"Adept";"Gateway";38
"Building";"Gateway";NA;44
"Building";"Pylon";NA;44
"Building";"Assimilator";NA;45
"Building";"Stargate";NA;46
"Unit";"Adept";"Gateway";48
"Unit";"Adept";"Gateway";50
"Unit";"Adept";"Gateway";55
"Unit";"Adept";"Gateway";57
"Unit";"Adept";"Gateway";60
"Building";"RoboticsFacility";NA;62
"Building";"Forge";NA;62
"Building";"Pylon";NA;62
"Building";"Assimilator";NA;62
"Building";"Pylon";NA;62
"Building";"Pylon";NA;62
"Unit";"Immortal";"Robotics Facility";64
"Unit";"Adept";"Gateway";70
"Unit";"Adept";"Gateway";72
"Unit";"Adept";"Gateway";74
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";78
"Unit";"Adept";"Gateway";78
"Unit";"Adept";"Gateway";80
"Unit";"Sentry";"Gateway";82
"Building";"Nexus";NA;84
"Unit";"Immortal";"Robotics Facility";84
"Building";"Pylon";NA;88
"Building";"Pylon";NA;88
"Building";"Pylon";NA;88
"Unit";"Adept";"Gateway";88
"Unit";"Adept";"Gateway";90
"Building";"Gateway";NA;92
"Building";"Gateway";NA;92
"Building";"Gateway";NA;92
"Building";"Gateway";NA;92
"Building";"Pylon";NA;92
"Unit";"Adept";"Gateway";92
"Unit";"Adept";"Gateway";94
"Unit";"Adept";"Gateway";96
"Unit";"Observer";"Robotics Facility";98
"Unit";"Sentry";"Gateway";101
"Unit";"Sentry";"Gateway";103
"Unit";"Sentry";"Gateway";105
"Building";"DarkShrine";NA;107
"Building";"PhotonCannon";NA;109
"Building";"PhotonCannon";NA;110
"Unit";"Sentry";"Gateway";110
"Unit";"Sentry";"Gateway";112
"Unit";"Sentry";"Gateway";114
"Unit";"Adept";"Gateway";116
"Unit";"Adept";"Gateway";118
"Unit";"Adept";"Gateway";120
"Unit";"Adept";"Gateway";122
"Building";"Assimilator";NA;130
"Unit";"Adept";"Gateway";130
"Unit";"Adept";"Gateway";132
"Unit";"Adept";"Gateway";134
"Building";"Assimilator";NA;136
"Building";"Pylon";NA;136
"Building";"Pylon";NA;136
"Building";"Pylon";NA;136
"Building";"Pylon";NA;138
"Unit";"Sentry";"Gateway";138
"Unit";"Sentry";"Gateway";140
"Unit";"Sentry";"Gateway";142
"Unit";"Sentry";"Gateway";144
"Unit";"Adept";"Gateway";146
"Unit";"Adept";"Gateway";148
"Building";"Nexus";NA;150
"Unit";"Stalker";"Gateway";150
"Unit";"Stalker";"Gateway";152
"Unit";"Stalker";"Gateway";154
"Unit";"Stalker";"Gateway";156
"Unit";"Stalker";"Gateway";158
"Unit";"Stalker";"Gateway";160
"Unit";"Adept";"Gateway";162
"Unit";"Adept";"Gateway";164
"Unit";"Adept";"Gateway";166
"Unit";"Adept";"Gateway";168
"Unit";"Adept";"Gateway";170
"Unit";"Adept";"Gateway";172
"Unit";"Adept";"Gateway";174
"Unit";"Adept";"Gateway";176
"Unit";"Adept";"Gateway";178
"Upgrade";"SprayProtoss";NA;183
"Upgrade";"SprayProtoss";NA;183
"Upgrade";"WarpGateResearch";NA;183
"Upgrade";"AdeptPiercingAttack";NA;183
"Upgrade";"SprayProtoss";NA;183
"Upgrade";"SprayProtoss";NA;183
"Upgrade";"SprayProtoss";NA;183
"Upgrade";"SprayProtoss";NA;183
"Upgrade";"ProtossGroundArmorsLevel1";NA;183
"Upgrade";"SprayProtoss";NA;183
