"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Refinery";NA;17;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;16;0
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"SupplyDepot";NA;20;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Building";"FactoryTechLab";NA;21;0
"Unit";"SCV";"Command Center";22;1
"Building";"Bunker";NA;21;0
"Unit";"SCV";"Command Center";23;1
"Building";"SupplyDepot";NA;22;0
"Building";"Starport";NA;22;0
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Liberator";"Starport";24;3
"Building";"SupplyDepot";NA;26;0
"Building";"SupplyDepot";NA;26;0
"Building";"StarportTechLab";NA;29;0
"Unit";"SCV";"Command Center";29;1
"Building";"SupplyDepot";NA;29;0
"Unit";"Cyclone";"Factory";29;3
"Building";"SupplyDepot";NA;29;0
"Unit";"SCV";"Command Center";30;1
"Unit";"Banshee";"Starport";29;3
"Building";"FusionCore";NA;30;0
"Unit";"SCV";"Command Center";37;1
"Building";"FactoryReactor";NA;34;0
"Building";"SupplyDepot";NA;37;0
"Unit";"SCV";"Command Center";38;1
"Unit";"Cyclone";"Factory";38;3
"Unit";"Battlecruiser";"Starport";37;6
"Building";"CommandCenter";NA;37;0
"Unit";"SCV";"Command Center";42;1
"Building";"Barracks";NA;38;0
"Unit";"Hellion";"Factory";49;2
"Unit";"Hellion";"Factory";49;2
"Building";"Refinery";NA;49;0
"Building";"Refinery";NA;49;0
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";53;1
"Unit";"Hellion";"Factory";53;2
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";57;1
"Unit";"SCV";"Command Center";58;1
"Unit";"Battlecruiser";"Starport";49;6
"Unit";"SCV";"Command Center";58;1
"Unit";"Cyclone";"Factory";58;3
"Unit";"Cyclone";"Factory";58;3
"Unit";"SCV";"Command Center";67;1
"Unit";"SCV";"Command Center";67;1
"Unit";"SCV";"Command Center";73;1
"Unit";"SCV";"Command Center";74;1
"Building";"SupplyDepot";NA;67;0
"Unit";"SCV";"Command Center";75;1
"Building";"SupplyDepot";NA;75;0
"Building";"EngineeringBay";NA;75;0
"Unit";"SCV";"Command Center";77;1
"Building";"SupplyDepot";NA;77;0
"Unit";"SCV";"Command Center";79;1
"Unit";"SCV";"Command Center";79;1
"Unit";"Battlecruiser";"Starport";66;6
"Unit";"Cyclone";"Factory";78;3
"Unit";"Cyclone";"Factory";78;3
"Building";"Armory";NA;75;0
"Unit";"SCV";"Command Center";79;1
"Building";"SupplyDepot";NA;93;0
"Building";"SupplyDepot";NA;93;0
"Unit";"Cyclone";"Factory";94;3
"Unit";"Cyclone";"Factory";94;3
