"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Marine";"Barracks";18;1
"Unit";"SCV";"Command Center";20;1
"Building";"SupplyDepot";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Building";"Refinery";NA;21;0
"Unit";"Marine";"Barracks";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";22;1
"Building";"Factory";NA;20;0
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";26;1
"Unit";"Marine";"Barracks";26;1
"Unit";"Hellion";"Factory";27;2
"Unit";"SCV";"Command Center";27;1
"Unit";"Hellion";"Factory";27;2
"Building";"Starport";NA;26;0
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";31;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Unit";"Hellion";"Factory";34;2
"Unit";"Hellion";"Factory";35;2
"Unit";"SCV";"Command Center";37;1
"Building";"Armory";NA;29;0
"Building";"SupplyDepot";NA;37;0
"Unit";"Medivac";"Starport";37;2
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";44;1
"Building";"BarracksTechLab";NA;44;0
"Unit";"Hellion";"Factory";44;2
"Unit";"Hellion";"Factory";44;2
"Building";"SupplyDepot";NA;44;0
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";54;1
