"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"Marine";"Barracks";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";23;1
"Building";"Refinery";NA;23;0
"Building";"BarracksReactor";NA;22;0
"Building";"CommandCenter";NA;19;0
"Building";"Barracks";NA;21;0
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";25;1
"Building";"BarracksTechLab";NA;25;0
"Building";"Factory";NA;24;0
"Unit";"SCV";"Command Center";26;1
"Unit";"Marine";"Barracks";29;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";29;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";36;1
"Unit";"Marine";"Barracks";35;1
"Building";"SupplyDepot";NA;35;0
"Building";"Starport";NA;30;0
"Building";"FactoryReactor";NA;30;0
"Unit";"SCV";"Command Center";38;1
"Unit";"Marine";"Barracks";36;1
"Unit";"Marine";"Barracks";37;1
"Unit";"SCV";"Command Center";39;1
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";44;1
"Building";"SupplyDepot";NA;41;0
"Unit";"Marine";"Barracks";45;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Marine";"Barracks";45;1
"Unit";"SCV";"Command Center";46;1
"Unit";"Medivac";"Starport";44;2
"Unit";"Medivac";"Starport";44;2
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";51;1
"Unit";"Marine";"Barracks";51;1
"Building";"SupplyDepot";NA;47;0
"Unit";"Marine";"Barracks";51;1
"Building";"EngineeringBay";NA;47;0
"Unit";"Marine";"Barracks";51;1
"Building";"EngineeringBay";NA;47;0
"Unit";"SCV";"Command Center";56;1
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";62;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";62;1
"Upgrade";"Stimpack";"TechLab";38;0
"Unit";"SCV";"Command Center";66;1
"Unit";"Marine";"Barracks";64;1
"Unit";"Marine";"Barracks";65;1
"Unit";"Marine";"Barracks";66;1
