"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";14;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Marine";"Barracks";17;1
"Unit";"Marine";"Barracks";18;1
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Bunker";NA;18;0
"Building";"SupplyDepot";NA;21;0
"Unit";"Marine";"Barracks";23;1
"Building";"Bunker";NA;20;0
"Unit";"SCV";"Command Center";23;1
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";24;1
"Unit";"Marine";"Barracks";26;1
"Unit";"Marine";"Barracks";27;1
"Building";"Factory";NA;24;0
"Unit";"SCV";"Command Center";29;1
"Building";"Refinery";NA;27;0
"Building";"SupplyDepot";NA;30;0
"Unit";"SCV";"Command Center";30;1
"Building";"Starport";NA;29;0
"Unit";"SCV";"Command Center";31;1
"Building";"StarportTechLab";NA;31;0
"Unit";"Cyclone";"Factory";31;3
"Unit";"SCV";"Command Center";32;1
"Building";"SupplyDepot";NA;32;0
"Unit";"SCV";"Command Center";36;1
"Unit";"SCV";"Command Center";37;1
"Unit";"Banshee";"Starport";32;3
"Unit";"Cyclone";"Factory";36;3
"Unit";"SCV";"Command Center";44;1
"Unit";"Banshee";"Starport";38;3
"Unit";"Cyclone";"Factory";45;3
"Unit";"SCV";"Command Center";45;1
"Building";"BarracksTechLab";NA;48;0
"Building";"SupplyDepot";NA;52;0
"Unit";"SCV";"Command Center";52;1
"Building";"BarracksReactor";NA;48;0
"Unit";"SCV";"Command Center";52;1
"Unit";"Cyclone";"Factory";52;3
"Building";"Barracks";NA;48;0
"Unit";"SCV";"Command Center";53;1
