"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"Refinery";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Building";"Factory";NA;20;0
"Unit";"SCV";"Command Center";23;1
"Building";"BarracksReactor";NA;22;0
"Unit";"SCV";"Command Center";24;1
"Unit";"Hellion";"Factory";24;2
"Unit";"Hellion";"Factory";24;2
"Unit";"SCV";"Command Center";25;1
"Building";"BarracksTechLab";NA;25;0
"Unit";"Hellion";"Factory";25;2
"Building";"GhostAcademy";NA;25;0
"Building";"CommandCenter";NA;24;0
"Building";"SupplyDepot";NA;32;0
"Unit";"SCV";"Command Center";32;1
"Unit";"Hellion";"Factory";32;2
"Unit";"Hellion";"Factory";32;2
"Unit";"SCV";"Command Center";32;1
"Unit";"Ghost";"Barracks";32;2
"Building";"Armory";NA;32;0
"Unit";"SCV";"Command Center";37;1
"Building";"Starport";NA;32;0
"Unit";"Hellion";"Factory";33;2
"Unit";"Hellion";"Factory";33;2
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";46;1
"Building";"SupplyDepot";NA;45;0
"Unit";"Medivac";"Starport";41;2
"Unit";"Hellion";"Factory";46;2
"Unit";"Ghost";"Barracks";45;2
"Unit";"Hellion";"Factory";46;2
"Building";"SupplyDepot";NA;47;0
"Unit";"Hellion";"Factory";55;2
"Unit";"Hellion";"Factory";55;2
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";55;1
