"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;16;0
"Building";"Barracks";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;16;0
"Building";"SupplyDepot";NA;17;0
"Unit";"Marine";"Barracks";17;1
"Unit";"Marine";"Barracks";17;1
"Unit";"Marine";"Barracks";18;1
"Unit";"Marine";"Barracks";18;1
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";20;1
"Unit";"Marine";"Barracks";21;1
"Building";"Bunker";NA;20;0
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";24;1
"Unit";"Marine";"Barracks";25;1
"Building";"SupplyDepot";NA;25;0
"Unit";"SCV";"Command Center";26;1
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";30;1
"Unit";"Marine";"Barracks";30;1
"Unit";"Marine";"Barracks";31;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Marine";"Barracks";32;1
"Unit";"SCV";"Command Center";34;1
"Unit";"Marine";"Barracks";34;1
"Unit";"SCV";"Command Center";37;1
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";35;1
"Unit";"SCV";"Command Center";39;1
"Building";"Refinery";NA;38;0
"Building";"Refinery";NA;38;0
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";40;1
"Unit";"SCV";"Command Center";42;1
"Unit";"Marine";"Barracks";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Marine";"Barracks";44;1
"Building";"SupplyDepot";NA;49;0
"Unit";"SCV";"Command Center";50;1
"Unit";"SCV";"Command Center";50;1
"Unit";"SCV";"Command Center";52;1
"Building";"Factory";NA;50;0
"Building";"SupplyDepot";NA;52;0
"Unit";"SCV";"Command Center";53;1
"Unit";"Hellion";"Factory";53;2
"Unit";"SCV";"Command Center";54;1
"Building";"CommandCenter";NA;50;0
"Building";"Starport";NA;53;0
"Unit";"SCV";"Command Center";56;1
"Building";"FactoryTechLab";NA;57;0
"Unit";"Marine";"Barracks";58;1
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Marine";"Barracks";58;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Hellion";"Factory";59;2
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";62;1
"Building";"CommandCenter";NA;57;0
"Unit";"Marine";"Barracks";61;1
"Unit";"Banshee";"Starport";58;3
"Building";"FactoryTechLab";NA;65;0
"Unit";"SCV";"Command Center";67;1
"Unit";"Marine";"Barracks";67;1
"Building";"Factory";NA;60;0
"Building";"Factory";NA;60;0
"Building";"Factory";NA;60;0
"Building";"Armory";NA;60;0
"Building";"SupplyDepot";NA;71;0
"Unit";"SCV";"Command Center";72;1
"Unit";"SCV";"Command Center";72;1
"Building";"SupplyDepot";NA;71;0
"Building";"Refinery";NA;72;0
"Building";"Refinery";NA;72;0
"Unit";"Marine";"Barracks";73;1
"Unit";"SCV";"Command Center";75;1
"Unit";"SCV";"Command Center";75;1
"Unit";"SCV";"Command Center";75;1
"Unit";"SCV";"Command Center";76;1
"Building";"Armory";NA;72;0
"Building";"FactoryTechLab";NA;80;0
"Building";"FactoryTechLab";NA;80;0
"Building";"FactoryReactor";NA;80;0
"Unit";"SCV";"Command Center";80;1
"Unit";"SCV";"Command Center";80;1
"Unit";"SCV";"Command Center";82;1
"Unit";"SCV";"Command Center";82;1
"Building";"StarportReactor";NA;80;0
"Unit";"Hellion";"Factory";82;2
"Unit";"Hellion";"Factory";82;2
"Unit";"SCV";"Command Center";82;1
"Unit";"Thor";"Factory";80;6
"Unit";"Thor";"Factory";80;6
"Unit";"SCV";"Command Center";88;1
"Unit";"SCV";"Command Center";88;1
"Building";"Refinery";NA;84;0
"Unit";"SCV";"Command Center";88;1
"Building";"Refinery";NA;84;0
"Unit";"Hellion";"Factory";84;2
"Unit";"Hellion";"Factory";86;2
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";80;0
"Unit";"SCV";"Command Center";101;1
"Unit";"SCV";"Command Center";102;1
"Unit";"Medivac";"Starport";84;2
"Unit";"Medivac";"Starport";84;2
"Unit";"SCV";"Command Center";103;1
"Unit";"Hellion";"Factory";89;2
"Unit";"Hellion";"Factory";95;2
"Unit";"Hellion";"Factory";101;2
"Unit";"Marine";"Barracks";103;1
"Unit";"SCV";"Command Center";108;1
"Unit";"SCV";"Command Center";109;1
"Unit";"Hellion";"Factory";104;2
"Unit";"SCV";"Command Center";114;1
"Unit";"Hellion";"Factory";108;2
"Building";"SupplyDepot";NA;109;0
"Unit";"Marine";"Barracks";121;1
"Unit";"SCV";"Command Center";122;1
"Unit";"Hellion";"Factory";115;2
"Unit";"SCV";"Command Center";129;1
"Unit";"SCV";"Command Center";129;1
"Building";"SupplyDepot";NA;129;0
"Unit";"Marine";"Barracks";129;1
"Unit";"SCV";"Command Center";133;1
"Unit";"SCV";"Command Center";135;1
"Unit";"SCV";"Command Center";135;1
"Unit";"Marine";"Barracks";135;1
