"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;16
"Building";"Nexus";NA;19
"Building";"CyberneticsCore";NA;19
"Building";"Assimilator";NA;20
"Building";"Pylon";NA;21
"Unit";"Adept";"Gateway";22
"Building";"Stargate";NA;25
"Unit";"Adept";"Gateway";28
"Unit";"Oracle";"Stargate";34
"Building";"Gateway";NA;41
"Building";"Gateway";NA;42
"Building";"Pylon";NA;44
"Building";"Pylon";NA;46
"Unit";"Phoenix";"Stargate";48
"Building";"Nexus";NA;52
"Building";"Pylon";NA;53
"Building";"Pylon";NA;53
"Unit";"Phoenix";"Stargate";53
"Building";"Pylon";NA;56
"Unit";"Adept";"Gateway";58
"Unit";"Adept";"Gateway";60
"Unit";"Adept";"Gateway";62
"Building";"Assimilator";NA;65
"Unit";"Phoenix";"Stargate";66
"Building";"Assimilator";NA;68
"Unit";"Adept";"Gateway";70
"Unit";"Adept";"Gateway";72
"Unit";"Adept";"Gateway";74
"Unit";"Phoenix";"Stargate";79
"Building";"Forge";NA;81
"Building";"TwilightCouncil";NA;81
"Unit";"Adept";"Gateway";84
"Unit";"Adept";"Gateway";86
"Unit";"Adept";"Gateway";88
"Unit";"Phoenix";"Stargate";92
"Building";"Pylon";NA;94
"Building";"Pylon";NA;94
"Unit";"Adept";"Gateway";94
"Unit";"Adept";"Gateway";96
"Unit";"Phoenix";"Stargate";101
"Building";"PhotonCannon";NA;106
"Unit";"Sentry";"Gateway";106
"Unit";"Sentry";"Gateway";108
"Unit";"Zealot";"Gateway";110
"Building";"Pylon";NA;112
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";112
"Building";"Gateway";NA;112
"Unit";"Phoenix";"Stargate";112
"Building";"Gateway";NA;114
"Building";"Gateway";NA;114
"Building";"Assimilator";NA;117
"Building";"RoboticsFacility";NA;117
"Building";"Assimilator";NA;117
"Building";"Gateway";NA;119
"Building";"Gateway";NA;119
"Unit";"Adept";"Gateway";119
"Unit";"Adept";"Gateway";121
"Unit";"Adept";"Gateway";123
"Unit";"Phoenix";"Stargate";125
"Building";"Pylon";NA;127
"Building";"PhotonCannon";NA;127
"Building";"Pylon";NA;127
"Unit";"Adept";"Gateway";127
"Unit";"Adept";"Gateway";129
"Unit";"Adept";"Gateway";131
"Building";"Pylon";NA;133
"Unit";"Phoenix";"Stargate";133
"Building";"PhotonCannon";NA;135
"Unit";"Immortal";"Robotics Facility";135
"Building";"RoboticsBay";NA;139
"Building";"PhotonCannon";NA;139
"Unit";"Adept";"Gateway";139
"Unit";"Adept";"Gateway";141
"Unit";"Adept";"Gateway";143
"Unit";"Adept";"Gateway";145
"Unit";"Adept";"Gateway";147
"Building";"PhotonCannon";NA;149
"Building";"Pylon";NA;149
"Building";"Pylon";NA;149
"Building";"Pylon";NA;149
"Building";"Pylon";NA;149
"Unit";"Adept";"Gateway";149
"Unit";"Adept";"Gateway";151
"Unit";"Adept";"Gateway";153
"Unit";"Adept";"Gateway";155
"Unit";"Adept";"Gateway";157
"Unit";"Adept";"Gateway";159
"Unit";"Adept";"Gateway";161
"Unit";"Adept";"Gateway";163
"Unit";"Disruptor";"Robotics Facility";165
"Unit";"Adept";"Gateway";168
"Unit";"Adept";"Gateway";170
"Unit";"Adept";"Gateway";172
"Unit";"Adept";"Gateway";174
"Unit";"Adept";"Gateway";176
"Unit";"Adept";"Gateway";178
"Unit";"Adept";"Gateway";180
"Unit";"Sentry";"Gateway";182
"Unit";"Adept";"Gateway";184
"Unit";"Adept";"Gateway";186
"Unit";"Adept";"Gateway";188
"Unit";"Adept";"Gateway";190
"Unit";"Disruptor";"Robotics Facility";192
"Unit";"Adept";"Gateway";195
"Unit";"Adept";"Gateway";197
"Unit";"Adept";"Gateway";199
"Unit";"Adept";"Gateway";201
"Unit";"Stalker";"Gateway";203
"Unit";"Stalker";"Gateway";205
"Unit";"Stalker";"Gateway";207
"Unit";"Stalker";"Gateway";209
"Unit";"Stalker";"Gateway";211
"Unit";"Stalker";"Gateway";213
"Unit";"Stalker";"Gateway";215
"Unit";"Stalker";"Gateway";217
"Building";"Nexus";NA;219
"Building";"Pylon";NA;219
"Unit";"Stalker";"Gateway";219
"Unit";"Stalker";"Gateway";221
"Unit";"Stalker";"Gateway";223
"Unit";"Stalker";"Gateway";225
"Unit";"Stalker";"Gateway";227
"Unit";"Stalker";"Gateway";229
"Unit";"Stalker";"Gateway";231
"Unit";"Stalker";"Gateway";233
"Unit";"Adept";"Gateway";235
"Unit";"Adept";"Gateway";237
"Unit";"Adept";"Gateway";239
"Unit";"Adept";"Gateway";241
"Unit";"Adept";"Gateway";243
"Unit";"Adept";"Gateway";245
"Unit";"Adept";"Gateway";247
"Building";"Pylon";NA;249
"Upgrade";"SprayProtoss";NA;249
"Upgrade";"SprayProtoss";NA;249
"Upgrade";"SprayProtoss";NA;249
"Upgrade";"WarpGateResearch";NA;249
"Upgrade";"SprayProtoss";NA;249
"Upgrade";"AdeptPiercingAttack";NA;249
"Upgrade";"BlinkTech";NA;249
"Upgrade";"SprayProtoss";NA;249
"Upgrade";"ProtossGroundArmorsLevel1";NA;249
"Upgrade";"SprayProtoss";NA;249
