"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Nexus";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Adept";"Gateway";21;2
"Building";"Assimilator";NA;23;0
"Unit";"Adept";"Gateway";24;2
"Building";"RoboticsFacility";NA;29;0
"Building";"Pylon";NA;30;0
"Building";"Gateway";NA;34;0
"Building";"Gateway";NA;35;0
"Unit";"Observer";"Robotics Facility";37;1
"Building";"Pylon";NA;40;0
"Building";"Pylon";NA;40;0
"Building";"RoboticsBay";NA;44;0
"Unit";"Stalker";"Gateway";44;2
"Unit";"Stalker";"Gateway";46;2
"Building";"Assimilator";NA;48;0
"Building";"Assimilator";NA;48;0
"Unit";"Stalker";"Gateway";48;2
"Unit";"Observer";"Robotics Facility";50;1
"Building";"Pylon";NA;51;0
"Building";"Pylon";NA;54;0
"Unit";"Stalker";"Gateway";57;2
"Unit";"Stalker";"Gateway";59;2
"Unit";"Stalker";"Gateway";61;2
"Unit";"Colossus";"Robotics Facility";63;6
"Building";"TwilightCouncil";NA;69;0
"Building";"Pylon";NA;70;0
"Building";"Nexus";NA;70;0
"Upgrade";"ExtendedThermalLance";"RoboticsBay";70;0
"Unit";"Adept";"Gateway";70;2
"Unit";"Adept";"Gateway";72;2
"Unit";"Adept";"Gateway";74;2
"Building";"Pylon";NA;79;0
"Unit";"Sentry";"Gateway";79;2
"Building";"Pylon";NA;82;0
"Unit";"Colossus";"Robotics Facility";83;6
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Unit";"Adept";"Gateway";91;2
"Unit";"Adept";"Gateway";93;2
"Unit";"Adept";"Gateway";95;2
"Building";"DarkShrine";NA;97;0
"Unit";"Adept";"Gateway";97;2
"Unit";"Adept";"Gateway";99;2
"Unit";"Stalker";"Gateway";101;2
"Unit";"Colossus";"Robotics Facility";105;6
"Unit";"Stalker";"Gateway";115;2
"Unit";"Stalker";"Gateway";117;2
"Unit";"Stalker";"Gateway";119;2
"Building";"Pylon";NA;121;0
"Building";"Nexus";NA;121;0
"Building";"Pylon";NA;121;0
"Building";"Pylon";NA;121;0
"Building";"DarkTemplar";NA;121;0
"Building";"DarkTemplar";NA;121;0
"Building";"Forge";NA;121;0
"Building";"Forge";NA;121;0
"Building";"Pylon";NA;121;0
"Unit";"Colossus";"Robotics Facility";121;6
"Building";"DarkTemplar";NA;127;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";133;0
"Unit";"Colossus";"Robotics Facility";133;6
"Building";"PhotonCannon";NA;140;0
"Building";"PhotonCannon";NA;140;0
"Building";"PhotonCannon";NA;140;0
"Building";"PhotonCannon";NA;140;0
"Unit";"Sentry";"Gateway";140;2
"Unit";"Sentry";"Gateway";142;2
"Unit";"Sentry";"Gateway";144;2
"Unit";"Sentry";"Gateway";146;2
"Building";"PhotonCannon";NA;148;0
"Building";"Pylon";NA;148;0
"Building";"Assimilator";NA;148;0
"Building";"Assimilator";NA;148;0
"Building";"PhotonCannon";NA;148;0
"Building";"PhotonCannon";NA;148;0
"Unit";"Adept";"Gateway";148;2
"Unit";"Adept";"Gateway";150;2
"Unit";"Adept";"Gateway";152;2
"Unit";"Adept";"Gateway";154;2
"Unit";"Adept";"Gateway";156;2
"Unit";"Adept";"Gateway";158;2
"Unit";"Disruptor";"Robotics Facility";160;3
"Building";"Gateway";NA;163;0
"Building";"DarkTemplar";NA;163;0
"Building";"DarkTemplar";NA;163;0
"Unit";"Archon";"High Templar";163;0
"Building";"DarkTemplar";NA;163;0
"Building";"DarkTemplar";NA;163;0
"Unit";"Archon";"High Templar";163;0
"Building";"DarkTemplar";NA;163;0
"Building";"DarkTemplar";NA;163;0
"Unit";"Archon";"High Templar";163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"WarpGateResearch";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"BlinkTech";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"AdeptPiercingAttack";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"ProtossGroundArmorsLevel1";NA;163;0
