"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Barracks";NA;16;0
"Building";"Refinery";NA;16;0
"Unit";"Reaper";"Barracks";19;1
"Building";"CommandCenter";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Building";"Factory";NA;22;0
"Unit";"Marine";"Barracks";23;1
"Building";"Barracks";NA;25;0
"Building";"Refinery";NA;25;0
"Unit";"Marine";"Barracks";26;1
"Building";"Starport";NA;28;0
"Building";"BarracksReactor";NA;29;0
"Unit";"Marine";"Barracks";29;1
"Unit";"Medivac";"Starport";32;2
"Building";"BarracksTechLab";NA;35;0
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";41;1
"Building";"EngineeringBay";NA;42;0
"Unit";"Marine";"Barracks";44;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Marine";"Barracks";46;1
"Unit";"Liberator";"Starport";49;3
"Building";"MissileTurret";NA;52;0
"Upgrade";"Stimpack";"TechLab";52;0
"Unit";"Marine";"Barracks";56;1
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";58;1
"Building";"FactoryReactor";NA;59;0
"Building";"Bunker";NA;59;0
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";61;0
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";64;1
"Unit";"Marine";"Barracks";65;1
"Building";"MissileTurret";NA;68;0
"Building";"CommandCenter";NA;68;0
"Unit";"Medivac";"Starport";68;2
"Unit";"Medivac";"Starport";71;2
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";76;1
"Unit";"Marine";"Barracks";77;1
"Building";"Barracks";NA;78;0
"Building";"Refinery";NA;80;0
"Building";"Refinery";NA;80;0
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";81;1
"Unit";"Marine";"Barracks";82;1
"Building";"FactoryReactor";NA;83;0
"Unit";"Marine";"Barracks";85;1
"Unit";"Marine";"Barracks";86;1
"Unit";"Marauder";"Barracks";89;2
"Unit";"Marine";"Barracks";91;1
"Unit";"Marine";"Barracks";92;1
"Building";"BarracksTechLab";NA;93;0
"Upgrade";"SprayTerran";NA;95;0
"Upgrade";"SprayTerran";NA;95;0
"Upgrade";"SprayTerran";NA;95;0
"Upgrade";"SprayTerran";NA;95;0
"Upgrade";"ShieldWall";NA;95;0
