"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;17
"Building";"Extractor";NA;19
"Building";"SpawningPool";NA;19
"Unit";"Overlord";"Larva";22
"Unit";"Queen";"Hatchery";23
"Unit";"Queen";"Hatchery";26
"Unit";"Zergling";"Larva";28
"Unit";"Zergling";"Larva";29
"Building";"Hatchery";NA;34
"Unit";"Zergling";"Larva";34
"Unit";"Zergling";"Larva";35
"Unit";"Queen";"Hatchery";36
"Building";"CreepTumorQueen";NA;38
"Unit";"Overlord";"Larva";38
"Unit";"Zergling";"Larva";39
"Unit";"Zergling";"Larva";40
"Unit";"Zergling";"Larva";42
"Unit";"Zergling";"Larva";43
"Building";"CreepTumor";NA;49
"Building";"CreepTumorQueen";NA;49
"Unit";"Queen";"Hatchery";50
"Unit";"Overlord";"Larva";52
"Building";"SporeCrawler";NA;52
"Building";"EvolutionChamber";NA;65
"Unit";"Overlord";"Larva";65
"Unit";"Zergling";"Larva";65
"Unit";"Zergling";"Larva";66
"Unit";"Zergling";"Larva";67
"Unit";"Zergling";"Larva";68
"Building";"SporeCrawler";NA;69
"Building";"BanelingNest";NA;73
"Building";"CreepTumor";NA;73
"Building";"CreepTumorQueen";NA;77
"Building";"CreepTumorQueen";NA;77
"Unit";"Overlord";"Larva";77
"Unit";"Overlord";"Larva";83
"Unit";"Overlord";"Larva";83
"Building";"CreepTumorQueen";NA;83
"Building";"CreepTumorQueen";NA;83
"Building";"CreepTumor";NA;83
"Building";"CreepTumor";NA;83
"Building";"CreepTumor";NA;83
"Unit";"Queen";"Hatchery";91
"Building";"Extractor";NA;96
"Building";"Extractor";NA;96
"Unit";"Zergling";"Larva";96
"Unit";"Zergling";"Larva";97
"Unit";"Zergling";"Larva";98
"Unit";"Zergling";"Larva";99
"Unit";"Zergling";"Larva";100
"Unit";"Zergling";"Larva";101
"Building";"CreepTumorQueen";NA;103
"Building";"CreepTumor";NA;103
"Building";"CreepTumor";NA;103
"Building";"CreepTumorQueen";NA;103
"Unit";"Queen";"Hatchery";107
"Unit";"Zergling";"Larva";109
"Unit";"Zergling";"Larva";110
"Building";"CreepTumor";NA;111
"Building";"CreepTumor";NA;111
"Building";"CreepTumor";NA;111
"Unit";"Zergling";"Larva";111
"Unit";"Zergling";"Larva";112
"Unit";"Zergling";"Larva";113
"Unit";"Zergling";"Larva";114
"Unit";"Zergling";"Larva";115
"Unit";"Zergling";"Larva";116
"Building";"Extractor";NA;117
"Unit";"Overlord";"Larva";117
"Unit";"Zergling";"Larva";117
"Unit";"Zergling";"Larva";118
"Unit";"Zergling";"Larva";119
"Unit";"Zergling";"Larva";120
"Unit";"Zergling";"Larva";121
"Unit";"Zergling";"Larva";122
"Unit";"Zergling";"Larva";123
"Unit";"Zergling";"Larva";124
"Building";"CreepTumor";NA;125
"Unit";"Baneling";"Zergling";125
"Unit";"Baneling";"Zergling";125
"Unit";"Baneling";"Zergling";125
"Building";"CreepTumorQueen";NA;125
"Building";"HydraliskDen";NA;125
"Unit";"Overlord";"Larva";126
"Unit";"Overlord";"Larva";126
"Unit";"Hydralisk";"Larva";141
"Unit";"Hydralisk";"Larva";143
"Unit";"Hydralisk";"Larva";146
"Unit";"Zergling";"Larva";148
"Unit";"Zergling";"Larva";149
"Building";"Extractor";NA;150
"Unit";"Zergling";"Larva";150
"Unit";"Zergling";"Larva";151
"Unit";"Zergling";"Larva";152
"Unit";"Zergling";"Larva";153
"Unit";"Zergling";"Larva";154
"Unit";"Zergling";"Larva";155
"Building";"SpineCrawler";NA;156
"Building";"SpineCrawler";NA;156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Baneling";"Zergling";156
"Unit";"Hydralisk";"Larva";156
"Unit";"Overlord";"Larva";158
"Building";"SpineCrawler";NA;158
"Unit";"Baneling";"Zergling";158
"Unit";"Baneling";"Zergling";158
"Unit";"Baneling";"Zergling";158
"Unit";"Baneling";"Zergling";158
"Unit";"Baneling";"Zergling";158
"Unit";"Zergling";"Larva";158
"Unit";"Zergling";"Larva";159
"Unit";"Zergling";"Larva";160
"Unit";"Zergling";"Larva";161
"Unit";"Zergling";"Larva";162
"Unit";"Zergling";"Larva";163
"Unit";"Zergling";"Larva";164
"Unit";"Zergling";"Larva";165
"Unit";"Zergling";"Larva";166
"Unit";"Zergling";"Larva";167
"Unit";"Zergling";"Larva";168
"Unit";"Zergling";"Larva";169
"Unit";"Zergling";"Larva";170
"Unit";"Zergling";"Larva";171
"Unit";"Zergling";"Larva";172
"Unit";"Zergling";"Larva";173
"Unit";"Zergling";"Larva";174
"Unit";"Zergling";"Larva";175
"Unit";"Zergling";"Larva";176
"Unit";"Zergling";"Larva";177
"Unit";"Zergling";"Larva";178
"Unit";"Zergling";"Larva";179
"Unit";"Zergling";"Larva";180
"Unit";"Zergling";"Larva";181
"Unit";"Hydralisk";"Larva";182
"Unit";"Hydralisk";"Larva";184
"Unit";"Hydralisk";"Larva";186
"Unit";"Zergling";"Larva";188
"Unit";"Zergling";"Larva";189
"Unit";"Zergling";"Larva";190
"Unit";"Zergling";"Larva";191
"Unit";"Zergling";"Larva";192
"Unit";"Zergling";"Larva";193
"Unit";"Zergling";"Larva";194
"Unit";"Zergling";"Larva";195
"Unit";"Hydralisk";"Larva";196
"Unit";"Hydralisk";"Larva";198
"Unit";"Hydralisk";"Larva";200
"Building";"CreepTumorQueen";NA;203
"Unit";"Hydralisk";"Larva";203
"Unit";"Baneling";"Zergling";205
"Unit";"Baneling";"Zergling";205
"Unit";"Overlord";"Larva";205
"Unit";"Overlord";"Larva";205
"Unit";"Overlord";"Larva";205
"Building";"Hatchery";NA;205
"Unit";"Overlord";"Larva";205
"Unit";"Overlord";"Larva";206
"Unit";"Hydralisk";"Larva";208
"Unit";"Hydralisk";"Larva";210
"Unit";"Hydralisk";"Larva";212
"Unit";"Hydralisk";"Larva";214
"Building";"CreepTumor";NA;216
"Building";"CreepTumor";NA;216
"Building";"CreepTumor";NA;216
"Unit";"Zergling";"Larva";216
"Unit";"Zergling";"Larva";217
"Unit";"Zergling";"Larva";218
"Unit";"Zergling";"Larva";219
"Unit";"Zergling";"Larva";220
"Unit";"Zergling";"Larva";221
"Building";"CreepTumorQueen";NA;222
"Building";"CreepTumor";NA;222
"Building";"CreepTumor";NA;222
"Unit";"Zergling";"Larva";222
"Unit";"Zergling";"Larva";223
"Unit";"Zergling";"Larva";224
"Unit";"Zergling";"Larva";225
"Building";"CreepTumor";NA;226
"Building";"CreepTumor";NA;226
"Building";"CreepTumor";NA;226
"Unit";"Hydralisk";"Larva";226
"Unit";"Hydralisk";"Larva";228
"Unit";"Hydralisk";"Larva";230
"Unit";"Zergling";"Larva";232
"Unit";"Zergling";"Larva";233
"Unit";"Zergling";"Larva";234
"Unit";"Zergling";"Larva";235
"Unit";"Zergling";"Larva";236
"Unit";"Zergling";"Larva";237
"Unit";"Zergling";"Larva";238
"Unit";"Zergling";"Larva";239
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Unit";"Baneling";"Zergling";240
"Building";"SpineCrawler";NA;240
"Building";"SpineCrawler";NA;240
"Unit";"Overlord";"Larva";240
"Unit";"Overlord";"Larva";240
"Unit";"Hydralisk";"Larva";240
"Unit";"Hydralisk";"Larva";242
"Unit";"Zergling";"Larva";244
"Unit";"Zergling";"Larva";245
"Unit";"Baneling";"Zergling";246
"Unit";"Baneling";"Zergling";246
"Unit";"Baneling";"Zergling";246
"Unit";"Baneling";"Zergling";246
"Unit";"Baneling";"Zergling";246
"Unit";"Zergling";"Larva";246
"Unit";"Zergling";"Larva";247
"Unit";"Zergling";"Larva";248
"Unit";"Zergling";"Larva";249
"Unit";"Zergling";"Larva";250
"Unit";"Zergling";"Larva";251
"Unit";"Zergling";"Larva";252
"Unit";"Zergling";"Larva";253
"Unit";"Zergling";"Larva";254
"Unit";"Zergling";"Larva";255
"Unit";"Zergling";"Larva";256
"Unit";"Zergling";"Larva";257
"Unit";"Zergling";"Larva";258
"Unit";"Zergling";"Larva";259
"Unit";"Baneling";"Zergling";260
"Unit";"Baneling";"Zergling";260
"Unit";"Baneling";"Zergling";260
"Unit";"Baneling";"Zergling";260
"Unit";"Zergling";"Larva";260
"Unit";"Zergling";"Larva";261
"Unit";"Zergling";"Larva";262
"Unit";"Zergling";"Larva";263
"Unit";"Zergling";"Larva";264
"Unit";"Zergling";"Larva";265
"Unit";"Zergling";"Larva";266
"Unit";"Zergling";"Larva";267
"Unit";"Zergling";"Larva";268
"Unit";"Zergling";"Larva";269
"Building";"CreepTumor";NA;270
"Building";"CreepTumor";NA;270
"Building";"CreepTumor";NA;270
"Unit";"Queen";"Hatchery";270
"Unit";"Zergling";"Larva";272
"Unit";"Zergling";"Larva";273
"Unit";"Zergling";"Larva";274
"Unit";"Zergling";"Larva";275
"Unit";"Zergling";"Larva";276
"Unit";"Zergling";"Larva";277
"Unit";"Zergling";"Larva";278
"Unit";"Zergling";"Larva";279
"Unit";"Zergling";"Larva";280
"Unit";"Zergling";"Larva";281
"Unit";"Zergling";"Larva";282
"Unit";"Zergling";"Larva";283
"Unit";"Hydralisk";"Larva";284
"Unit";"Hydralisk";"Larva";286
"Building";"LurkerDenMP";NA;296
"Building";"Extractor";NA;303
"Building";"Extractor";NA;303
"Unit";"Hydralisk";"Larva";303
"Unit";"Hydralisk";"Larva";305
"Unit";"Hydralisk";"Larva";307
"Building";"CreepTumor";NA;309
"Unit";"Queen";"Hatchery";309
"Unit";"Zergling";"Larva";311
"Unit";"Zergling";"Larva";312
"Unit";"Zergling";"Larva";313
"Unit";"Zergling";"Larva";314
"Unit";"Zergling";"Larva";315
"Unit";"Zergling";"Larva";316
"Unit";"Zergling";"Larva";317
"Unit";"Zergling";"Larva";318
"Unit";"Zergling";"Larva";319
"Unit";"Zergling";"Larva";320
"Unit";"Zergling";"Larva";321
"Unit";"Zergling";"Larva";322
"Unit";"Zergling";"Larva";323
"Unit";"Zergling";"Larva";324
"Unit";"Zergling";"Larva";325
"Unit";"Zergling";"Larva";326
"Unit";"Zergling";"Larva";327
"Unit";"Zergling";"Larva";328
"Unit";"Zergling";"Larva";329
"Unit";"Zergling";"Larva";330
"Unit";"Zergling";"Larva";331
"Unit";"Zergling";"Larva";332
"Unit";"Zergling";"Larva";333
"Unit";"Zergling";"Larva";334
"Unit";"Zergling";"Larva";335
"Unit";"Zergling";"Larva";336
"Building";"CreepTumor";NA;341
"Building";"CreepTumor";NA;341
"Unit";"Overlord";"Larva";341
"Unit";"Overlord";"Larva";341
"Unit";"Overlord";"Larva";341
"Unit";"Overlord";"Larva";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Unit";"Baneling";"Zergling";341
"Building";"CreepTumor";NA;341
"Building";"CreepTumor";NA;341
"Building";"CreepTumorQueen";NA;341
"Unit";"Overlord";"Larva";341
"Unit";"Overlord";"Larva";341
"Building";"Hatchery";NA;341
"Unit";"Hydralisk";"Larva";341
"Unit";"Hydralisk";"Larva";343
"Unit";"Hydralisk";"Larva";345
"Building";"CreepTumor";NA;347
"Unit";"Hydralisk";"Larva";347
"Unit";"Zergling";"Larva";349
"Unit";"Zergling";"Larva";350
"Unit";"Zergling";"Larva";351
"Unit";"Zergling";"Larva";352
"Unit";"Zergling";"Larva";353
"Unit";"Zergling";"Larva";354
"Unit";"Zergling";"Larva";355
"Unit";"Zergling";"Larva";356
"Unit";"Zergling";"Larva";357
"Unit";"Zergling";"Larva";358
"Unit";"Zergling";"Larva";359
"Unit";"Zergling";"Larva";360
"Unit";"Zergling";"Larva";361
"Unit";"Zergling";"Larva";362
"Unit";"Zergling";"Larva";363
"Unit";"Zergling";"Larva";364
"Unit";"Zergling";"Larva";365
"Unit";"Zergling";"Larva";366
"Unit";"Zergling";"Larva";367
"Unit";"Zergling";"Larva";368
"Unit";"Zergling";"Larva";369
"Unit";"Zergling";"Larva";370
"Unit";"Zergling";"Larva";371
"Unit";"Zergling";"Larva";372
"Unit";"Zergling";"Larva";373
"Unit";"Zergling";"Larva";374
"Building";"CreepTumor";NA;375
"Unit";"Overlord";"Larva";375
"Building";"CreepTumorQueen";NA;375
"Building";"CreepTumor";NA;375
"Unit";"Hydralisk";"Larva";375
"Unit";"Hydralisk";"Larva";377
"Unit";"Hydralisk";"Larva";379
"Unit";"Zergling";"Larva";381
"Unit";"Zergling";"Larva";382
"Unit";"Zergling";"Larva";383
"Unit";"Zergling";"Larva";384
"Unit";"Zergling";"Larva";385
"Unit";"Zergling";"Larva";386
"Unit";"Zergling";"Larva";387
"Unit";"Zergling";"Larva";388
"Unit";"Zergling";"Larva";389
"Unit";"Zergling";"Larva";390
"Building";"InfestationPit";NA;391
"Building";"CreepTumor";NA;391
"Building";"CreepTumorQueen";NA;391
"Unit";"Overlord";"Larva";391
"Unit";"Overlord";"Larva";391
"Building";"Extractor";NA;391
"Unit";"Hydralisk";"Larva";391
"Unit";"Hydralisk";"Larva";393
"Unit";"Hydralisk";"Larva";395
"Unit";"Zergling";"Larva";397
"Unit";"Zergling";"Larva";398
"Unit";"Zergling";"Larva";399
"Unit";"Zergling";"Larva";400
"Unit";"Zergling";"Larva";401
"Unit";"Zergling";"Larva";402
"Unit";"Zergling";"Larva";403
"Unit";"Zergling";"Larva";404
"Unit";"Zergling";"Larva";405
"Unit";"Zergling";"Larva";406
"Unit";"Zergling";"Larva";407
"Unit";"Zergling";"Larva";408
"Unit";"Zergling";"Larva";409
"Unit";"Zergling";"Larva";410
"Unit";"Zergling";"Larva";411
"Unit";"Zergling";"Larva";412
"Unit";"Zergling";"Larva";413
"Unit";"Zergling";"Larva";414
"Unit";"Zergling";"Larva";415
"Unit";"Zergling";"Larva";416
"Unit";"Zergling";"Larva";417
"Unit";"Zergling";"Larva";418
"Unit";"Zergling";"Larva";419
"Unit";"Zergling";"Larva";420
"Unit";"Zergling";"Larva";421
"Unit";"Zergling";"Larva";422
"Unit";"Zergling";"Larva";423
"Unit";"Zergling";"Larva";424
"Unit";"Zergling";"Larva";425
"Unit";"Zergling";"Larva";426
"Unit";"Zergling";"Larva";427
"Unit";"Zergling";"Larva";428
"Unit";"Zergling";"Larva";429
"Unit";"Zergling";"Larva";430
"Unit";"Zergling";"Larva";431
"Unit";"Zergling";"Larva";432
"Unit";"Zergling";"Larva";433
"Unit";"Zergling";"Larva";434
"Unit";"Zergling";"Larva";435
"Unit";"Zergling";"Larva";436
"Unit";"Zergling";"Larva";437
"Unit";"Zergling";"Larva";438
"Unit";"Hydralisk";"Larva";439
"Unit";"Hydralisk";"Larva";441
"Unit";"Hydralisk";"Larva";443
"Unit";"Hydralisk";"Larva";445
"Unit";"Hydralisk";"Larva";447
"Unit";"Zergling";"Larva";455
"Unit";"Zergling";"Larva";456
"Unit";"Zergling";"Larva";457
"Unit";"Zergling";"Larva";458
"Unit";"Zergling";"Larva";459
"Unit";"Zergling";"Larva";460
"Unit";"Zergling";"Larva";461
"Unit";"Zergling";"Larva";462
"Unit";"Zergling";"Larva";463
"Unit";"Zergling";"Larva";464
"Unit";"Zergling";"Larva";465
"Unit";"Zergling";"Larva";466
"Upgrade";"SprayZerg";NA;467
