"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;17;0
"Unit";"Zealot";"Gateway";19;2
"Building";"CyberneticsCore";NA;19;0
"Unit";"Stalker";"Gateway";23;2
"Building";"Assimilator";NA;23;0
"Building";"Pylon";NA;26;0
"Unit";"Stalker";"Gateway";26;2
"Building";"Nexus";NA;23;0
"Unit";"Stalker";"Gateway";27;2
"Building";"TwilightCouncil";NA;29;0
"Building";"Gateway";NA;30;0
"Unit";"Sentry";"Gateway";35;2
"Building";"ShieldBattery";NA;35;0
"Building";"Pylon";NA;38;0
"Unit";"Stalker";"Gateway";43;2
"Unit";"Stalker";"Gateway";43;2
"Building";"Gateway";NA;37;0
"Building";"Pylon";NA;45;0
"Building";"DarkShrine";NA;35;0
"Building";"DarkTemplar";NA;52;0
"Building";"DarkTemplar";NA;54;0
"Building";"Pylon";NA;54;0
"Building";"RoboticsFacility";NA;50;0
"Building";"DarkTemplar";NA;56;0
"Building";"Pylon";NA;58;0
"Building";"Assimilator";NA;59;0
"Building";"Assimilator";NA;59;0
"Building";"Pylon";NA;61;0
"Building";"Nexus";NA;56;0
"Unit";"Sentry";"Gateway";69;2
"Unit";"Immortal";"Robotics Facility";63;4
"Building";"Pylon";NA;67;0
"Building";"Pylon";NA;67;0
"Building";"Forge";NA;67;0
"Building";"Forge";NA;67;0
"Building";"Assimilator";NA;76;0
"Building";"Assimilator";NA;78;0
"Building";"Gateway";NA;67;0
"Building";"Gateway";NA;78;0
"Building";"Pylon";NA;91;0
"Building";"RoboticsBay";NA;85;0
"Building";"Pylon";NA;93;0
"Building";"RoboticsFacility";NA;87;0
"Building";"Pylon";NA;93;0
"Building";"Gateway";NA;90;0
"Building";"Gateway";NA;90;0
"Unit";"Stalker";"Gateway";102;2
"Unit";"Stalker";"Gateway";102;2
"Building";"Gateway";NA;91;0
"Unit";"Immortal";"Robotics Facility";94;4
"Building";"Gateway";NA;93;0
"Building";"Pylon";NA;102;0
"Building";"Pylon";NA;102;0
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Colossus";"Robotics Facility";97;6
"Unit";"Disruptor";"Robotics Facility";102;3
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";90;0
"Upgrade";"ProtossGroundArmorsLevel1";"Forge";90;0
"Building";"Pylon";NA;125;0
"Unit";"Stalker";"Gateway";134;2
"Unit";"Stalker";"Gateway";134;2
"Unit";"Stalker";"Gateway";134;2
"Building";"Assimilator";NA;125;0
"Building";"Assimilator";NA;134;0
"Unit";"Colossus";"Robotics Facility";125;6
"Unit";"Colossus";"Robotics Facility";125;6
"Unit";"Stalker";"Gateway";152;2
"Unit";"Stalker";"Gateway";152;2
"Upgrade";"ExtendedThermalLance";"RoboticsBay";125;0
"Building";"Nexus";NA;125;0
"Unit";"Stalker";"Gateway";156;2
"Unit";"Stalker";"Gateway";156;2
"Unit";"Stalker";"Gateway";156;2
"Unit";"Stalker";"Gateway";156;2
"Building";"Pylon";NA;156;0
"Building";"PhotonCannon";NA;152;0
"Building";"PhotonCannon";NA;152;0
