"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Barracks";NA;16;0
"Unit";"Marine";"Barracks";19;1
"Building";"CommandCenter";NA;20;0
"Unit";"Marine";"Barracks";20;1
"Unit";"Marine";"Barracks";22;1
"Building";"CommandCenter";NA;24;0
"Unit";"Marine";"Barracks";25;1
"Building";"Barracks";NA;27;0
"Unit";"Marine";"Barracks";27;1
"Building";"Barracks";NA;28;0
"Unit";"Marine";"Barracks";30;1
"Building";"Refinery";NA;31;0
"Building";"Refinery";NA;32;0
"Unit";"Marine";"Barracks";32;1
"Building";"EngineeringBay";NA;34;0
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";36;1
"Building";"BarracksTechLab";NA;39;0
"Building";"MissileTurret";NA;39;0
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";42;1
"Unit";"Marine";"Barracks";44;1
"Unit";"Marine";"Barracks";48;1
"Unit";"Marine";"Barracks";50;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";56;1
"Upgrade";"Stimpack";"TechLab";57;0
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";58;1
"Building";"Factory";NA;59;0
"Building";"Refinery";NA;62;0
"Building";"Refinery";NA;62;0
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";64;0
"Building";"BarracksTechLab";NA;64;0
"Building";"BarracksReactor";NA;64;0
"Unit";"Marine";"Barracks";67;1
"Unit";"Marine";"Barracks";68;1
"Building";"MissileTurret";NA;70;0
"Building";"Starport";NA;71;0
"Building";"FactoryReactor";NA;71;0
"Building";"Barracks";NA;72;0
"Building";"Barracks";NA;72;0
"Unit";"Marauder";"Barracks";75;2
"Unit";"Marauder";"Barracks";77;2
"Unit";"Marine";"Barracks";79;1
"Unit";"Marine";"Barracks";83;1
"Unit";"Marine";"Barracks";84;1
"Unit";"Marauder";"Barracks";87;2
"Unit";"Marauder";"Barracks";89;2
"Unit";"Medivac";"Starport";92;2
"Unit";"Medivac";"Starport";94;2
"Building";"FactoryReactor";NA;96;0
"Building";"BarracksTechLab";NA;102;0
"Building";"BarracksReactor";NA;102;0
"Unit";"Marauder";"Barracks";102;2
"Unit";"Marauder";"Barracks";105;2
"Unit";"Marine";"Barracks";107;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Medivac";"Starport";110;2
"Unit";"Medivac";"Starport";112;2
"Building";"Refinery";NA;118;0
"Unit";"Marauder";"Barracks";120;2
"Unit";"Marine";"Barracks";122;1
"Unit";"Marine";"Barracks";123;1
"Building";"Barracks";NA;124;0
"Building";"Barracks";NA;124;0
"Building";"Barracks";NA;124;0
"Unit";"Marine";"Barracks";124;1
"Unit";"Marauder";"Barracks";125;2
"Building";"Refinery";NA;128;0
"Unit";"Marauder";"Barracks";129;2
"Unit";"Marauder";"Barracks";131;2
"Unit";"Marine";"Barracks";133;1
"Unit";"Marine";"Barracks";134;1
"Unit";"Marauder";"Barracks";136;2
"Unit";"Marine";"Barracks";138;1
"Building";"EngineeringBay";NA;139;0
"Building";"Armory";NA;139;0
"Unit";"Marauder";"Barracks";139;2
