"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Extractor";NA;15;0
"Building";"SpawningPool";NA;17;0
"Unit";"Zergling";"Larva";21;1
"Unit";"Zergling";"Larva";21;1
"Unit";"Overlord";"Larva";21;0
"Unit";"Queen";"Hatchery";21;2
"Building";"Hatchery";NA;20;0
"Unit";"Queen";"Hatchery";26;2
"Unit";"Overlord";"Larva";28;0
"Unit";"Zergling";"Larva";29;1
"Unit";"Zergling";"Larva";29;1
"Unit";"Queen";"Hatchery";28;2
"Building";"CreepTumorQueen";NA;42;0
"Unit";"Overlord";"Larva";44;0
"Building";"CreepTumor";NA;44;0
"Unit";"Zergling";"Larva";44;1
"Unit";"Zergling";"Larva";44;1
"Unit";"Overlord";"Larva";46;0
"Building";"CreepTumorQueen";NA;51;0
"Unit";"Zergling";"Larva";51;1
"Unit";"Zergling";"Larva";51;1
"Unit";"Zergling";"Larva";51;1
"Unit";"Zergling";"Larva";51;1
"Unit";"Zergling";"Larva";51;1
"Unit";"Zergling";"Larva";51;1
"Unit";"Queen";"Hatchery";49;2
"Building";"CreepTumor";NA;55;0
"Building";"CreepTumor";NA;55;0
"Unit";"Overlord";"Larva";55;0
"Building";"RoachWarren";NA;51;0
"Building";"Hatchery";NA;43;0
"Unit";"Overlord";"Larva";57;0
"Building";"Extractor";NA;55;0
"Building";"Extractor";NA;55;0
"Unit";"Roach";"Larva";65;2
"Unit";"Roach";"Larva";66;2
"Unit";"Roach";"Larva";66;2
"Unit";"Queen";"Hatchery";61;2
"Building";"CreepTumorQueen";NA;71;0
"Unit";"Roach";"Larva";71;2
"Building";"CreepTumor";NA;71;0
"Unit";"Roach";"Larva";71;2
"Unit";"Roach";"Larva";71;2
"Building";"CreepTumorQueen";NA;85;0
"Building";"CreepTumor";NA;89;0
"Unit";"Overlord";"Larva";84;0
"Building";"CreepTumor";NA;93;0
"Unit";"Overlord";"Larva";89;0
"Unit";"Overlord";"Larva";95;0
"Building";"CreepTumor";NA;95;0
"Building";"EvolutionChamber";NA;95;0
"Building";"EvolutionChamber";NA;95;0
"Building";"Extractor";NA;96;0
"Building";"CreepTumorQueen";NA;108;0
"Unit";"Overlord";"Larva";105;0
"Building";"CreepTumorQueen";NA;108;0
"Building";"BanelingNest";NA;95;0
"Building";"Extractor";NA;108;0
"Building";"Extractor";NA;108;0
"Building";"SporeCrawler";NA;108;0
"Upgrade";"GlialReconstitution";"RoachWarren";95;0
"Building";"SporeCrawler";NA;112;0
"Building";"CreepTumor";NA;118;0
"Building";"CreepTumor";NA;118;0
"Building";"CreepTumor";NA;118;0
"Unit";"Overlord";"Larva";118;0
"Building";"CreepTumor";NA;118;0
"Building";"CreepTumorQueen";NA;120;0
"Unit";"Queen";"Hatchery";118;2
"Building";"HydraliskDen";NA;118;0
"Unit";"Overlord";"Larva";118;0
"Unit";"Overlord";"Larva";118;0
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Building";"CreepTumor";NA;120;0
"Building";"CreepTumor";NA;120;0
"Unit";"Overlord";"Larva";120;0
"Building";"CreepTumor";NA;120;0
"Building";"CreepTumor";NA;132;0
"Building";"CreepTumor";NA;132;0
"Building";"Hatchery";NA;112;0
"Building";"CreepTumorQueen";NA;132;0
"Building";"CreepTumorQueen";NA;132;0
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Building";"CreepTumor";NA;132;0
"Unit";"Hydralisk";"Larva";132;2
"Building";"CreepTumor";NA;132;0
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Overlord";"Larva";132;0
"Unit";"Hydralisk";"Larva";132;2
"Unit";"Hydralisk";"Larva";132;2
"Building";"CreepTumor";NA;146;0
"Building";"Hatchery";NA;118;0
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Baneling";"Zergling";152;0
"Unit";"Baneling";"Zergling";154;0
"Unit";"Baneling";"Zergling";154;0
"Unit";"Baneling";"Zergling";154;0
"Unit";"Baneling";"Zergling";154;0
"Unit";"Baneling";"Zergling";154;0
"Unit";"Baneling";"Zergling";154;0
"Unit";"Hydralisk";"Larva";144;2
"Unit";"Baneling";"Zergling";154;0
"Unit";"Hydralisk";"Larva";146;2
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Building";"InfestationPit";NA;144;0
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Upgrade";"ZergMeleeWeaponsLevel1";"EvolutionChamber";118;0
"Upgrade";"ZergGroundArmorsLevel1";"EvolutionChamber";120;0
"Building";"CreepTumorQueen";NA;173;0
"Building";"CreepTumorQueen";NA;174;0
"Unit";"Overlord";"Larva";158;0
"Unit";"Overlord";"Larva";158;0
"Building";"CreepTumor";NA;174;0
"Upgrade";"EvolveGroovedSpines";"HydraliskDen";132;0
"Building";"CreepTumorQueen";NA;182;0
"Building";"CreepTumor";NA;182;0
"Building";"CreepTumor";NA;182;0
"Building";"CreepTumorQueen";NA;187;0
"Building";"CreepTumorQueen";NA;190;0
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Building";"CreepTumor";NA;190;0
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";190;1
"Unit";"Zergling";"Larva";190;1
"Building";"CreepTumor";NA;191;0
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";191;1
"Building";"CreepTumor";NA;191;0
"Building";"CreepTumor";NA;215;0
"Building";"CreepTumor";NA;215;0
"Building";"Extractor";NA;215;0
"Building";"Extractor";NA;215;0
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";215;1
