"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Barracks";NA;15;0
"Building";"Barracks";NA;16;0
"Building";"Refinery";NA;17;0
"Unit";"Marine";"Barracks";18;1
"Building";"Bunker";NA;19;0
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";20;1
"Building";"Bunker";NA;22;0
"Building";"Factory";NA;23;0
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";26;1
"Building";"CommandCenter";NA;28;0
"Unit";"Cyclone";"Factory";29;3
"Building";"Refinery";NA;32;0
"Building";"Starport";NA;33;0
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";34;1
"Building";"FactoryReactor";NA;36;0
"Building";"StarportTechLab";NA;39;0
"Unit";"Hellion";"Factory";39;2
"Unit";"Hellion";"Factory";41;2
"Unit";"Banshee";"Starport";44;3
"Unit";"Hellion";"Factory";47;2
"Unit";"Hellion";"Factory";49;2
"Building";"Armory";NA;52;0
"Unit";"Hellion";"Factory";54;2
"Unit";"Hellion";"Factory";56;2
"Unit";"Banshee";"Starport";60;3
"Unit";"Hellion";"Factory";64;2
"Unit";"Hellion";"Factory";67;2
"Unit";"Hellion";"Factory";71;2
"Unit";"Hellion";"Factory";73;2
"Unit";"Banshee";"Starport";77;3
"Unit";"Hellion";"Factory";80;2
"Unit";"Hellion";"Factory";84;2
"Unit";"Banshee";"Starport";88;3
"Unit";"Hellion";"Factory";91;2
"Unit";"Hellion";"Factory";93;2
"Unit";"Hellion";"Factory";99;2
"Unit";"Hellion";"Factory";101;2
"Unit";"Hellion";"Factory";105;2
"Unit";"Hellion";"Factory";107;2
"Unit";"Banshee";"Starport";109;3
"Unit";"Hellion";"Factory";116;2
"Unit";"Hellion";"Factory";118;2
"Upgrade";"SprayTerran";NA;122;0
"Upgrade";"SprayTerran";NA;122;0
"Upgrade";"BansheeCloak";NA;122;0
