"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;17;0
"Unit";"SCV";"Command Center";18;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"Bunker";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"Marine";"Barracks";20;1
"Building";"Factory";NA;19;0
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";23;1
"Unit";"Marine";"Barracks";22;1
"Unit";"Cyclone";"Factory";22;3
"Building";"Starport";NA;22;0
"Unit";"SCV";"Command Center";29;1
"Unit";"Cyclone";"Factory";29;3
"Building";"StarportTechLab";NA;29;0
"Building";"SupplyDepot";NA;29;0
"Building";"SupplyDepot";NA;30;0
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";33;1
"Building";"FactoryTechLab";NA;33;0
"Unit";"SCV";"Command Center";35;1
"Unit";"Banshee";"Starport";33;3
"Unit";"SCV";"Command Center";39;1
"Building";"BarracksTechLab";NA;39;0
"Building";"CommandCenter";NA;33;0
"Building";"EngineeringBay";NA;39;0
"Unit";"Marine";"Barracks";40;1
"Unit";"Banshee";"Starport";36;3
"Building";"Barracks";NA;35;0
"Unit";"Marine";"Barracks";44;1
"Unit";"SCV";"Command Center";45;1
"Building";"Bunker";NA;44;0
"Unit";"Marine";"Barracks";45;1
"Building";"BarracksReactor";NA;44;0
"Unit";"SCV";"Command Center";45;1
"Building";"MissileTurret";NA;45;0
"Unit";"SCV";"Command Center";45;1
"Building";"MissileTurret";NA;45;0
"Unit";"Banshee";"Starport";44;3
