"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;20
"Building";"BarracksReactor";NA;21
"Building";"Refinery";NA;21
"Unit";"Marine";"Barracks";24
"Unit";"Marine";"Barracks";25
"Building";"Starport";NA;26
"Unit";"Marine";"Barracks";28
"Unit";"Marine";"Barracks";29
"Unit";"Medivac";"Starport";31
"Unit";"Marine";"Barracks";33
"Unit";"Marine";"Barracks";34
"Building";"FactoryTechLab";NA;36
"Unit";"Marine";"Barracks";38
"Unit";"Marine";"Barracks";39
"Unit";"Marine";"Barracks";44
"Unit";"Marine";"Barracks";45
"Building";"EngineeringBay";NA;46
"Unit";"Marine";"Barracks";48
"Unit";"Marine";"Barracks";49
"Unit";"Liberator";"Starport";50
"Building";"MissileTurret";NA;54
"Unit";"Marine";"Barracks";55
"Unit";"Marine";"Barracks";56
"Building";"CommandCenter";NA;60
"Unit";"Marine";"Barracks";62
"Unit";"Marine";"Barracks";63
"Unit";"Liberator";"Starport";65
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";69
"Building";"Barracks";NA;70
"Building";"Barracks";NA;71
"Unit";"Marine";"Barracks";71
"Unit";"Marine";"Barracks";72
"Building";"Refinery";NA;74
"Building";"Refinery";NA;75
"Building";"StarportTechLab";NA;75
"Unit";"Marine";"Barracks";75
"Unit";"Marine";"Barracks";76
"Building";"MissileTurret";NA;79
"Building";"FactoryReactor";NA;81
"Unit";"Marine";"Barracks";81
"Unit";"Marine";"Barracks";82
"Building";"Barracks";NA;85
"Building";"Barracks";NA;85
"Building";"StarportReactor";NA;85
"Unit";"Marine";"Barracks";85
"Unit";"Marine";"Barracks";86
"Unit";"Marine";"Barracks";87
"Unit";"Marine";"Barracks";89
"Unit";"Marine";"Barracks";91
"Unit";"Marine";"Barracks";92
"Unit";"Marine";"Barracks";93
"Unit";"Marauder";"Barracks";94
"Building";"MissileTurret";NA;99
"Upgrade";"Stimpack";"TechLab";99
"Unit";"Marauder";"Barracks";99
"Unit";"Marine";"Barracks";103
"Unit";"Marine";"Barracks";104
"Unit";"Medivac";"Starport";105
"Unit";"Medivac";"Starport";107
"Unit";"Marauder";"Barracks";109
"Building";"BarracksTechLab";NA;111
"Building";"BarracksReactor";NA;111
"Unit";"Marauder";"Barracks";114
"Unit";"Marine";"Barracks";116
"Unit";"Marine";"Barracks";117
"Unit";"Marauder";"Barracks";120
"Unit";"Medivac";"Starport";123
"Unit";"Medivac";"Starport";125
"Unit";"Marine";"Barracks";129
"Unit";"Marine";"Barracks";130
"Unit";"Marine";"Barracks";131
"Unit";"Marine";"Barracks";132
"Unit";"Marauder";"Barracks";133
"Building";"Refinery";NA;137
"Building";"Refinery";NA;137
"Unit";"Marine";"Barracks";139
"Unit";"Marine";"Barracks";140
"Unit";"Marine";"Barracks";141
"Unit";"Marine";"Barracks";142
"Unit";"Marauder";"Barracks";143
"Unit";"Marauder";"Barracks";145
"Unit";"Marauder";"Barracks";147
"Building";"Armory";NA;149
"Building";"EngineeringBay";NA;149
"Unit";"Liberator";"Starport";150
"Unit";"Liberator";"Starport";153
"Building";"GhostAcademy";NA;156
"Unit";"Marine";"Barracks";156
"Unit";"Marine";"Barracks";157
"Unit";"Marine";"Barracks";158
"Unit";"Marine";"Barracks";159
"Unit";"Marauder";"Barracks";160
"Unit";"Marauder";"Barracks";162
"Unit";"Marauder";"Barracks";164
"Unit";"Marine";"Barracks";169
"Unit";"Marine";"Barracks";170
"Unit";"Marine";"Barracks";171
"Unit";"Marine";"Barracks";172
"Unit";"Marauder";"Barracks";173
"Unit";"Marauder";"Barracks";175
"Unit";"Marauder";"Barracks";177
"Upgrade";"SprayTerran";NA;179
"Upgrade";"SprayTerran";NA;179
"Upgrade";"SprayTerran";NA;179
"Upgrade";"SprayTerran";NA;179
"Upgrade";"ShieldWall";NA;179
"Upgrade";"TerranInfantryArmorsLevel1";NA;179
