"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Refinery";NA;15;0
"Building";"Barracks";NA;16;0
"Unit";"Reaper";"Barracks";19;1
"Building";"CommandCenter";NA;20;0
"Building";"Factory";NA;20;0
"Building";"BarracksReactor";NA;21;0
"Unit";"Hellion";"Factory";24;2
"Unit";"Hellion";"Factory";27;2
"Building";"BarracksTechLab";NA;30;0
"Building";"Refinery";NA;30;0
"Building";"CommandCenter";NA;31;0
"Building";"Barracks";NA;32;0
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";35;1
"Building";"Bunker";NA;38;0
"Building";"EngineeringBay";NA;39;0
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";42;1
"Building";"Barracks";NA;44;0
"Building";"BarracksTechLab";NA;45;0
"Building";"MissileTurret";NA;45;0
"Unit";"Marine";"Barracks";46;1
"Unit";"Marine";"Barracks";47;1
"Unit";"Marauder";"Barracks";50;2
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";58;1
"Unit";"Marine";"Barracks";59;1
"Unit";"Marine";"Barracks";60;1
"Upgrade";"Stimpack";"TechLab";61;0
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";64;1
"Building";"Starport";NA;65;0
"Unit";"Marine";"Barracks";65;1
"Unit";"Marine";"Barracks";66;1
"Unit";"Marauder";"Barracks";67;2
"Unit";"Marine";"Barracks";69;1
"Building";"FactoryReactor";NA;70;0
"Unit";"Marine";"Barracks";70;1
"Unit";"Marine";"Barracks";71;1
"Unit";"Marine";"Barracks";72;1
"Unit";"Marine";"Barracks";73;1
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marauder";"Barracks";78;2
"Unit";"Marine";"Barracks";80;1
"Unit";"Medivac";"Starport";82;2
"Unit";"Medivac";"Starport";84;2
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";89;1
"Unit";"Marine";"Barracks";90;1
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";92;0
"Unit";"Marine";"Barracks";92;1
"Building";"MissileTurret";NA;93;0
"Unit";"Marine";"Barracks";93;1
"Building";"FactoryReactor";NA;94;0
"Unit";"Marauder";"Barracks";94;2
"Unit";"Marine";"Barracks";97;1
"Unit";"Marine";"Barracks";99;1
"Unit";"Marauder";"Barracks";100;2
"Unit";"Marine";"Barracks";104;1
"Unit";"Marine";"Barracks";105;1
"Unit";"Marauder";"Barracks";106;2
"Unit";"Medivac";"Starport";108;2
"Unit";"Marauder";"Barracks";110;2
"Unit";"Marine";"Barracks";112;1
"Unit";"Marine";"Barracks";113;1
"Unit";"Marine";"Barracks";114;1
"Unit";"Marine";"Barracks";115;1
"Building";"CommandCenter";NA;116;0
"Building";"EngineeringBay";NA;116;0
"Building";"BarracksTechLab";NA;116;0
"Building";"BarracksTechLab";NA;116;0
"Unit";"Marine";"Barracks";116;1
"Unit";"Marine";"Barracks";117;1
"Unit";"Marine";"Barracks";118;1
"Unit";"Marine";"Barracks";119;1
"Building";"Bunker";NA;121;0
"Building";"Bunker";NA;121;0
"Building";"Bunker";NA;121;0
"Building";"Bunker";NA;121;0
"Building";"Bunker";NA;124;0
"Unit";"Marine";"Barracks";126;1
"Upgrade";"SprayTerran";NA;127;0
"Upgrade";"SprayTerran";NA;127;0
"Upgrade";"SprayTerran";NA;127;0
"Upgrade";"SprayTerran";NA;127;0
"Upgrade";"PunisherGrenades";NA;127;0
"Upgrade";"ShieldWall";NA;127;0
"Upgrade";"SprayTerran";NA;127;0
"Upgrade";"SprayTerran";NA;127;0
"Upgrade";"SprayTerran";NA;127;0
