"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Building";"Factory";NA;19;0
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";23;1
"Building";"CommandCenter";NA;19;0
"Building";"Refinery";NA;23;0
"Unit";"SCV";"Command Center";23;1
"Building";"BarracksTechLab";NA;24;0
"Unit";"Hellion";"Factory";23;2
"Unit";"Hellion";"Factory";23;2
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";29;1
"Unit";"Hellion";"Factory";25;2
"Unit";"Hellion";"Factory";27;2
"Unit";"Marine";"Barracks";30;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";36;1
"Unit";"SCV";"Command Center";38;1
"Building";"SupplyDepot";NA;35;0
"Building";"Starport";NA;30;0
"Unit";"Marine";"Barracks";38;1
"Unit";"SCV";"Command Center";39;1
"Unit";"SCV";"Command Center";40;1
"Building";"EngineeringBay";NA;38;0
"Unit";"SCV";"Command Center";41;1
"Unit";"Marine";"Barracks";41;1
"Unit";"SCV";"Command Center";42;1
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Marine";"Barracks";46;1
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";49;1
"Building";"SupplyDepot";NA;47;0
"Unit";"SCV";"Command Center";50;1
"Building";"Bunker";NA;48;0
"Unit";"Marine";"Barracks";50;1
"Unit";"SCV";"Command Center";51;1
"Building";"Refinery";NA;50;0
"Unit";"Liberator";"Starport";46;3
"Building";"FactoryReactor";NA;48;0
"Building";"Refinery";NA;52;0
"Building";"SupplyDepot";NA;52;0
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";58;1
"Upgrade";"Stimpack";"TechLab";40;0
"Building";"Barracks";NA;48;0
"Building";"Barracks";NA;48;0
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";60;1
"Building";"FactoryTechLab";NA;60;0
"Building";"SupplyDepot";NA;60;0
"Unit";"SCV";"Command Center";62;1
"Unit";"SCV";"Command Center";62;1
"Building";"StarportReactor";NA;58;0
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"SCV";"Command Center";64;1
"Unit";"SCV";"Command Center";64;1
