"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"BarracksTechLab";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Unit";"Marauder";"Barracks";21;2
"Building";"SupplyDepot";NA;21;0
"Building";"Barracks";NA;21;0
"Unit";"SCV";"Command Center";24;1
"Building";"CommandCenter";NA;20;0
"Unit";"Marauder";"Barracks";24;2
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";27;1
"Building";"BarracksReactor";NA;24;0
"Unit";"Marauder";"Barracks";28;2
"Unit";"SCV";"Command Center";28;1
"Building";"Barracks";NA;24;0
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Marauder";"Barracks";29;2
"Building";"BarracksTechLab";NA;32;0
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";33;1
"Building";"Refinery";NA;32;0
"Building";"SupplyDepot";NA;33;0
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";40;1
"Unit";"Marine";"Barracks";38;1
"Unit";"Marauder";"Barracks";38;2
"Building";"EngineeringBay";NA;34;0
"Building";"SupplyDepot";NA;40;0
"Unit";"Marine";"Barracks";45;1
"Unit";"Marauder";"Barracks";45;2
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Marauder";"Barracks";45;2
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";49;1
