"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;16;0
"Building";"SupplyDepot";NA;19;0
"Building";"BarracksReactor";NA;18;0
"Building";"BarracksTechLab";NA;19;0
"Unit";"SCV";"Command Center";19;1
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"Marauder";"Barracks";20;2
"Unit";"SCV";"Command Center";23;1
"Unit";"Marine";"Barracks";20;1
"Unit";"Marine";"Barracks";21;1
"Building";"SupplyDepot";NA;20;0
"Unit";"Marauder";"Barracks";23;2
"Unit";"SCV";"Command Center";28;1
"Unit";"Marine";"Barracks";26;1
"Building";"Refinery";NA;26;0
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";30;1
"Unit";"Marine";"Barracks";32;1
"Building";"SupplyDepot";NA;32;0
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";34;1
"Building";"Factory";NA;28;0
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";38;1
"Building";"FactoryTechLab";NA;38;0
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";39;1
"Building";"SupplyDepot";NA;38;0
"Building";"Starport";NA;38;0
"Unit";"Marauder";"Barracks";40;2
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";42;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Marine";"Barracks";46;1
"Unit";"Marine";"Barracks";47;1
"Building";"SupplyDepot";NA;47;0
"Unit";"Liberator";"Starport";45;3
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";50;1
"Unit";"Marauder";"Barracks";50;2
"Building";"SupplyDepot";NA;50;0
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";57;1
"Building";"SupplyDepot";NA;57;0
"Unit";"Liberator";"Starport";54;3
"Unit";"Marine";"Barracks";59;1
"Building";"Bunker";NA;57;0
"Building";"Bunker";NA;57;0
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
