"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;17
"Building";"Extractor";NA;19
"Building";"SpawningPool";NA;19
"Unit";"Overlord";"Larva";22
"Unit";"Queen";"Hatchery";23
"Unit";"Queen";"Hatchery";25
"Unit";"Zergling";"Larva";27
"Unit";"Zergling";"Larva";28
"Unit";"Zergling";"Larva";29
"Unit";"Zergling";"Larva";30
"Building";"Hatchery";NA;35
"Unit";"Overlord";"Larva";38
"Building";"CreepTumorQueen";NA;42
"Unit";"Queen";"Hatchery";45
"Unit";"Overlord";"Larva";47
"Building";"SporeCrawler";NA;50
"Building";"EvolutionChamber";NA;50
"Building";"SporeCrawler";NA;51
"Building";"CreepTumor";NA;52
"Building";"CreepTumorQueen";NA;55
"Unit";"Queen";"Hatchery";56
"Unit";"Overlord";"Larva";61
"Building";"CreepTumor";NA;64
"Unit";"Overlord";"Larva";64
"Unit";"Zergling";"Larva";64
"Unit";"Zergling";"Larva";65
"Unit";"Zergling";"Larva";66
"Unit";"Zergling";"Larva";67
"Unit";"Zergling";"Larva";68
"Unit";"Zergling";"Larva";69
"Building";"CreepTumorQueen";NA;70
"Unit";"Zergling";"Larva";70
"Unit";"Zergling";"Larva";71
"Unit";"Zergling";"Larva";72
"Unit";"Zergling";"Larva";73
"Unit";"Zergling";"Larva";74
"Unit";"Zergling";"Larva";75
"Unit";"Zergling";"Larva";76
"Unit";"Zergling";"Larva";77
"Unit";"Zergling";"Larva";78
"Unit";"Zergling";"Larva";79
"Unit";"Zergling";"Larva";80
"Unit";"Zergling";"Larva";81
"Unit";"Zergling";"Larva";82
"Unit";"Zergling";"Larva";83
"Building";"SporeCrawler";NA;84
"Unit";"Queen";"Hatchery";84
"Unit";"Zergling";"Larva";87
"Unit";"Zergling";"Larva";88
"Unit";"Zergling";"Larva";89
"Unit";"Zergling";"Larva";90
"Unit";"Zergling";"Larva";91
"Unit";"Zergling";"Larva";92
"Unit";"Zergling";"Larva";93
"Unit";"Zergling";"Larva";94
"Unit";"Zergling";"Larva";95
"Unit";"Zergling";"Larva";96
"Unit";"Overlord";"Larva";99
"Building";"Extractor";NA;99
"Unit";"Overlord";"Larva";99
"Building";"BanelingNest";NA;99
"Unit";"Overlord";"Larva";99
"Unit";"Overlord";"Larva";101
"Unit";"Overlord";"Larva";103
"Unit";"Overlord";"Larva";108
"Unit";"Overlord";"Larva";111
"Unit";"Overlord";"Larva";114
"Unit";"Overlord";"Larva";114
"Upgrade";"SprayZerg";NA;119
"Upgrade";"SprayZerg";NA;119
"Upgrade";"SprayZerg";NA;119
"Upgrade";"zerglingmovementspeed";NA;119
"Upgrade";"overlordspeed";NA;119
"Upgrade";"SprayZerg";NA;119
"Upgrade";"ZergMeleeWeaponsLevel1";NA;119
"Upgrade";"SprayZerg";NA;119
