"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Assimilator";NA;17
"Building";"CyberneticsCore";NA;20
"Building";"Gateway";NA;20
"Building";"Pylon";NA;20
"Unit";"Stalker";"Gateway";22
"Building";"Pylon";NA;25
"Unit";"Stalker";"Gateway";26
"Building";"Pylon";NA;28
"Unit";"Stalker";"Gateway";28
"Building";"Gateway";NA;30
"Building";"Gateway";NA;30
"Unit";"Stalker";"Gateway";30
"Unit";"Stalker";"Gateway";33
"Unit";"Stalker";"Gateway";35
"Unit";"Stalker";"Gateway";37
"Unit";"Stalker";"Gateway";40
"Building";"Pylon";NA;42
"Unit";"Stalker";"Gateway";42
"Unit";"Stalker";"Gateway";44
"Unit";"Sentry";"Gateway";46
"Unit";"Stalker";"Gateway";48
"Unit";"Stalker";"Gateway";50
"Unit";"Stalker";"Gateway";52
"Upgrade";"WarpGateResearch";NA;54
