"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Pylon";NA;28;0
"Unit";"Sentry";"Gateway";28;2
"Building";"Nexus";NA;31;0
"Unit";"Sentry";"Gateway";32;2
"Building";"Pylon";NA;35;0
"Building";"RoboticsFacility";NA;35;0
"Building";"TwilightCouncil";NA;37;0
"Unit";"Phoenix";"Stargate";37;2
"Unit";"Stalker";"Gateway";40;2
"Unit";"Stalker";"Gateway";42;2
"Unit";"Observer";"Robotics Facility";47;1
"Unit";"Phoenix";"Stargate";49;2
"Building";"Nexus";NA;56;0
"Building";"Pylon";NA;57;0
"Unit";"Observer";"Robotics Facility";57;1
"Building";"Gateway";NA;60;0
"Building";"Gateway";NA;60;0
"Unit";"Immortal";"Robotics Facility";62;4
"Building";"Assimilator";NA;68;0
"Building";"Assimilator";NA;68;0
"Building";"Pylon";NA;68;0
"Building";"Pylon";NA;68;0
"Building";"Forge";NA;70;0
"Unit";"Immortal";"Robotics Facility";71;4
"Building";"Pylon";NA;76;0
"Unit";"Sentry";"Gateway";79;2
"Unit";"Stalker";"Gateway";84;2
"Unit";"Stalker";"Gateway";86;2
"Unit";"Stalker";"Gateway";88;2
"Unit";"Immortal";"Robotics Facility";90;4
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";94;0
"Unit";"Phoenix";"Stargate";94;2
"Unit";"Stalker";"Gateway";96;2
"Unit";"Stalker";"Gateway";98;2
"Unit";"Stalker";"Gateway";100;2
"Building";"Gateway";NA;102;0
"Building";"Gateway";NA;105;0
"Building";"Gateway";NA;105;0
"Unit";"Immortal";"Robotics Facility";105;4
"Building";"Pylon";NA;110;0
"Building";"Pylon";NA;110;0
"Building";"Assimilator";NA;114;0
"Building";"TemplarArchive";NA;114;0
"Building";"Assimilator";NA;116;0
"Building";"Pylon";NA;116;0
"Building";"Gateway";NA;116;0
"Building";"Pylon";NA;116;0
"Unit";"Phoenix";"Stargate";116;2
"Unit";"Stalker";"Gateway";118;2
"Unit";"Stalker";"Gateway";120;2
"Building";"Pylon";NA;125;0
"Building";"PhotonCannon";NA;125;0
"Building";"HighTemplar";NA;125;0
"Building";"HighTemplar";NA;125;0
"Unit";"Adept";"Gateway";125;2
"Unit";"Adept";"Gateway";127;2
"Building";"Pylon";NA;129;0
"Unit";"Archon";"High Templar";129;0
"Unit";"Adept";"Gateway";129;2
"Unit";"Adept";"Gateway";131;2
"Unit";"Adept";"Gateway";133;2
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";135;0
"Building";"Nexus";NA;135;0
"Building";"Pylon";NA;135;0
"Unit";"Adept";"Gateway";135;2
"Unit";"Adept";"Gateway";137;2
"Unit";"Adept";"Gateway";139;2
"Unit";"Adept";"Gateway";141;2
"Unit";"Adept";"Gateway";143;2
"Unit";"Adept";"Gateway";145;2
"Unit";"Adept";"Gateway";147;2
"Building";"RoboticsFacility";NA;149;0
"Unit";"Immortal";"Robotics Facility";149;4
"Unit";"Phoenix";"Stargate";153;2
"Building";"HighTemplar";NA;155;0
"Building";"HighTemplar";NA;155;0
"Unit";"Stalker";"Gateway";155;2
"Unit";"Stalker";"Gateway";157;2
"Unit";"Stalker";"Gateway";159;2
"Unit";"Stalker";"Gateway";161;2
"Unit";"Archon";"High Templar";163;0
"Building";"PhotonCannon";NA;166;0
"Unit";"Stalker";"Gateway";166;2
"Unit";"Stalker";"Gateway";168;2
"Unit";"Stalker";"Gateway";170;2
"Unit";"Stalker";"Gateway";172;2
"Unit";"Stalker";"Gateway";174;2
"Unit";"Stalker";"Gateway";176;2
"Building";"RoboticsBay";NA;178;0
"Unit";"Phoenix";"Stargate";178;2
"Unit";"Stalker";"Gateway";180;2
"Unit";"Stalker";"Gateway";182;2
"Unit";"Stalker";"Gateway";184;2
"Unit";"Stalker";"Gateway";186;2
"Unit";"Stalker";"Gateway";188;2
"Unit";"Stalker";"Gateway";190;2
"Unit";"Stalker";"Gateway";192;2
"Building";"PhotonCannon";NA;194;0
"Building";"PhotonCannon";NA;194;0
"Building";"PhotonCannon";NA;194;0
"Building";"PhotonCannon";NA;194;0
"Unit";"Disruptor";"Robotics Facility";194;3
"Unit";"Disruptor";"Robotics Facility";197;3
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";200;0
"Building";"Stargate";NA;200;0
"Unit";"Disruptor";"Robotics Facility";204;3
"Building";"Gateway";NA;209;0
"Building";"Gateway";NA;209;0
"Building";"Gateway";NA;209;0
"Building";"Pylon";NA;209;0
"Building";"Pylon";NA;209;0
"Building";"PhotonCannon";NA;209;0
"Unit";"Phoenix";"Stargate";209;2
"Unit";"Oracle";"Stargate";211;3
"Unit";"Disruptor";"Robotics Facility";214;3
"Unit";"Disruptor";"Robotics Facility";217;3
"Building";"DarkShrine";NA;220;0
"Building";"Pylon";NA;222;0
"Building";"Pylon";NA;224;0
"Building";"Assimilator";NA;224;0
"Building";"Pylon";NA;224;0
"Building";"Assimilator";NA;224;0
"Unit";"Disruptor";"Robotics Facility";225;3
"Unit";"Disruptor";"Robotics Facility";228;3
"Building";"Pylon";NA;231;0
"Building";"Pylon";NA;231;0
"Unit";"Zealot";"Gateway";231;2
"Unit";"Zealot";"Gateway";233;2
"Unit";"Zealot";"Gateway";235;2
"Unit";"Zealot";"Gateway";237;2
"Unit";"Stalker";"Gateway";239;2
"Unit";"Stalker";"Gateway";241;2
"Building";"Pylon";NA;243;0
"Building";"Pylon";NA;243;0
"Building";"Pylon";NA;243;0
"Unit";"Disruptor";"Robotics Facility";243;3
"Unit";"Disruptor";"Robotics Facility";246;3
"Unit";"Stalker";"Gateway";249;2
"Unit";"Stalker";"Gateway";251;2
"Unit";"Stalker";"Gateway";253;2
"Unit";"Stalker";"Gateway";255;2
"Unit";"Stalker";"Gateway";257;2
