"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"SpawningPool";NA;18
"Building";"Extractor";NA;18
"Building";"Hatchery";NA;21
"Unit";"Queen";"Hatchery";21
"Unit";"Zergling";"Larva";23
"Unit";"Zergling";"Larva";24
"Unit";"Overlord";"Larva";25
"Unit";"Queen";"Hatchery";27
"Unit";"Zergling";"Larva";31
"Unit";"Zergling";"Larva";32
"Unit";"Zergling";"Larva";33
"Unit";"Zergling";"Larva";34
"Unit";"Overlord";"Larva";38
"Building";"RoachWarren";NA;39
"Unit";"Zergling";"Larva";41
"Unit";"Zergling";"Larva";42
"Unit";"Zergling";"Larva";43
"Unit";"Zergling";"Larva";44
"Unit";"Zergling";"Larva";45
"Unit";"Zergling";"Larva";46
"Unit";"Zergling";"Larva";47
"Unit";"Zergling";"Larva";48
"Unit";"Zergling";"Larva";49
"Unit";"Zergling";"Larva";50
"Unit";"Overlord";"Larva";51
"Unit";"Overlord";"Larva";51
"Unit";"Overlord";"Larva";51
"Unit";"Overlord";"Larva";51
"Unit";"Roach";"Larva";51
"Unit";"Roach";"Larva";53
"Unit";"Roach";"Larva";55
"Unit";"Roach";"Larva";57
"Unit";"Roach";"Larva";59
"Unit";"Roach";"Larva";61
"Unit";"Roach";"Larva";63
"Unit";"Roach";"Larva";65
"Upgrade";"SprayZerg";NA;67
"Upgrade";"SprayZerg";NA;67
"Upgrade";"zerglingmovementspeed";NA;67
