"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Barracks";NA;16;0
"Building";"Refinery";NA;16;0
"Unit";"Marine";"Barracks";19;1
"Building";"CommandCenter";NA;20;0
"Building";"Factory";NA;20;0
"Building";"BarracksReactor";NA;21;0
"Building";"Refinery";NA;22;0
"Building";"Starport";NA;24;0
"Unit";"Marine";"Barracks";24;1
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";29;1
"Unit";"Medivac";"Starport";31;2
"Unit";"Hellion";"Factory";35;2
"Unit";"Hellion";"Factory";37;2
"Unit";"Marine";"Barracks";39;1
"Building";"Armory";NA;42;0
"Unit";"Hellion";"Factory";43;2
"Unit";"Hellion";"Factory";45;2
"Unit";"Liberator";"Starport";47;3
"Building";"BarracksTechLab";NA;50;0
"Unit";"Hellion";"Factory";52;2
"Unit";"Hellion";"Factory";54;2
"Unit";"Hellion";"Factory";60;2
"Unit";"Hellion";"Factory";62;2
"Unit";"Hellion";"Factory";68;2
"Unit";"Hellion";"Factory";70;2
"Unit";"Banshee";"Starport";72;3
"Building";"CommandCenter";NA;77;0
"Building";"Refinery";NA;77;0
"Building";"Refinery";NA;78;0
"Building";"Factory";NA;78;0
"Unit";"Hellion";"Factory";78;2
"Unit";"Hellion";"Factory";80;2
"Unit";"Banshee";"Starport";85;3
"Building";"BarracksReactor";NA;88;0
"Unit";"Hellion";"Factory";88;2
"Unit";"Hellion";"Factory";90;2
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";95;0
"Unit";"Cyclone";"Factory";100;3
"Unit";"Cyclone";"Factory";103;3
"Unit";"Cyclone";"Factory";106;3
"Building";"Refinery";NA;109;0
"Building";"Refinery";NA;110;0
"Unit";"Cyclone";"Factory";110;3
"Building";"Factory";NA;115;0
"Building";"Factory";NA;115;0
"Building";"Factory";NA;115;0
"Unit";"Cyclone";"Factory";118;3
"Unit";"Cyclone";"Factory";121;3
"Unit";"Hellion";"Factory";124;2
"Building";"Armory";NA;129;0
"Unit";"Hellion";"Factory";129;2
"Unit";"Hellion";"Factory";134;2
"Unit";"Hellion";"Factory";136;2
"Unit";"Hellion";"Factory";138;2
"Unit";"Hellion";"Factory";143;2
"Building";"FactoryTechLab";NA;145;0
"Building";"FactoryTechLab";NA;145;0
"Unit";"Hellion";"Factory";148;2
"Unit";"Hellion";"Factory";150;2
"Unit";"Thor";"Factory";152;6
"Building";"StarportReactor";NA;158;0
"Building";"CommandCenter";NA;158;0
"Unit";"Hellion";"Factory";158;2
"Unit";"Hellion";"Factory";160;2
"Unit";"Thor";"Factory";162;6
"Unit";"Hellion";"Factory";168;2
"Unit";"Hellion";"Factory";170;2
"Unit";"Liberator";"Starport";172;3
"Unit";"Liberator";"Starport";175;3
"Building";"EngineeringBay";NA;178;0
"Unit";"Hellion";"Factory";178;2
"Unit";"Hellion";"Factory";180;2
"Upgrade";"TerranVehicleWeaponsLevel2";"Armory";185;0
"Unit";"Hellion";"Factory";185;2
"Unit";"Hellion";"Factory";187;2
"Building";"SensorTower";NA;192;0
"Unit";"Hellion";"Factory";192;2
"Unit";"Hellion";"Factory";194;2
"Unit";"Cyclone";"Factory";196;3
"Unit";"Hellion";"Factory";199;2
"Unit";"Hellion";"Factory";201;2
"Unit";"Hellion";"Factory";203;2
"Unit";"Hellion";"Factory";205;2
"Unit";"Hellion";"Factory";207;2
"Unit";"Hellion";"Factory";209;2
"Unit";"Hellion";"Factory";211;2
"Unit";"Liberator";"Starport";213;3
"Unit";"Hellion";"Factory";216;2
"Building";"Refinery";NA;218;0
"Building";"Refinery";NA;218;0
"Unit";"Hellion";"Factory";218;2
"Unit";"Hellion";"Factory";220;2
"Building";"Factory";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"BansheeCloak";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"HighCapacityBarrels";NA;222;0
"Upgrade";"TerranVehicleAndShipArmorsLevel1";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
"Upgrade";"SprayTerran";NA;222;0
