"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Barracks";NA;16
"Building";"Refinery";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Barracks";NA;20
"Building";"Refinery";NA;21
"Building";"BarracksReactor";NA;21
"Building";"Factory";NA;23
"Building";"BarracksTechLab";NA;24
"Unit";"Marine";"Barracks";24
"Unit";"Marine";"Barracks";25
"Unit";"Marine";"Barracks";27
"Unit";"Marine";"Barracks";28
"Unit";"Marine";"Barracks";29
"Building";"Bunker";NA;32
"Unit";"Marine";"Barracks";32
"Unit";"Marine";"Barracks";33
"Unit";"Marine";"Barracks";34
"Unit";"Cyclone";"Factory";35
"Unit";"Marine";"Barracks";40
"Unit";"Marine";"Barracks";41
"Unit";"Marine";"Barracks";42
"Upgrade";"SprayTerran";NA;45
"Upgrade";"SprayTerran";NA;45
