"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Unit";"Stalker";"Gateway";26
"Building";"RoboticsFacility";NA;34
"Unit";"Stalker";"Gateway";34
"Building";"Pylon";NA;39
"Building";"Gateway";NA;40
"Building";"Gateway";NA;40
"Building";"Pylon";NA;42
"Unit";"Stalker";"Gateway";43
"Unit";"Observer";"Robotics Facility";46
"Building";"Pylon";NA;49
"Building";"TwilightCouncil";NA;50
"Unit";"Observer";"Robotics Facility";51
"Building";"Assimilator";NA;53
"Unit";"Stalker";"Gateway";53
"Unit";"Stalker";"Gateway";55
"Unit";"Stalker";"Gateway";58
"Building";"Pylon";NA;62
"Unit";"Stalker";"Gateway";62
"Unit";"Stalker";"Gateway";64
"Building";"Nexus";NA;67
"Building";"Pylon";NA;67
"Unit";"Stalker";"Gateway";67
"Building";"Pylon";NA;70
"Building";"Forge";NA;72
"Building";"Forge";NA;73
"Unit";"Sentry";"Gateway";74
"Unit";"Stalker";"Gateway";76
"Unit";"Stalker";"Gateway";80
"Building";"Pylon";NA;82
"Building";"Pylon";NA;85
"Building";"Gateway";NA;86
"Building";"Gateway";NA;86
"Unit";"Sentry";"Gateway";87
"Unit";"Sentry";"Gateway";89
"Unit";"Stalker";"Gateway";91
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";93
"Building";"Nexus";NA;93
"Unit";"Stalker";"Gateway";93
"Unit";"Stalker";"Gateway";95
"Unit";"Stalker";"Gateway";97
"Building";"Gateway";NA;101
"Building";"Gateway";NA;102
"Building";"Gateway";NA;102
"Building";"Gateway";NA;102
"Building";"Assimilator";NA;102
"Building";"Gateway";NA;104
"Unit";"Sentry";"Gateway";105
"Unit";"Sentry";"Gateway";107
"Building";"Assimilator";NA;109
"Unit";"Zealot";"Gateway";109
"Unit";"Zealot";"Gateway";113
"Unit";"Zealot";"Gateway";115
"Upgrade";"Charge";"TwilightCouncil";119
"Unit";"Stalker";"Gateway";119
"Unit";"Stalker";"Gateway";121
"Unit";"Stalker";"Gateway";123
"Unit";"Stalker";"Gateway";125
"Unit";"Stalker";"Gateway";127
"Unit";"Immortal";"Robotics Facility";129
"Unit";"Zealot";"Gateway";136
"Unit";"Zealot";"Gateway";138
"Unit";"Zealot";"Gateway";140
"Unit";"Zealot";"Gateway";142
"Unit";"Zealot";"Gateway";144
"Unit";"Zealot";"Gateway";146
"Unit";"Zealot";"Gateway";148
"Unit";"Zealot";"Gateway";150
"Unit";"Sentry";"Gateway";159
"Unit";"Zealot";"Gateway";161
"Building";"Pylon";NA;163
"Building";"Pylon";NA;163
"Building";"Pylon";NA;163
"Unit";"Zealot";"Gateway";163
"Unit";"Zealot";"Gateway";165
"Unit";"Sentry";"Gateway";167
"Building";"Pylon";NA;169
"Building";"Pylon";NA;169
"Building";"Pylon";NA;169
"Building";"Pylon";NA;169
"Unit";"Zealot";"Gateway";169
"Unit";"Zealot";"Gateway";171
"Unit";"Zealot";"Gateway";173
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";175
"Unit";"Stalker";"Gateway";175
"Unit";"Stalker";"Gateway";177
"Unit";"Stalker";"Gateway";179
"Building";"Pylon";NA;181
"Unit";"Stalker";"Gateway";181
"Unit";"Stalker";"Gateway";183
"Unit";"Stalker";"Gateway";185
"Unit";"Zealot";"Gateway";187
"Unit";"Zealot";"Gateway";189
"Unit";"Zealot";"Gateway";191
"Unit";"Zealot";"Gateway";193
"Building";"Assimilator";NA;199
"Building";"Assimilator";NA;199
"Building";"Assimilator";NA;199
"Unit";"Sentry";"Gateway";201
"Unit";"Stalker";"Gateway";204
"Unit";"Stalker";"Gateway";206
"Unit";"Stalker";"Gateway";208
"Unit";"Stalker";"Gateway";210
"Unit";"Zealot";"Gateway";212
"Unit";"Zealot";"Gateway";214
"Unit";"Zealot";"Gateway";216
"Unit";"Zealot";"Gateway";218
"Unit";"Zealot";"Gateway";220
"Unit";"Zealot";"Gateway";222
"Unit";"Zealot";"Gateway";224
"Unit";"Zealot";"Gateway";226
"Unit";"Zealot";"Gateway";228
"Unit";"Stalker";"Gateway";230
"Unit";"Stalker";"Gateway";232
"Unit";"Stalker";"Gateway";234
"Unit";"Zealot";"Gateway";236
"Unit";"Zealot";"Gateway";238
"Unit";"Zealot";"Gateway";240
"Unit";"Zealot";"Gateway";242
"Unit";"Zealot";"Gateway";244
"Unit";"Zealot";"Gateway";246
"Unit";"Zealot";"Gateway";248
"Unit";"Zealot";"Gateway";250
"Unit";"Zealot";"Gateway";252
"Unit";"Zealot";"Gateway";254
"Unit";"Zealot";"Gateway";256
"Unit";"Zealot";"Gateway";258
"Unit";"Zealot";"Gateway";260
"Upgrade";"SprayProtoss";NA;262
"Upgrade";"SprayProtoss";NA;262
"Upgrade";"WarpGateResearch";NA;262
"Upgrade";"SprayProtoss";NA;262
"Upgrade";"SprayProtoss";NA;262
"Upgrade";"BlinkTech";NA;262
"Upgrade";"SprayProtoss";NA;262
"Upgrade";"ProtossGroundArmorsLevel1";NA;262
"Upgrade";"SprayProtoss";NA;262
"Upgrade";"ProtossGroundArmorsLevel2";NA;262
