"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Building";"Stargate";NA;26
"Unit";"Adept";"Gateway";26
"Unit";"Adept";"Gateway";32
"Unit";"Oracle";"Stargate";36
"Building";"Pylon";NA;43
"Building";"Gateway";NA;43
"Building";"Gateway";NA;45
"Unit";"Oracle";"Stargate";45
"Unit";"Adept";"Gateway";50
"Building";"Pylon";NA;52
"Building";"Assimilator";NA;52
"Building";"Pylon";NA;52
"Building";"Gateway";NA;54
"Unit";"Phoenix";"Stargate";54
"Building";"RoboticsFacility";NA;58
"Unit";"Adept";"Gateway";58
"Unit";"Adept";"Gateway";60
"Building";"Assimilator";NA;62
"Building";"Pylon";NA;63
"Building";"TwilightCouncil";NA;66
"Unit";"Adept";"Gateway";66
"Unit";"Adept";"Gateway";68
"Building";"OracleStasisTrap";NA;73
"Building";"Gateway";NA;73
"Building";"Nexus";NA;73
"Building";"Pylon";NA;73
"Building";"TemplarArchive";NA;75
"Unit";"Adept";"Gateway";76
"Unit";"Adept";"Gateway";78
"Unit";"Adept";"Gateway";80
"Upgrade";"Charge";"TwilightCouncil";82
"Unit";"Immortal";"Robotics Facility";84
"Building";"Forge";NA;89
"Building";"Pylon";NA;89
"Building";"Pylon";NA;89
"Building";"Gateway";NA;89
"Building";"Gateway";NA;89
"Building";"HighTemplar";NA;89
"Building";"HighTemplar";NA;89
"Unit";"Sentry";"Gateway";89
"Building";"Gateway";NA;91
"Building";"Gateway";NA;91
"Unit";"Zealot";"Gateway";91
"Unit";"Immortal";"Robotics Facility";96
"Building";"ShieldBattery";NA;100
"Unit";"Zealot";"Gateway";100
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";102
"Unit";"Zealot";"Gateway";102
"Unit";"Zealot";"Gateway";104
"Building";"Assimilator";NA;109
"Building";"Assimilator";NA;109
"Building";"HighTemplar";NA;109
"Building";"HighTemplar";NA;109
"Building";"RoboticsFacility";NA;111
"Unit";"Immortal";"Robotics Facility";111
"Building";"Pylon";NA;115
"Building";"Pylon";NA;118
"Building";"Pylon";NA;118
"Building";"Pylon";NA;118
"Building";"PhotonCannon";NA;118
"Building";"Pylon";NA;118
"Unit";"Immortal";"Robotics Facility";118
"Building";"HighTemplar";NA;122
"Building";"HighTemplar";NA;122
"Unit";"Zealot";"Gateway";122
"Unit";"Zealot";"Gateway";124
"Unit";"Zealot";"Gateway";126
"Unit";"Zealot";"Gateway";128
"Unit";"Immortal";"Robotics Facility";130
"Unit";"Immortal";"Robotics Facility";137
"Building";"Nexus";NA;141
"Building";"Pylon";NA;141
"Building";"Pylon";NA;141
"Building";"HighTemplar";NA;141
"Building";"HighTemplar";NA;141
"Unit";"Observer";"Robotics Facility";141
"Building";"PhotonCannon";NA;142
"Unit";"Observer";"Robotics Facility";142
"Unit";"Zealot";"Gateway";143
"Unit";"Zealot";"Gateway";145
"Unit";"Archon";"High Templar";147
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";150
"Unit";"Observer";"Robotics Facility";150
"Building";"HighTemplar";NA;151
"Building";"PhotonCannon";NA;151
"Building";"HighTemplar";NA;151
"Building";"PhotonCannon";NA;151
"Building";"ShieldBattery";NA;151
"Unit";"Immortal";"Robotics Facility";151
"Building";"HighTemplar";NA;155
"Building";"HighTemplar";NA;155
"Unit";"Zealot";"Gateway";155
"Unit";"Zealot";"Gateway";157
"Unit";"Zealot";"Gateway";159
"Unit";"Zealot";"Gateway";161
"Building";"Gateway";NA;163
"Building";"Gateway";NA;163
"Unit";"Archon";"High Templar";163
"Building";"Assimilator";NA;163
"Building";"PhotonCannon";NA;163
"Unit";"Immortal";"Robotics Facility";163
"Building";"Assimilator";NA;167
"Unit";"Archon";"High Templar";167
"Building";"PhotonCannon";NA;167
"Building";"PhotonCannon";NA;167
"Building";"PhotonCannon";NA;167
