"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;17;0
"Building";"Assimilator";NA;17;0
"Building";"Nexus";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Building";"Stargate";NA;26;0
"Unit";"Adept";"Gateway";27;2
"Unit";"Phoenix";"Stargate";34;2
"Unit";"Phoenix";"Stargate";40;2
"Building";"Gateway";NA;42;0
"Building";"Pylon";NA;44;0
"Unit";"Phoenix";"Stargate";44;2
"Building";"Pylon";NA;47;0
"Building";"Assimilator";NA;47;0
"Unit";"Adept";"Gateway";49;2
"Building";"RoboticsFacility";NA;51;0
"Building";"Pylon";NA;53;0
"Building";"Pylon";NA;57;0
"Unit";"Adept";"Gateway";57;2
"Unit";"Adept";"Gateway";59;2
"Building";"Assimilator";NA;61;0
"Building";"ShieldBattery";NA;61;0
"Unit";"Immortal";"Robotics Facility";63;4
"Unit";"Sentry";"Gateway";67;2
"Unit";"Sentry";"Gateway";69;2
"Building";"ShieldBattery";NA;71;0
"Building";"ShieldBattery";NA;71;0
"Building";"Gateway";NA;71;0
"Building";"Gateway";NA;71;0
"Building";"ShieldBattery";NA;71;0
"Building";"Pylon";NA;71;0
"Unit";"Stalker";"Gateway";71;2
"Unit";"Stalker";"Gateway";73;2
"Unit";"Immortal";"Robotics Facility";75;4
"Building";"Pylon";NA;79;0
"Unit";"Stalker";"Gateway";79;2
"Unit";"Stalker";"Gateway";81;2
"Unit";"Immortal";"Robotics Facility";85;4
"Unit";"Stalker";"Gateway";89;2
"Unit";"Stalker";"Gateway";91;2
"Building";"Forge";NA;96;0
"Unit";"Sentry";"Gateway";97;2
"Unit";"Sentry";"Gateway";99;2
"Unit";"Phoenix";"Stargate";101;2
"Building";"Nexus";NA;104;0
"Building";"TwilightCouncil";NA;105;0
"Building";"Pylon";NA;106;0
"Unit";"Phoenix";"Stargate";107;2
"Unit";"Immortal";"Robotics Facility";109;4
"Unit";"Phoenix";"Stargate";113;2
"Building";"Pylon";NA;117;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";119;0
"Unit";"Phoenix";"Stargate";122;2
"Upgrade";"Charge";"TwilightCouncil";124;0
"Unit";"Immortal";"Robotics Facility";124;4
"Unit";"Phoenix";"Stargate";128;2
"Building";"Gateway";NA;130;0
"Building";"Gateway";NA;130;0
"Building";"Assimilator";NA;130;0
"Building";"Gateway";NA;130;0
"Building";"Assimilator";NA;130;0
"Unit";"Sentry";"Gateway";130;2
"Building";"TemplarArchive";NA;132;0
"Unit";"Zealot";"Gateway";132;2
"Unit";"Zealot";"Gateway";134;2
"Unit";"Zealot";"Gateway";136;2
"Building";"PhotonCannon";NA;138;0
"Building";"RoboticsFacility";NA;138;0
"Unit";"Phoenix";"Stargate";141;2
"Building";"Pylon";NA;143;0
"Building";"Pylon";NA;143;0
"Building";"PhotonCannon";NA;143;0
"Unit";"Observer";"Robotics Facility";143;1
"Unit";"Phoenix";"Stargate";144;2
"Building";"Pylon";NA;149;0
"Unit";"Immortal";"Robotics Facility";149;4
"Unit";"Immortal";"Robotics Facility";153;4
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";157;0
"Building";"HighTemplar";NA;157;0
"Building";"HighTemplar";NA;157;0
"Building";"Gateway";NA;157;0
"Building";"Gateway";NA;157;0
"Building";"HighTemplar";NA;157;0
"Unit";"Immortal";"Robotics Facility";157;4
"Building";"Nexus";NA;161;0
"Building";"Pylon";NA;161;0
"Building";"HighTemplar";NA;161;0
"Building";"HighTemplar";NA;161;0
"Unit";"Immortal";"Robotics Facility";161;4
"Building";"Pylon";NA;165;0
"Building";"HighTemplar";NA;165;0
"Building";"ShieldBattery";NA;168;0
"Building";"PhotonCannon";NA;168;0
"Building";"PhotonCannon";NA;168;0
"Building";"PhotonCannon";NA;168;0
"Unit";"Zealot";"Gateway";168;2
"Unit";"Zealot";"Gateway";170;2
"Building";"PhotonCannon";NA;172;0
"Building";"PhotonCannon";NA;172;0
"Building";"Pylon";NA;172;0
"Building";"Pylon";NA;172;0
"Building";"HighTemplar";NA;172;0
"Building";"HighTemplar";NA;172;0
"Unit";"Zealot";"Gateway";172;2
"Unit";"Immortal";"Robotics Facility";174;4
"Unit";"Archon";"High Templar";178;0
"Unit";"Immortal";"Robotics Facility";178;4
"Building";"PhotonCannon";NA;182;0
"Building";"Assimilator";NA;185;0
"Building";"Assimilator";NA;186;0
"Building";"HighTemplar";NA;186;0
"Building";"HighTemplar";NA;186;0
"Unit";"Archon";"High Templar";186;0
"Unit";"Sentry";"Gateway";186;2
"Unit";"Zealot";"Gateway";188;2
"Unit";"Immortal";"Robotics Facility";190;4
"Unit";"Immortal";"Robotics Facility";194;4
"Unit";"Phoenix";"Stargate";198;2
"Building";"FleetBeacon";NA;200;0
"Building";"PhotonCannon";NA;200;0
"Building";"ShieldBattery";NA;200;0
"Building";"ShieldBattery";NA;200;0
"Building";"DarkShrine";NA;200;0
"Building";"HighTemplar";NA;200;0
"Building";"HighTemplar";NA;200;0
"Unit";"Immortal";"Robotics Facility";200;4
"Building";"Pylon";NA;204;0
"Building";"PhotonCannon";NA;204;0
"Unit";"Zealot";"Gateway";204;2
"Unit";"Zealot";"Gateway";206;2
"Unit";"Zealot";"Gateway";208;2
"Building";"PhotonCannon";NA;210;0
"Building";"ShieldBattery";NA;210;0
"Building";"HighTemplar";NA;210;0
"Building";"HighTemplar";NA;210;0
"Unit";"Observer";"Robotics Facility";210;1
"Unit";"Archon";"High Templar";211;0
"Unit";"Archon";"High Templar";211;0
"Unit";"Phoenix";"Stargate";211;2
"Unit";"Phoenix";"Stargate";213;2
"Unit";"Zealot";"Gateway";215;2
"Unit";"Zealot";"Gateway";217;2
"Unit";"Zealot";"Gateway";219;2
"Unit";"Mothership";"Mothership Core";221;6
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";227;0
"Unit";"Phoenix";"Stargate";227;2
"Unit";"Phoenix";"Stargate";229;2
"Building";"Nexus";NA;231;0
"Building";"Pylon";NA;231;0
"Unit";"Oracle";"Stargate";231;3
"Building";"Gateway";NA;234;0
"Building";"Gateway";NA;234;0
"Building";"Gateway";NA;234;0
"Building";"Stargate";NA;234;0
"Building";"Stargate";NA;234;0
"Unit";"Observer";"Robotics Facility";234;1
"Building";"PhotonCannon";NA;235;0
"Building";"PhotonCannon";NA;235;0
"Building";"PhotonCannon";NA;235;0
"Building";"ShieldBattery";NA;235;0
"Building";"PhotonCannon";NA;235;0
"Building";"PhotonCannon";NA;235;0
"Building";"Assimilator";NA;235;0
"Building";"Assimilator";NA;235;0
"Unit";"Carrier";"Stargate";235;6
"Unit";"Carrier";"Stargate";241;6
"Unit";"Carrier";"Stargate";247;6
"Unit";"Zealot";"Gateway";253;2
"Unit";"Zealot";"Gateway";255;2
"Unit";"Zealot";"Gateway";257;2
"Unit";"Zealot";"Gateway";259;2
"Unit";"Zealot";"Gateway";261;2
"Unit";"Zealot";"Gateway";263;2
"Unit";"Zealot";"Gateway";265;2
"Unit";"Zealot";"Gateway";267;2
"Unit";"Zealot";"Gateway";269;2
"Building";"DarkTemplar";NA;271;0
"Building";"DarkTemplar";NA;271;0
"Building";"DarkTemplar";NA;271;0
"Building";"HighTemplar";NA;271;0
"Building";"HighTemplar";NA;271;0
"Building";"HighTemplar";NA;271;0
"Building";"HighTemplar";NA;271;0
"Unit";"Carrier";"Stargate";271;6
"Unit";"Carrier";"Stargate";277;6
"Unit";"Carrier";"Stargate";283;6
"Building";"OracleStasisTrap";NA;289;0
"Unit";"Archon";"High Templar";289;0
"Building";"HighTemplar";NA;289;0
"Building";"Pylon";NA;289;0
"Unit";"Archon";"High Templar";289;0
"Building";"Pylon";NA;289;0
"Building";"Stargate";NA;289;0
"Building";"PhotonCannon";NA;289;0
"Building";"PhotonCannon";NA;289;0
"Building";"DarkTemplar";NA;289;0
"Building";"DarkTemplar";NA;289;0
"Building";"DarkTemplar";NA;289;0
"Unit";"Zealot";"Gateway";289;2
"Unit";"Zealot";"Gateway";291;2
"Unit";"Zealot";"Gateway";293;2
"Unit";"Zealot";"Gateway";295;2
"Unit";"Carrier";"Stargate";297;6
"Unit";"Carrier";"Stargate";303;6
"Unit";"Carrier";"Stargate";309;6
"Unit";"Stalker";"Gateway";315;2
"Unit";"Stalker";"Gateway";317;2
"Unit";"Stalker";"Gateway";319;2
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";321;0
"Unit";"Stalker";"Gateway";321;2
"Unit";"Stalker";"Gateway";323;2
"Unit";"Stalker";"Gateway";325;2
"Unit";"Stalker";"Gateway";327;2
"Unit";"Stalker";"Gateway";329;2
"Unit";"Stalker";"Gateway";331;2
"Building";"Stargate";NA;333;0
"Building";"DarkTemplar";NA;333;0
"Building";"Stargate";NA;333;0
"Building";"DarkTemplar";NA;333;0
"Unit";"Zealot";"Gateway";333;2
"Unit";"Zealot";"Gateway";335;2
"Building";"HighTemplar";NA;337;0
"Building";"HighTemplar";NA;337;0
"Unit";"Archon";"High Templar";337;0
"Unit";"Tempest";"Stargate";337;4
"Unit";"Tempest";"Stargate";341;4
"Unit";"Tempest";"Stargate";345;4
"Unit";"Tempest";"Stargate";349;4
"Upgrade";"ProtossShieldsLevel1";"Forge";353;0
"Unit";"Zealot";"Gateway";353;2
"Unit";"Zealot";"Gateway";355;2
"Unit";"Zealot";"Gateway";357;2
"Unit";"Zealot";"Gateway";359;2
"Unit";"Zealot";"Gateway";361;2
"Unit";"Zealot";"Gateway";363;2
"Unit";"Zealot";"Gateway";365;2
"Unit";"Archon";"High Templar";367;0
"Unit";"Carrier";"Stargate";367;6
"Unit";"Carrier";"Stargate";373;6
"Unit";"Oracle";"Stargate";379;3
"Unit";"Phoenix";"Stargate";382;2
"Unit";"Phoenix";"Stargate";384;2
"Building";"DarkTemplar";NA;386;0
"Building";"DarkTemplar";NA;386;0
"Building";"DarkTemplar";NA;386;0
"Building";"DarkTemplar";NA;386;0
"Unit";"Oracle";"Stargate";386;3
"Unit";"Archon";"High Templar";389;0
"Unit";"Archon";"High Templar";389;0
"Upgrade";"ProtossAirWeaponsLevel2";"CyberneticsCore";389;0
"Unit";"Zealot";"Gateway";389;2
"Unit";"Zealot";"Gateway";391;2
"Unit";"Zealot";"Gateway";393;2
"Unit";"Zealot";"Gateway";395;2
"Unit";"Zealot";"Gateway";397;2
"Unit";"Zealot";"Gateway";399;2
"Unit";"Zealot";"Gateway";401;2
"Unit";"Zealot";"Gateway";403;2
"Unit";"Zealot";"Gateway";405;2
"Building";"DarkTemplar";NA;407;0
"Unit";"Zealot";"Gateway";407;2
"Unit";"Zealot";"Gateway";409;2
"Unit";"Zealot";"Gateway";411;2
"Unit";"Zealot";"Gateway";413;2
"Unit";"Stalker";"Gateway";415;2
"Unit";"Stalker";"Gateway";417;2
"Unit";"Stalker";"Gateway";419;2
"Unit";"Stalker";"Gateway";421;2
"Unit";"Stalker";"Gateway";423;2
"Unit";"Stalker";"Gateway";425;2
"Unit";"Stalker";"Gateway";427;2
"Unit";"Stalker";"Gateway";429;2
"Unit";"Stalker";"Gateway";431;2
"Unit";"Zealot";"Gateway";433;2
"Unit";"Zealot";"Gateway";435;2
"Unit";"Stalker";"Gateway";437;2
"Unit";"Stalker";"Gateway";439;2
"Unit";"Zealot";"Gateway";441;2
"Unit";"Zealot";"Gateway";443;2
"Unit";"Zealot";"Gateway";445;2
"Unit";"Zealot";"Gateway";447;2
"Unit";"Zealot";"Gateway";449;2
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"WarpGateResearch";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"PsiStormTech";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"ProtossGroundArmorsLevel1";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"SprayProtoss";NA;451;0
"Upgrade";"CarrierLaunchSpeedUpgrade";NA;451;0
"Upgrade";"BlinkTech";NA;451;0
"Upgrade";"ProtossGroundArmorsLevel2";NA;451;0
"Upgrade";"ProtossAirArmorsLevel1";NA;451;0
