"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;15
"Building";"Extractor";NA;19
"Building";"SpawningPool";NA;19
"Unit";"Overlord";"Larva";22
"Unit";"Queen";"Hatchery";24
"Unit";"Queen";"Hatchery";26
"Unit";"Zergling";"Larva";28
"Unit";"Zergling";"Larva";29
"Unit";"Zergling";"Larva";30
"Unit";"Zergling";"Larva";31
"Building";"Hatchery";NA;36
"Unit";"Overlord";"Larva";41
"Unit";"Overlord";"Larva";41
"Building";"CreepTumorQueen";NA;42
"Unit";"Zergling";"Larva";42
"Unit";"Zergling";"Larva";43
"Unit";"Zergling";"Larva";44
"Unit";"Zergling";"Larva";45
"Unit";"Zergling";"Larva";46
"Unit";"Zergling";"Larva";47
"Building";"SporeCrawler";NA;51
"Building";"SporeCrawler";NA;51
"Unit";"Queen";"Hatchery";51
"Building";"EvolutionChamber";NA;60
"Unit";"Zergling";"Larva";60
"Unit";"Zergling";"Larva";61
"Building";"CreepTumor";NA;62
"Unit";"Overlord";"Larva";62
"Building";"CreepTumorQueen";NA;62
"Unit";"Queen";"Hatchery";62
"Building";"SporeCrawler";NA;73
"Building";"CreepTumor";NA;73
"Building";"CreepTumor";NA;77
"Unit";"Overlord";"Larva";77
"Unit";"Queen";"Hatchery";77
"Building";"CreepTumorQueen";NA;82
"Unit";"Overlord";"Larva";82
"Unit";"Queen";"Hatchery";84
"Unit";"Overlord";"Larva";86
"Unit";"Zergling";"Larva";86
"Unit";"Zergling";"Larva";87
"Unit";"Zergling";"Larva";88
"Unit";"Zergling";"Larva";89
"Unit";"Zergling";"Larva";90
"Unit";"Zergling";"Larva";91
"Unit";"Zergling";"Larva";92
"Unit";"Zergling";"Larva";93
"Unit";"Zergling";"Larva";94
"Unit";"Zergling";"Larva";95
"Unit";"Zergling";"Larva";96
"Unit";"Zergling";"Larva";97
"Unit";"Zergling";"Larva";98
"Unit";"Zergling";"Larva";99
"Unit";"Zergling";"Larva";100
"Unit";"Zergling";"Larva";101
"Unit";"Zergling";"Larva";102
"Unit";"Zergling";"Larva";103
"Unit";"Queen";"Hatchery";104
"Building";"Extractor";NA;112
"Building";"Extractor";NA;112
"Unit";"Overlord";"Larva";112
"Building";"Extractor";NA;112
"Building";"Extractor";NA;112
"Building";"Extractor";NA;112
"Building";"BanelingNest";NA;115
"Building";"CreepTumor";NA;115
"Building";"CreepTumorQueen";NA;115
"Building";"CreepTumor";NA;115
"Building";"CreepTumor";NA;115
"Unit";"Overlord";"Larva";115
"Building";"Hatchery";NA;123
"Building";"SporeCrawler";NA;130
"Building";"SporeCrawler";NA;130
"Building";"SporeCrawler";NA;133
"Unit";"Overlord";"Larva";133
"Building";"HydraliskDen";NA;133
"Building";"InfestationPit";NA;134
"Unit";"Queen";"Hatchery";140
"Building";"SporeCrawler";NA;142
"Building";"SporeCrawler";NA;142
"Building";"CreepTumor";NA;142
"Building";"CreepTumor";NA;142
"Building";"CreepTumor";NA;142
"Unit";"Overlord";"Larva";144
"Unit";"Overlord";"Larva";144
"Unit";"Overlord";"Larva";144
"Building";"Extractor";NA;144
"Unit";"Hydralisk";"Larva";144
"Unit";"Hydralisk";"Larva";146
"Unit";"Hydralisk";"Larva";148
"Unit";"Hydralisk";"Larva";150
"Building";"Extractor";NA;152
"Unit";"Hydralisk";"Larva";152
"Unit";"Hydralisk";"Larva";154
"Unit";"Hydralisk";"Larva";156
"Unit";"Hydralisk";"Larva";158
"Unit";"Queen";"Hatchery";160
"Unit";"Queen";"Hatchery";162
"Building";"CreepTumor";NA;170
"Unit";"Overlord";"Larva";170
"Unit";"Infestor";"Larva";170
"Unit";"Infestor";"Larva";172
"Unit";"Infestor";"Larva";174
"Unit";"Infestor";"Larva";176
"Unit";"Overlord";"Larva";178
"Unit";"Overlord";"Larva";178
"Unit";"Overlord";"Larva";178
"Unit";"Overlord";"Larva";178
"Unit";"Overlord";"Larva";178
"Building";"CreepTumor";NA;178
"Building";"CreepTumor";NA;178
"Unit";"Hydralisk";"Larva";178
"Building";"CreepTumorQueen";NA;180
"Unit";"Hydralisk";"Larva";180
"Unit";"Hydralisk";"Larva";182
"Unit";"Hydralisk";"Larva";184
"Unit";"Hydralisk";"Larva";186
"Unit";"Hydralisk";"Larva";188
"Building";"CreepTumorQueen";NA;190
"Unit";"Baneling";"Zergling";190
"Unit";"Baneling";"Zergling";190
"Unit";"Baneling";"Zergling";190
"Unit";"Hydralisk";"Larva";190
"Unit";"Hydralisk";"Larva";192
"Unit";"Hydralisk";"Larva";194
"Unit";"Hydralisk";"Larva";196
"Unit";"Hydralisk";"Larva";198
"Unit";"Hydralisk";"Larva";200
"Unit";"Zergling";"Larva";202
"Unit";"Zergling";"Larva";203
"Unit";"Zergling";"Larva";204
"Unit";"Zergling";"Larva";205
"Unit";"Zergling";"Larva";206
"Unit";"Zergling";"Larva";207
"Unit";"Zergling";"Larva";208
"Unit";"Zergling";"Larva";209
"Unit";"Zergling";"Larva";210
"Unit";"Zergling";"Larva";211
"Unit";"Zergling";"Larva";212
"Unit";"Zergling";"Larva";213
"Unit";"Zergling";"Larva";214
"Unit";"Zergling";"Larva";215
"Unit";"Zergling";"Larva";216
"Unit";"Zergling";"Larva";217
"Unit";"Zergling";"Larva";218
"Unit";"Zergling";"Larva";219
"Unit";"Zergling";"Larva";220
"Unit";"Zergling";"Larva";221
"Unit";"Zergling";"Larva";222
"Unit";"Zergling";"Larva";223
"Unit";"Zergling";"Larva";224
"Unit";"Zergling";"Larva";225
"Unit";"Zergling";"Larva";226
"Unit";"Zergling";"Larva";227
"Unit";"Hydralisk";"Larva";228
"Unit";"Hydralisk";"Larva";230
"Unit";"Hydralisk";"Larva";232
"Unit";"Hydralisk";"Larva";234
"Unit";"Zergling";"Larva";236
"Unit";"Zergling";"Larva";237
"Unit";"Zergling";"Larva";238
"Unit";"Zergling";"Larva";239
"Unit";"Zergling";"Larva";240
"Unit";"Zergling";"Larva";241
"Unit";"Zergling";"Larva";242
"Unit";"Zergling";"Larva";243
"Unit";"Zergling";"Larva";244
"Unit";"Zergling";"Larva";245
"Unit";"Zergling";"Larva";246
"Unit";"Zergling";"Larva";247
"Unit";"Zergling";"Larva";248
"Unit";"Zergling";"Larva";249
"Building";"CreepTumor";NA;250
"Upgrade";"Burrow";"Hatchery";250
"Building";"CreepTumor";NA;250
"Building";"CreepTumor";NA;250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Overlord";"Larva";250
"Unit";"Overlord";"Larva";250
"Unit";"Overlord";"Larva";250
"Unit";"Overlord";"Larva";250
"Unit";"Overlord";"Larva";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Unit";"Baneling";"Zergling";250
"Building";"CreepTumor";NA;250
"Unit";"Hydralisk";"Larva";250
"Unit";"Hydralisk";"Larva";252
"Unit";"Hydralisk";"Larva";254
"Unit";"Hydralisk";"Larva";256
"Unit";"Hydralisk";"Larva";258
"Unit";"Hydralisk";"Larva";260
"Unit";"Zergling";"Larva";262
"Unit";"Zergling";"Larva";263
"Building";"CreepTumorQueen";NA;264
"Unit";"Zergling";"Larva";264
"Unit";"Zergling";"Larva";265
"Unit";"Zergling";"Larva";266
"Unit";"Zergling";"Larva";267
"Unit";"Zergling";"Larva";268
"Unit";"Zergling";"Larva";269
"Unit";"Zergling";"Larva";270
"Unit";"Zergling";"Larva";271
"Unit";"Zergling";"Larva";272
"Unit";"Zergling";"Larva";273
"Unit";"Zergling";"Larva";274
"Unit";"Zergling";"Larva";275
"Unit";"Zergling";"Larva";276
"Unit";"Zergling";"Larva";277
"Unit";"Zergling";"Larva";278
"Unit";"Zergling";"Larva";279
"Unit";"Hydralisk";"Larva";280
"Upgrade";"SprayZerg";NA;282
"Upgrade";"SprayZerg";NA;282
"Upgrade";"SprayZerg";NA;282
"Upgrade";"zerglingmovementspeed";NA;282
"Upgrade";"overlordspeed";NA;282
"Upgrade";"SprayZerg";NA;282
"Upgrade";"SprayZerg";NA;282
"Upgrade";"ZergMeleeWeaponsLevel1";NA;282
"Upgrade";"SprayZerg";NA;282
"Upgrade";"EvolveMuscularAugments";NA;282
"Upgrade";"ZergMissileWeaponsLevel1";NA;282
"Upgrade";"CentrificalHooks";NA;282
