"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Hatchery";NA;17;0
"Building";"Extractor";NA;19;0
"Building";"SpawningPool";NA;19;0
"Unit";"Overlord";"Larva";22;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Zergling";"Larva";25;1
"Unit";"Zergling";"Larva";26;1
"Unit";"Queen";"Hatchery";27;2
"Unit";"Zergling";"Larva";29;1
"Unit";"Zergling";"Larva";30;1
"Building";"Hatchery";NA;35;0
"Unit";"Queen";"Hatchery";37;2
"Unit";"Overlord";"Larva";39;0
"Unit";"Overlord";"Larva";42;0
"Building";"CreepTumorQueen";NA;42;0
"Unit";"Overlord";"Larva";47;0
"Unit";"Queen";"Hatchery";48;2
"Building";"SporeCrawler";NA;52;0
"Unit";"Overlord";"Larva";52;0
"Building";"RoachWarren";NA;52;0
"Building";"CreepTumor";NA;54;0
"Building";"CreepTumorQueen";NA;56;0
"Unit";"Overlord";"Larva";59;0
"Building";"SporeCrawler";NA;59;0
"Unit";"Overlord";"Larva";62;0
"Building";"CreepTumor";NA;62;0
"Unit";"Overlord";"Larva";62;0
"Building";"SporeCrawler";NA;62;0
"Unit";"Zergling";"Larva";62;1
"Unit";"Zergling";"Larva";63;1
"Unit";"Zergling";"Larva";64;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";66;1
"Unit";"Zergling";"Larva";67;1
"Unit";"Zergling";"Larva";68;1
"Unit";"Zergling";"Larva";69;1
"Unit";"Zergling";"Larva";70;1
"Unit";"Zergling";"Larva";71;1
"Building";"CreepTumor";NA;72;0
"Unit";"Roach";"Larva";72;2
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";76;2
"Building";"CreepTumor";NA;78;0
"Unit";"Roach";"Larva";78;2
"Unit";"Roach";"Larva";80;2
"Unit";"Roach";"Larva";82;2
"Building";"CreepTumorQueen";NA;84;0
"Building";"Extractor";NA;84;0
"Building";"Extractor";NA;84;0
"Unit";"Roach";"Larva";84;2
"Unit";"Overlord";"Larva";94;0
"Unit";"Queen";"Hatchery";96;2
"Unit";"Overlord";"Larva";98;0
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";100;2
"Unit";"Roach";"Larva";102;2
"Unit";"Overlord";"Larva";104;0
"Unit";"Roach";"Larva";104;2
"Unit";"Roach";"Larva";106;2
"Unit";"Roach";"Larva";108;2
"Unit";"Queen";"Hatchery";121;2
"Unit";"Roach";"Larva";124;2
"Unit";"Overlord";"Larva";126;0
"Building";"Extractor";NA;126;0
"Unit";"Overlord";"Larva";126;0
"Unit";"Overlord";"Larva";129;0
"Building";"Spire";NA;133;0
"Upgrade";"GlialReconstitution";"RoachWarren";134;0
"Unit";"Overlord";"Larva";139;0
"Unit";"Queen";"Hatchery";144;2
"Building";"Extractor";NA;146;0
"Building";"Hatchery";NA;149;0
"Building";"BanelingNest";NA;154;0
"Building";"CreepTumor";NA;154;0
"Building";"CreepTumor";NA;154;0
"Building";"EvolutionChamber";NA;156;0
"Unit";"Queen";"Hatchery";156;2
"Unit";"Mutalisk";"Larva";164;2
"Unit";"Mutalisk";"Larva";166;2
"Unit";"Mutalisk";"Larva";168;2
"Unit";"Mutalisk";"Larva";170;2
"Building";"CreepTumor";NA;172;0
"Unit";"Overlord";"Larva";172;0
"Building";"CreepTumor";NA;172;0
"Unit";"Roach";"Larva";172;2
"Building";"CreepTumor";NA;174;0
"Building";"Extractor";NA;174;0
"Unit";"Zergling";"Larva";174;1
"Unit";"Zergling";"Larva";175;1
"Unit";"Zergling";"Larva";176;1
"Unit";"Zergling";"Larva";177;1
"Unit";"Zergling";"Larva";178;1
"Unit";"Zergling";"Larva";179;1
"Unit";"Zergling";"Larva";180;1
"Unit";"Zergling";"Larva";181;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";183;1
"Unit";"Zergling";"Larva";184;1
"Unit";"Zergling";"Larva";185;1
"Unit";"Zergling";"Larva";186;1
"Unit";"Zergling";"Larva";187;1
"Unit";"Zergling";"Larva";188;1
"Unit";"Zergling";"Larva";189;1
"Building";"CreepTumorQueen";NA;190;0
"Unit";"Zergling";"Larva";190;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";193;1
"Building";"CreepTumorQueen";NA;194;0
"Unit";"Mutalisk";"Larva";194;2
"Unit";"Mutalisk";"Larva";196;2
"Unit";"Zergling";"Larva";200;1
"Unit";"Zergling";"Larva";201;1
"Building";"Hatchery";NA;202;0
"Unit";"Zergling";"Larva";202;1
"Unit";"Zergling";"Larva";203;1
"Unit";"Zergling";"Larva";204;1
"Unit";"Zergling";"Larva";205;1
"Unit";"Zergling";"Larva";206;1
"Unit";"Zergling";"Larva";207;1
"Unit";"Zergling";"Larva";208;1
"Unit";"Zergling";"Larva";209;1
"Unit";"Zergling";"Larva";210;1
"Unit";"Zergling";"Larva";211;1
"Unit";"Zergling";"Larva";212;1
"Unit";"Zergling";"Larva";213;1
"Unit";"Zergling";"Larva";214;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Baneling";"Zergling";216;0
"Unit";"Baneling";"Zergling";216;0
"Unit";"Baneling";"Zergling";216;0
"Building";"CreepTumor";NA;224;0
"Building";"Hatchery";NA;224;0
"Building";"CreepTumorQueen";NA;224;0
"Unit";"Zergling";"Larva";224;1
"Unit";"Zergling";"Larva";225;1
"Unit";"Zergling";"Larva";226;1
"Unit";"Zergling";"Larva";227;1
"Unit";"Zergling";"Larva";228;1
"Unit";"Zergling";"Larva";229;1
"Unit";"Zergling";"Larva";230;1
"Unit";"Zergling";"Larva";231;1
"Building";"CreepTumorQueen";NA;232;0
"Unit";"Overlord";"Larva";232;0
"Building";"CreepTumor";NA;232;0
"Building";"CreepTumor";NA;232;0
"Building";"CreepTumor";NA;232;0
"Unit";"Overlord";"Larva";232;0
"Unit";"Overlord";"Larva";232;0
"Unit";"Overlord";"Larva";232;0
"Unit";"Overlord";"Larva";232;0
"Unit";"Overlord";"Larva";232;0
"Unit";"Zergling";"Larva";232;1
"Unit";"Zergling";"Larva";233;1
"Unit";"Zergling";"Larva";234;1
"Unit";"Zergling";"Larva";235;1
"Unit";"Zergling";"Larva";236;1
"Unit";"Zergling";"Larva";237;1
"Unit";"Zergling";"Larva";238;1
"Unit";"Zergling";"Larva";239;1
"Unit";"Zergling";"Larva";240;1
"Unit";"Zergling";"Larva";241;1
"Unit";"Zergling";"Larva";242;1
"Unit";"Zergling";"Larva";243;1
"Unit";"Zergling";"Larva";244;1
"Unit";"Zergling";"Larva";245;1
"Unit";"Zergling";"Larva";246;1
"Unit";"Zergling";"Larva";247;1
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Baneling";"Zergling";248;0
"Unit";"Zergling";"Larva";248;1
"Unit";"Zergling";"Larva";249;1
"Unit";"Zergling";"Larva";250;1
"Unit";"Zergling";"Larva";251;1
"Unit";"Zergling";"Larva";252;1
"Unit";"Zergling";"Larva";253;1
"Unit";"Zergling";"Larva";254;1
"Unit";"Zergling";"Larva";255;1
"Unit";"Zergling";"Larva";256;1
"Unit";"Zergling";"Larva";257;1
"Unit";"Zergling";"Larva";258;1
"Unit";"Zergling";"Larva";259;1
"Unit";"Zergling";"Larva";260;1
"Unit";"Zergling";"Larva";261;1
"Unit";"Zergling";"Larva";262;1
"Unit";"Zergling";"Larva";263;1
"Unit";"Zergling";"Larva";264;1
"Unit";"Zergling";"Larva";265;1
"Unit";"Zergling";"Larva";266;1
"Unit";"Zergling";"Larva";267;1
"Unit";"Zergling";"Larva";268;1
"Unit";"Zergling";"Larva";269;1
"Unit";"Zergling";"Larva";270;1
"Unit";"Zergling";"Larva";271;1
"Unit";"Zergling";"Larva";272;1
"Unit";"Zergling";"Larva";273;1
"Building";"CreepTumor";NA;274;0
"Unit";"Zergling";"Larva";274;1
"Unit";"Zergling";"Larva";275;1
"Unit";"Zergling";"Larva";276;1
"Unit";"Zergling";"Larva";277;1
"Unit";"Zergling";"Larva";278;1
"Unit";"Zergling";"Larva";279;1
"Unit";"Zergling";"Larva";280;1
"Unit";"Zergling";"Larva";281;1
"Unit";"Zergling";"Larva";282;1
"Unit";"Zergling";"Larva";283;1
"Unit";"Zergling";"Larva";284;1
"Unit";"Zergling";"Larva";285;1
"Unit";"Zergling";"Larva";286;1
"Unit";"Zergling";"Larva";287;1
"Unit";"Zergling";"Larva";288;1
"Unit";"Zergling";"Larva";289;1
"Building";"CreepTumor";NA;290;0
"Building";"CreepTumor";NA;290;0
"Building";"CreepTumor";NA;290;0
"Building";"CreepTumorQueen";NA;290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Baneling";"Zergling";290;0
"Unit";"Zergling";"Larva";290;1
"Unit";"Zergling";"Larva";291;1
"Unit";"Zergling";"Larva";292;1
"Unit";"Zergling";"Larva";293;1
"Unit";"Zergling";"Larva";294;1
"Unit";"Zergling";"Larva";295;1
"Unit";"Zergling";"Larva";296;1
"Unit";"Zergling";"Larva";297;1
"Unit";"Zergling";"Larva";298;1
"Unit";"Zergling";"Larva";299;1
"Unit";"Zergling";"Larva";300;1
"Unit";"Zergling";"Larva";301;1
"Unit";"Zergling";"Larva";302;1
"Unit";"Zergling";"Larva";303;1
"Unit";"Zergling";"Larva";304;1
"Unit";"Zergling";"Larva";305;1
"Unit";"Zergling";"Larva";306;1
"Unit";"Zergling";"Larva";307;1
"Unit";"Zergling";"Larva";308;1
"Unit";"Zergling";"Larva";309;1
"Unit";"Zergling";"Larva";310;1
"Unit";"Zergling";"Larva";311;1
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Baneling";"Zergling";312;0
"Unit";"Zergling";"Larva";312;1
"Unit";"Zergling";"Larva";313;1
"Unit";"Zergling";"Larva";314;1
"Unit";"Zergling";"Larva";315;1
"Unit";"Zergling";"Larva";316;1
"Unit";"Zergling";"Larva";317;1
"Unit";"Zergling";"Larva";318;1
"Unit";"Zergling";"Larva";319;1
"Unit";"Zergling";"Larva";320;1
"Unit";"Zergling";"Larva";321;1
"Unit";"Zergling";"Larva";322;1
"Unit";"Zergling";"Larva";323;1
"Unit";"Zergling";"Larva";324;1
"Unit";"Zergling";"Larva";325;1
"Unit";"Zergling";"Larva";326;1
"Unit";"Zergling";"Larva";327;1
"Unit";"Zergling";"Larva";328;1
"Unit";"Zergling";"Larva";329;1
"Unit";"Zergling";"Larva";330;1
"Unit";"Zergling";"Larva";331;1
"Unit";"Zergling";"Larva";332;1
"Unit";"Zergling";"Larva";333;1
"Unit";"Zergling";"Larva";334;1
"Unit";"Zergling";"Larva";335;1
"Unit";"Zergling";"Larva";336;1
"Unit";"Zergling";"Larva";337;1
"Unit";"Zergling";"Larva";338;1
"Unit";"Zergling";"Larva";339;1
"Unit";"Zergling";"Larva";340;1
"Unit";"Zergling";"Larva";341;1
"Unit";"Zergling";"Larva";342;1
"Unit";"Zergling";"Larva";343;1
"Unit";"Zergling";"Larva";344;1
"Unit";"Zergling";"Larva";345;1
"Unit";"Zergling";"Larva";346;1
"Unit";"Zergling";"Larva";347;1
"Unit";"Zergling";"Larva";348;1
"Unit";"Zergling";"Larva";349;1
"Unit";"Zergling";"Larva";350;1
"Unit";"Zergling";"Larva";351;1
"Unit";"Zergling";"Larva";352;1
"Unit";"Zergling";"Larva";353;1
"Unit";"Zergling";"Larva";354;1
"Unit";"Zergling";"Larva";355;1
"Unit";"Zergling";"Larva";356;1
"Unit";"Zergling";"Larva";357;1
"Unit";"Zergling";"Larva";358;1
"Unit";"Zergling";"Larva";359;1
"Unit";"Zergling";"Larva";360;1
"Unit";"Zergling";"Larva";361;1
"Unit";"Zergling";"Larva";362;1
"Unit";"Zergling";"Larva";363;1
"Unit";"Zergling";"Larva";364;1
"Unit";"Zergling";"Larva";365;1
"Unit";"Zergling";"Larva";366;1
"Unit";"Zergling";"Larva";367;1
"Unit";"Zergling";"Larva";368;1
"Unit";"Zergling";"Larva";369;1
"Unit";"Zergling";"Larva";370;1
"Unit";"Zergling";"Larva";371;1
"Unit";"Zergling";"Larva";372;1
"Unit";"Zergling";"Larva";373;1
"Unit";"Zergling";"Larva";374;1
"Unit";"Zergling";"Larva";375;1
"Unit";"Zergling";"Larva";376;1
"Unit";"Zergling";"Larva";377;1
"Building";"CreepTumor";NA;378;0
"Building";"CreepTumor";NA;378;0
"Building";"CreepTumor";NA;378;0
"Unit";"Zergling";"Larva";378;1
"Unit";"Zergling";"Larva";379;1
"Unit";"Zergling";"Larva";380;1
"Unit";"Zergling";"Larva";381;1
"Building";"CreepTumorQueen";NA;382;0
"Building";"CreepTumorQueen";NA;382;0
"Unit";"Queen";"Hatchery";382;2
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Baneling";"Zergling";384;0
"Unit";"Zergling";"Larva";384;1
"Unit";"Zergling";"Larva";385;1
"Unit";"Zergling";"Larva";386;1
"Unit";"Zergling";"Larva";387;1
"Unit";"Zergling";"Larva";388;1
"Unit";"Zergling";"Larva";389;1
"Unit";"Zergling";"Larva";390;1
"Unit";"Zergling";"Larva";391;1
"Unit";"Zergling";"Larva";392;1
"Unit";"Zergling";"Larva";393;1
"Unit";"Zergling";"Larva";394;1
"Unit";"Zergling";"Larva";395;1
"Unit";"Zergling";"Larva";396;1
"Unit";"Zergling";"Larva";397;1
"Unit";"Zergling";"Larva";398;1
"Unit";"Zergling";"Larva";399;1
"Unit";"Zergling";"Larva";400;1
"Unit";"Zergling";"Larva";401;1
"Unit";"Zergling";"Larva";402;1
"Unit";"Zergling";"Larva";403;1
"Unit";"Zergling";"Larva";404;1
"Unit";"Zergling";"Larva";405;1
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Baneling";"Zergling";406;0
"Unit";"Zergling";"Larva";406;1
"Unit";"Zergling";"Larva";407;1
"Unit";"Zergling";"Larva";408;1
"Unit";"Zergling";"Larva";409;1
"Unit";"Zergling";"Larva";410;1
"Unit";"Zergling";"Larva";411;1
"Unit";"Zergling";"Larva";412;1
"Unit";"Zergling";"Larva";413;1
"Unit";"Zergling";"Larva";414;1
"Unit";"Zergling";"Larva";415;1
"Unit";"Zergling";"Larva";416;1
"Unit";"Zergling";"Larva";417;1
"Building";"CreepTumor";NA;418;0
"Building";"CreepTumor";NA;418;0
"Unit";"Zergling";"Larva";418;1
"Unit";"Zergling";"Larva";419;1
"Unit";"Zergling";"Larva";420;1
"Unit";"Zergling";"Larva";421;1
"Unit";"Zergling";"Larva";422;1
"Unit";"Zergling";"Larva";423;1
"Unit";"Zergling";"Larva";424;1
"Unit";"Zergling";"Larva";425;1
"Unit";"Zergling";"Larva";426;1
"Unit";"Zergling";"Larva";427;1
"Unit";"Zergling";"Larva";428;1
"Unit";"Zergling";"Larva";429;1
"Unit";"Zergling";"Larva";430;1
"Unit";"Zergling";"Larva";431;1
"Unit";"Zergling";"Larva";432;1
"Unit";"Zergling";"Larva";433;1
"Unit";"Zergling";"Larva";434;1
"Unit";"Zergling";"Larva";435;1
"Unit";"Zergling";"Larva";436;1
"Unit";"Zergling";"Larva";437;1
"Unit";"Zergling";"Larva";438;1
"Unit";"Zergling";"Larva";439;1
"Unit";"Zergling";"Larva";440;1
"Unit";"Zergling";"Larva";441;1
"Unit";"Zergling";"Larva";442;1
"Unit";"Zergling";"Larva";443;1
"Unit";"Zergling";"Larva";444;1
"Unit";"Zergling";"Larva";445;1
"Unit";"Zergling";"Larva";446;1
"Unit";"Zergling";"Larva";447;1
"Unit";"Zergling";"Larva";448;1
"Unit";"Zergling";"Larva";449;1
"Unit";"Zergling";"Larva";450;1
"Unit";"Zergling";"Larva";451;1
"Unit";"Zergling";"Larva";452;1
"Unit";"Zergling";"Larva";453;1
"Unit";"Zergling";"Larva";454;1
"Unit";"Zergling";"Larva";455;1
"Unit";"Baneling";"Zergling";456;0
"Unit";"Baneling";"Zergling";456;0
"Unit";"Baneling";"Zergling";456;0
"Unit";"Baneling";"Zergling";456;0
"Unit";"Baneling";"Zergling";456;0
"Unit";"Baneling";"Zergling";456;0
"Building";"CreepTumor";NA;456;0
"Building";"CreepTumor";NA;456;0
"Building";"CreepTumor";NA;456;0
"Building";"CreepTumor";NA;456;0
"Building";"CreepTumor";NA;456;0
"Unit";"Zergling";"Larva";456;1
"Unit";"Zergling";"Larva";457;1
"Unit";"Zergling";"Larva";458;1
"Unit";"Zergling";"Larva";459;1
"Unit";"Zergling";"Larva";460;1
"Unit";"Zergling";"Larva";461;1
"Unit";"Zergling";"Larva";462;1
"Unit";"Zergling";"Larva";463;1
"Unit";"Zergling";"Larva";464;1
"Unit";"Zergling";"Larva";465;1
"Unit";"Zergling";"Larva";466;1
"Unit";"Zergling";"Larva";467;1
"Unit";"Zergling";"Larva";468;1
"Unit";"Zergling";"Larva";469;1
"Unit";"Zergling";"Larva";470;1
"Unit";"Zergling";"Larva";471;1
"Unit";"Zergling";"Larva";472;1
"Unit";"Zergling";"Larva";473;1
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Baneling";"Zergling";474;0
"Unit";"Zergling";"Larva";474;1
"Unit";"Zergling";"Larva";475;1
"Unit";"Zergling";"Larva";476;1
"Unit";"Zergling";"Larva";477;1
"Unit";"Zergling";"Larva";478;1
"Unit";"Zergling";"Larva";479;1
"Unit";"Zergling";"Larva";480;1
"Unit";"Zergling";"Larva";481;1
"Unit";"Zergling";"Larva";482;1
"Unit";"Zergling";"Larva";483;1
"Unit";"Zergling";"Larva";484;1
"Unit";"Zergling";"Larva";485;1
"Unit";"Zergling";"Larva";486;1
"Unit";"Zergling";"Larva";487;1
"Unit";"Zergling";"Larva";488;1
"Unit";"Zergling";"Larva";489;1
"Unit";"Zergling";"Larva";490;1
"Unit";"Zergling";"Larva";491;1
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"zerglingmovementspeed";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"CentrificalHooks";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
"Upgrade";"ZergMeleeWeaponsLevel1";NA;492;0
"Upgrade";"SprayZerg";NA;492;0
