"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";18;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"CommandCenter";NA;17;0
"Building";"EngineeringBay";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Building";"Barracks";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Unit";"Marine";"Barracks";24;1
"Building";"Bunker";NA;24;0
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";25;1
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";26;1
"Building";"CommandCenter";NA;23;0
"Building";"MissileTurret";NA;25;0
"Building";"BarracksTechLab";NA;28;0
"Building";"Factory";NA;24;0
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";30;1
"Building";"MissileTurret";NA;32;0
"Unit";"Marine";"Barracks";33;1
"Building";"MissileTurret";NA;33;0
"Unit";"SCV";"Command Center";34;1
"Building";"MissileTurret";NA;34;0
"Building";"MissileTurret";NA;34;0
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";35;1
"Building";"BarracksReactor";NA;34;0
"Building";"Refinery";NA;35;0
"Building";"Refinery";NA;35;0
"Building";"Refinery";NA;35;0
"Building";"MissileTurret";NA;35;0
"Building";"MissileTurret";NA;35;0
"Building";"MissileTurret";NA;35;0
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";38;1
