"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Nexus";NA;19;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";24;2
"Unit";"Stalker";"Gateway";27;2
"Building";"RoboticsFacility";NA;32;0
"Building";"TwilightCouncil";NA;36;0
"Building";"Gateway";NA;38;0
"Unit";"Immortal";"Robotics Facility";39;4
"Building";"Pylon";NA;44;0
"Building";"Pylon";NA;44;0
"Building";"Gateway";NA;46;0
"Building";"Gateway";NA;46;0
"Upgrade";"Charge";"TwilightCouncil";46;0
"Building";"Assimilator";NA;48;0
"Building";"Assimilator";NA;48;0
"Unit";"Zealot";"Gateway";48;2
"Unit";"Zealot";"Gateway";50;2
"Building";"Pylon";NA;54;0
"Building";"TemplarArchive";NA;56;0
"Building";"Pylon";NA;58;0
"Unit";"Zealot";"Gateway";58;2
"Unit";"Zealot";"Gateway";60;2
"Unit";"Zealot";"Gateway";62;2
"Building";"Pylon";NA;66;0
"Building";"HighTemplar";NA;66;0
"Building";"HighTemplar";NA;66;0
"Building";"HighTemplar";NA;66;0
"Building";"HighTemplar";NA;66;0
"Unit";"Archon";"High Templar";67;0
"Unit";"Archon";"High Templar";67;0
"Building";"Gateway";NA;69;0
"Building";"Nexus";NA;70;0
"Building";"Gateway";NA;70;0
"Building";"Forge";NA;70;0
"Building";"Pylon";NA;71;0
"Building";"Gateway";NA;71;0
"Unit";"Zealot";"Gateway";71;2
"Building";"Pylon";NA;73;0
"Building";"Pylon";NA;73;0
"Building";"HighTemplar";NA;74;0
"Building";"HighTemplar";NA;74;0
"Building";"HighTemplar";NA;74;0
"Building";"Pylon";NA;74;0
"Building";"Pylon";NA;74;0
"Unit";"Archon";"High Templar";74;0
"Building";"HighTemplar";NA;74;0
"Building";"Pylon";NA;74;0
"Building";"Pylon";NA;74;0
"Building";"Pylon";NA;76;0
"Unit";"Archon";"High Templar";76;0
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";78;2
"Unit";"Zealot";"Gateway";80;2
"Unit";"Zealot";"Gateway";82;2
"Unit";"Zealot";"Gateway";84;2
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";86;0
"Unit";"Immortal";"Robotics Facility";90;4
"Building";"Pylon";NA;94;0
"Unit";"Zealot";"Gateway";95;2
"Unit";"Zealot";"Gateway";97;2
"Unit";"Zealot";"Gateway";99;2
"Unit";"Zealot";"Gateway";101;2
"Unit";"Zealot";"Gateway";103;2
"Unit";"Zealot";"Gateway";105;2
"Unit";"Zealot";"Gateway";107;2
"Unit";"Zealot";"Gateway";111;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";115;2
"Unit";"Zealot";"Gateway";117;2
"Unit";"Zealot";"Gateway";119;2
"Building";"Stargate";NA;121;0
"Building";"Stargate";NA;121;0
"Unit";"Stalker";"Gateway";121;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Zealot";"Gateway";125;2
"Unit";"Zealot";"Gateway";127;2
"Unit";"Zealot";"Gateway";129;2
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";133;2
"Building";"Stargate";NA;135;0
"Unit";"Phoenix";"Stargate";135;2
"Unit";"Phoenix";"Stargate";137;2
"Building";"Nexus";NA;139;0
"Building";"Pylon";NA;139;0
"Building";"HighTemplar";NA;139;0
"Building";"HighTemplar";NA;139;0
"Building";"HighTemplar";NA;139;0
"Building";"HighTemplar";NA;139;0
"Unit";"Archon";"High Templar";139;0
"Unit";"Archon";"High Templar";139;0
"Unit";"Phoenix";"Stargate";139;2
"Building";"Pylon";NA;141;0
"Unit";"Zealot";"Gateway";141;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Phoenix";"Stargate";147;2
"Unit";"Phoenix";"Stargate";149;2
"Unit";"Phoenix";"Stargate";153;2
"Unit";"Phoenix";"Stargate";157;2
"Building";"PhotonCannon";NA;160;0
"Unit";"Adept";"Gateway";160;2
"Unit";"Phoenix";"Stargate";162;2
"Unit";"Phoenix";"Stargate";164;2
"Unit";"Phoenix";"Stargate";167;2
"Unit";"Zealot";"Gateway";169;2
"Unit";"Zealot";"Gateway";172;2
"Unit";"Phoenix";"Stargate";178;2
"Unit";"Phoenix";"Stargate";180;2
"Unit";"Phoenix";"Stargate";183;2
"Unit";"Zealot";"Gateway";185;2
"Unit";"Zealot";"Gateway";187;2
"Unit";"Zealot";"Gateway";189;2
"Unit";"Zealot";"Gateway";191;2
"Unit";"Zealot";"Gateway";193;2
"Unit";"Phoenix";"Stargate";195;2
"Unit";"Phoenix";"Stargate";198;2
"Unit";"Phoenix";"Stargate";200;2
"Building";"Assimilator";NA;208;0
"Building";"Assimilator";NA;208;0
"Unit";"Sentry";"Gateway";210;2
"Unit";"Sentry";"Gateway";212;2
"Unit";"Immortal";"Robotics Facility";217;4
"Unit";"Zealot";"Gateway";221;2
"Unit";"Zealot";"Gateway";223;2
"Unit";"Zealot";"Gateway";225;2
"Unit";"Zealot";"Gateway";227;2
"Unit";"Zealot";"Gateway";229;2
"Unit";"Zealot";"Gateway";231;2
"Unit";"Zealot";"Gateway";233;2
"Upgrade";"SprayProtoss";NA;236;0
"Upgrade";"SprayProtoss";NA;236;0
"Upgrade";"WarpGateResearch";NA;236;0
"Upgrade";"SprayProtoss";NA;236;0
"Upgrade";"SprayProtoss";NA;236;0
"Upgrade";"SprayProtoss";NA;236;0
"Upgrade";"SprayProtoss";NA;236;0
"Upgrade";"SprayProtoss";NA;236;0
