"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;20
"Building";"Refinery";NA;21
"Building";"BarracksReactor";NA;21
"Building";"Starport";NA;24
"Unit";"Hellion";"Factory";24
"Unit";"Hellion";"Factory";26
"Building";"BarracksTechLab";NA;29
"Unit";"Medivac";"Starport";32
"Unit";"Hellion";"Factory";37
"Unit";"Hellion";"Factory";39
"Building";"BarracksTechLab";NA;43
"Unit";"Raven";"Starport";43
"Unit";"Hellion";"Factory";47
"Unit";"Hellion";"Factory";49
"Unit";"Marine";"Barracks";51
"Unit";"Marine";"Barracks";56
"Building";"CommandCenter";NA;57
"Upgrade";"Stimpack";"TechLab";59
"Building";"FactoryReactor";NA;59
"Building";"Barracks";NA;59
"Building";"Barracks";NA;59
"Unit";"Raven";"Starport";59
"Building";"Refinery";NA;63
"Building";"Refinery";NA;63
"Building";"EngineeringBay";NA;65
"Building";"EngineeringBay";NA;65
"Unit";"Marine";"Barracks";65
"Unit";"Marine";"Barracks";70
"Unit";"Marine";"Barracks";71
"Unit";"Marine";"Barracks";72
"Building";"StarportReactor";NA;73
"Unit";"Marine";"Barracks";73
"Unit";"Marine";"Barracks";74
"Building";"Barracks";NA;79
"Unit";"Marine";"Barracks";79
"Building";"Barracks";NA;80
"Unit";"Marine";"Barracks";80
"Unit";"Marine";"Barracks";81
"Unit";"Marine";"Barracks";82
"Unit";"Marine";"Barracks";83
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";84
"Unit";"Medivac";"Starport";86
"Unit";"Medivac";"Starport";88
"Unit";"Marine";"Barracks";90
"Unit";"Marine";"Barracks";91
"Unit";"Marine";"Barracks";92
"Unit";"Marine";"Barracks";93
"Unit";"Marine";"Barracks";94
"Building";"Armory";NA;97
"Building";"BarracksReactor";NA;101
"Building";"BarracksReactor";NA;101
"Building";"Refinery";NA;101
