"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;19
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Stalker";"Gateway";24
"Building";"Stargate";NA;29
"Unit";"Adept";"Gateway";31
"Building";"Gateway";NA;36
"Unit";"Phoenix";"Stargate";37
"Building";"Gateway";NA;41
"Unit";"Phoenix";"Stargate";43
"Building";"TwilightCouncil";NA;45
"Building";"Pylon";NA;47
"Building";"Pylon";NA;47
"Unit";"Phoenix";"Stargate";47
"Building";"Pylon";NA;49
"Building";"Assimilator";NA;49
"Building";"Assimilator";NA;51
"Unit";"Phoenix";"Stargate";53
"Unit";"Adept";"Gateway";58
"Unit";"Adept";"Gateway";60
"Unit";"Phoenix";"Stargate";62
"Building";"Pylon";NA;64
"Unit";"Adept";"Gateway";64
"Building";"Pylon";NA;66
"Unit";"Adept";"Gateway";68
"Unit";"Adept";"Gateway";70
"Unit";"Adept";"Gateway";72
"Unit";"Phoenix";"Stargate";74
"Building";"Nexus";NA;76
"Building";"Pylon";NA;76
"Unit";"Phoenix";"Stargate";76
"Building";"Pylon";NA;80
"Unit";"Phoenix";"Stargate";80
"Unit";"Adept";"Gateway";82
"Building";"ShieldBattery";NA;84
"Unit";"Adept";"Gateway";84
"Unit";"Adept";"Gateway";86
"Unit";"Phoenix";"Stargate";88
"Unit";"Sentry";"Gateway";92
"Building";"ShieldBattery";NA;94
"Unit";"Adept";"Gateway";94
"Unit";"Adept";"Gateway";96
"Building";"RoboticsFacility";NA;101
"Building";"RoboticsFacility";NA;101
"Unit";"Phoenix";"Stargate";104
"Building";"Forge";NA;106
"Unit";"Adept";"Gateway";107
"Unit";"Adept";"Gateway";109
"Unit";"Adept";"Gateway";111
"Upgrade";"Charge";"TwilightCouncil";116
"Unit";"Immortal";"Robotics Facility";116
"Unit";"Immortal";"Robotics Facility";120
"Unit";"Phoenix";"Stargate";124
"Unit";"Zealot";"Gateway";126
"Unit";"Zealot";"Gateway";128
"Unit";"Zealot";"Gateway";130
"Building";"Pylon";NA;132
"Building";"Pylon";NA;132
"Building";"Assimilator";NA;132
"Building";"TemplarArchive";NA;132
"Building";"Assimilator";NA;132
"Unit";"Phoenix";"Stargate";132
"Unit";"Adept";"Gateway";134
"Unit";"Adept";"Gateway";136
"Unit";"Adept";"Gateway";138
"Unit";"Zealot";"Gateway";143
"Upgrade";"SprayProtoss";NA;145
"Upgrade";"SprayProtoss";NA;145
"Upgrade";"WarpGateResearch";NA;145
"Upgrade";"SprayProtoss";NA;145
"Upgrade";"AdeptPiercingAttack";NA;145
"Upgrade";"SprayProtoss";NA;145
