"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;19;0
"Building";"Assimilator";NA;19;0
"Building";"Gateway";NA;18;0
"Building";"Pylon";NA;21;0
"Building";"Gateway";NA;19;0
"Building";"Nexus";NA;18;0
"Unit";"Zealot";"Gateway";22;2
"Building";"CyberneticsCore";NA;22;0
"Unit";"Adept";"Gateway";28;2
"Unit";"Adept";"Gateway";28;2
"Building";"Pylon";NA;32;0
"Building";"ShieldBattery";NA;38;0
"Building";"Assimilator";NA;41;0
"Building";"Assimilator";NA;41;0
"Building";"Pylon";NA;42;0
"Building";"Stargate";NA;37;0
"Unit";"Oracle";"Stargate";46;3
"Building";"TwilightCouncil";NA;46;0
"Building";"RoboticsFacility";NA;46;0
"Unit";"Phoenix";"Stargate";48;2
"Building";"Gateway";NA;54;0
"Building";"Gateway";NA;56;0
"Building";"Gateway";NA;56;0
"Building";"Gateway";NA;56;0
"Building";"Gateway";NA;58;0
"Building";"Pylon";NA;62;0
"Building";"Pylon";NA;62;0
"Building";"Pylon";NA;62;0
"Building";"Pylon";NA;62;0
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Building";"OracleStasisTrap";NA;76;0
"Upgrade";"Charge";"TwilightCouncil";58;0
"Building";"Gateway";NA;60;0
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";76;2
"Unit";"Zealot";"Gateway";90;2
"Unit";"Phoenix";"Stargate";76;2
"Unit";"Phoenix";"Stargate";90;2
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";96;2
"Unit";"Phoenix";"Stargate";96;2
"Building";"Stargate";NA;94;0
"Building";"Forge";NA;96;0
"Unit";"Zealot";"Gateway";108;2
"Unit";"Zealot";"Gateway";108;2
"Unit";"Zealot";"Gateway";108;2
"Building";"Pylon";NA;104;0
"Unit";"Phoenix";"Stargate";104;2
"Unit";"Zealot";"Gateway";114;2
"Unit";"Zealot";"Gateway";114;2
"Unit";"Zealot";"Gateway";114;2
"Unit";"Zealot";"Gateway";114;2
"Unit";"Phoenix";"Stargate";108;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";96;0
"Building";"Pylon";NA;143;0
"Unit";"Phoenix";"Stargate";143;2
"Unit";"Phoenix";"Stargate";143;2
"Building";"Nexus";NA;142;0
"Building";"TemplarArchive";NA;143;0
"Unit";"Phoenix";"Stargate";145;2
