"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;19;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Pylon";NA;20;0
"Building";"Nexus";NA;19;0
"Unit";"Adept";"Gateway";22;2
"Building";"TwilightCouncil";NA;22;0
"Unit";"Stalker";"Gateway";24;2
"Building";"RoboticsFacility";NA;28;0
"Building";"Pylon";NA;34;0
"Unit";"Adept";"Gateway";36;2
"Building";"Gateway";NA;34;0
"Building";"Pylon";NA;37;0
"Unit";"Adept";"Gateway";45;2
"Unit";"Adept";"Gateway";45;2
"Building";"Pylon";NA;43;0
"Building";"Gateway";NA;36;0
"Building";"Gateway";NA;36;0
"Building";"DarkShrine";NA;36;0
"Building";"Pylon";NA;49;0
"Building";"DarkTemplar";NA;51;0
"Building";"DarkTemplar";NA;51;0
"Building";"DarkTemplar";NA;51;0
"Building";"DarkTemplar";NA;53;0
"Building";"Assimilator";NA;51;0
"Building";"Assimilator";NA;51;0
"Unit";"Zealot";"Gateway";57;2
"Unit";"Zealot";"Gateway";57;2
"Unit";"Zealot";"Gateway";57;2
"Unit";"Zealot";"Gateway";57;2
"Building";"Forge";NA;53;0
"Unit";"Zealot";"Gateway";68;2
"Unit";"Zealot";"Gateway";68;2
"Unit";"Archon";"High Templar";67;0
"Unit";"Archon";"High Templar";67;0
"Building";"Pylon";NA;73;0
"Unit";"Zealot";"Gateway";74;2
"Unit";"Zealot";"Gateway";74;2
"Unit";"Zealot";"Gateway";74;2
"Unit";"Zealot";"Gateway";74;2
"Building";"Pylon";NA;84;0
"Building";"DarkTemplar";NA;88;0
"Unit";"Zealot";"Gateway";88;2
"Unit";"Zealot";"Gateway";88;2
"Building";"Pylon";NA;86;0
"Building";"Forge";NA;84;0
"Building";"Pylon";NA;86;0
"Building";"DarkTemplar";NA;93;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";73;0
"Building";"Gateway";NA;86;0
"Building";"Gateway";NA;86;0
"Unit";"Zealot";"Gateway";95;2
"Building";"Nexus";NA;84;0
"Building";"TemplarArchive";NA;93;0
"Building";"Pylon";NA;95;0
"Building";"Pylon";NA;95;0
"Building";"Pylon";NA;97;0
"Building";"DarkTemplar";NA;97;0
"Building";"DarkTemplar";NA;97;0
"Building";"Pylon";NA;97;0
