"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Nexus";NA;19;0
"Unit";"Adept";"Gateway";22;2
"Unit";"Zealot";"Gateway";28;2
"Building";"Stargate";NA;25;0
"Building";"Pylon";NA;37;0
"Building";"Gateway";NA;31;0
"Building";"Gateway";NA;31;0
"Unit";"Oracle";"Stargate";38;3
"Building";"Pylon";NA;42;0
"Building";"Pylon";NA;47;0
"Unit";"Adept";"Gateway";49;2
"Unit";"Adept";"Gateway";49;2
"Unit";"Adept";"Gateway";49;2
"Building";"OracleStasisTrap";NA;57;0
"Unit";"Oracle";"Stargate";47;3
"Building";"Pylon";NA;57;0
"Unit";"Adept";"Gateway";63;2
"Unit";"Adept";"Gateway";63;2
"Unit";"Adept";"Gateway";63;2
"Building";"Assimilator";NA;58;0
"Building";"Nexus";NA;42;0
"Building";"Assimilator";NA;71;0
"Building";"Forge";NA;72;0
"Building";"TwilightCouncil";NA;72;0
"Building";"ShieldBattery";NA;77;0
"Building";"Assimilator";NA;83;0
"Building";"Assimilator";NA;83;0
"Building";"RoboticsFacility";NA;82;0
"Building";"Gateway";NA;83;0
"Building";"Gateway";NA;83;0
"Building";"Pylon";NA;89;0
"Building";"Pylon";NA;89;0
"Building";"Pylon";NA;89;0
"Building";"Pylon";NA;89;0
"Building";"TemplarArchive";NA;88;0
"Building";"Pylon";NA;89;0
"Unit";"Zealot";"Gateway";89;2
"Unit";"Zealot";"Gateway";89;2
"Unit";"Zealot";"Gateway";89;2
"Building";"Gateway";NA;89;0
"Building";"Gateway";NA;89;0
"Building";"Pylon";NA;89;0
"Building";"Gateway";NA;89;0
"Building";"Pylon";NA;89;0
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";96;2
"Building";"Pylon";NA;96;0
"Building";"HighTemplar";NA;110;0
"Building";"HighTemplar";NA;110;0
"Building";"HighTemplar";NA;110;0
"Building";"HighTemplar";NA;110;0
"Building";"HighTemplar";NA;110;0
"Building";"HighTemplar";NA;110;0
"Upgrade";"Charge";"TwilightCouncil";89;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";89;0
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";116;2
"Unit";"Zealot";"Gateway";121;2
"Building";"Pylon";NA;121;0
"Building";"Pylon";NA;121;0
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Archon";"High Templar";126;0
"Unit";"Archon";"High Templar";126;0
"Unit";"Zealot";"Gateway";144;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Immortal";"Robotics Facility";126;4
"Building";"Nexus";NA;121;0
"Building";"HighTemplar";NA;165;0
"Building";"HighTemplar";NA;165;0
