"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Assimilator";NA;15;0
"Building";"Gateway";NA;17;0
"Building";"Nexus";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";22;2
"Unit";"Adept";"Gateway";26;2
"Building";"Stargate";NA;28;0
"Unit";"Adept";"Gateway";31;2
"Unit";"Oracle";"Stargate";35;3
"Building";"Gateway";NA;38;0
"Building";"Gateway";NA;40;0
"Unit";"Phoenix";"Stargate";42;2
"Unit";"Adept";"Gateway";46;2
"Building";"Pylon";NA;48;0
"Unit";"Oracle";"Stargate";50;3
"Building";"Pylon";NA;55;0
"Building";"Assimilator";NA;55;0
"Building";"Assimilator";NA;55;0
"Unit";"Adept";"Gateway";57;2
"Unit";"Adept";"Gateway";59;2
"Unit";"Adept";"Gateway";61;2
"Building";"Pylon";NA;65;0
"Building";"Pylon";NA;66;0
"Building";"Nexus";NA;66;0
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";69;2
"Unit";"Adept";"Gateway";71;2
"Building";"RoboticsFacility";NA;75;0
"Unit";"Zealot";"Gateway";77;2
"Unit";"Zealot";"Gateway";80;2
"Unit";"Zealot";"Gateway";82;2
"Building";"Pylon";NA;85;0
"Building";"Pylon";NA;85;0
"Building";"TwilightCouncil";NA;85;0
"Unit";"Immortal";"Robotics Facility";85;4
"Unit";"Sentry";"Gateway";91;2
"Unit";"Sentry";"Gateway";93;2
"Unit";"Zealot";"Gateway";95;2
"Unit";"Immortal";"Robotics Facility";103;4
"Unit";"Sentry";"Gateway";107;2
"Unit";"Sentry";"Gateway";109;2
"Unit";"Zealot";"Gateway";111;2
"Building";"TemplarArchive";NA;115;0
"Upgrade";"Charge";"TwilightCouncil";116;0
"Building";"Pylon";NA;116;0
"Building";"Assimilator";NA;117;0
"Building";"Assimilator";NA;117;0
"Building";"Pylon";NA;117;0
"Unit";"Observer";"Robotics Facility";118;1
"Building";"Gateway";NA;119;0
"Building";"Gateway";NA;121;0
"Building";"Gateway";NA;121;0
"Unit";"Immortal";"Robotics Facility";122;4
"Building";"Gateway";NA;126;0
"Building";"Gateway";NA;126;0
"Building";"HighTemplar";NA;126;0
"Building";"HighTemplar";NA;126;0
"Building";"Pylon";NA;126;0
"Unit";"Zealot";"Gateway";126;2
"Unit";"Archon";"High Templar";128;0
"Building";"Forge";NA;129;0
"Building";"Forge";NA;129;0
"Building";"HighTemplar";NA;129;0
"Building";"HighTemplar";NA;129;0
"Building";"HighTemplar";NA;129;0
"Unit";"Archon";"High Templar";129;0
"Building";"HighTemplar";NA;129;0
"Unit";"Zealot";"Gateway";129;2
"Unit";"Archon";"High Templar";131;0
"Building";"Pylon";NA;131;0
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";133;2
"Unit";"Zealot";"Gateway";135;2
"Upgrade";"SprayProtoss";NA;137;0
"Upgrade";"SprayProtoss";NA;137;0
"Upgrade";"WarpGateResearch";NA;137;0
"Upgrade";"SprayProtoss";NA;137;0
"Upgrade";"SprayProtoss";NA;137;0
"Upgrade";"SprayProtoss";NA;137;0
