"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Forge";NA;15;0
"Building";"Pylon";NA;16;0
"Building";"PhotonCannon";NA;17;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;17;0
"Building";"PhotonCannon";NA;17;0
"Building";"Assimilator";NA;18;0
"Building";"PhotonCannon";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Stalker";"Gateway";22;2
"Building";"ShieldBattery";NA;23;0
"Building";"Stargate";NA;23;0
"Building";"Pylon";NA;25;0
"Building";"PhotonCannon";NA;25;0
"Building";"ShieldBattery";NA;25;0
"Building";"PhotonCannon";NA;25;0
"Unit";"Oracle";"Stargate";25;3
"Unit";"Oracle";"Stargate";25;3
"Building";"Nexus";NA;25;0
"Building";"Gateway";NA;25;0
"Building";"Gateway";NA;25;0
"Building";"ShieldBattery";NA;29;0
"Unit";"Adept";"Gateway";33;2
"Unit";"Adept";"Gateway";37;2
"Unit";"Adept";"Gateway";37;2
"Unit";"Adept";"Gateway";42;2
"Unit";"Adept";"Gateway";42;2
"Unit";"Oracle";"Stargate";42;3
