"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Building";"Stargate";NA;27
"Unit";"Adept";"Gateway";28
"Unit";"Phoenix";"Stargate";33
"Building";"TwilightCouncil";NA;40
"Unit";"Adept";"Gateway";40
"Building";"Gateway";NA;43
"Building";"Gateway";NA;43
"Building";"Pylon";NA;44
"Building";"Pylon";NA;46
"Building";"Pylon";NA;47
"Unit";"Adept";"Gateway";47
"Building";"Assimilator";NA;51
"Building";"Assimilator";NA;51
"Building";"RoboticsFacility";NA;53
"Building";"Forge";NA;53
"Building";"Pylon";NA;55
"Unit";"Adept";"Gateway";55
"Unit";"Adept";"Gateway";57
"Unit";"Adept";"Gateway";59
"Building";"Pylon";NA;62
"Building";"Gateway";NA;62
"Building";"Gateway";NA;62
"Building";"Gateway";NA;62
"Unit";"Sentry";"Gateway";62
"Unit";"Sentry";"Gateway";64
"Unit";"Sentry";"Gateway";66
"Building";"Gateway";NA;68
"Building";"Gateway";NA;68
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";68
"Building";"Nexus";NA;68
"Unit";"Observer";"Robotics Facility";68
"Building";"Pylon";NA;69
"Unit";"Sentry";"Gateway";69
"Unit";"Sentry";"Gateway";71
"Unit";"Adept";"Gateway";73
"Unit";"Immortal";"Robotics Facility";75
"Building";"ShieldBattery";NA;79
"Unit";"Sentry";"Gateway";79
"Unit";"Sentry";"Gateway";81
"Unit";"Sentry";"Gateway";83
"Unit";"Immortal";"Robotics Facility";85
"Unit";"Adept";"Gateway";89
"Unit";"Adept";"Gateway";91
"Unit";"Adept";"Gateway";93
"Unit";"Adept";"Gateway";95
"Building";"Pylon";NA;97
"Building";"Pylon";NA;97
"Building";"Pylon";NA;97
"Building";"Pylon";NA;97
"Unit";"Sentry";"Gateway";97
"Unit";"Adept";"Gateway";99
"Unit";"Sentry";"Gateway";101
"Unit";"Adept";"Gateway";103
"Unit";"Adept";"Gateway";105
"Unit";"Adept";"Gateway";107
"Unit";"Adept";"Gateway";109
"Unit";"Adept";"Gateway";111
"Unit";"Stalker";"Gateway";113
"Unit";"Stalker";"Gateway";115
"Unit";"Stalker";"Gateway";117
"Unit";"Stalker";"Gateway";119
"Unit";"Stalker";"Gateway";121
"Unit";"Stalker";"Gateway";123
"Unit";"Stalker";"Gateway";125
"Unit";"Stalker";"Gateway";127
"Unit";"Stalker";"Gateway";129
"Unit";"Stalker";"Gateway";131
"Unit";"Adept";"Gateway";133
"Unit";"Adept";"Gateway";135
"Unit";"Adept";"Gateway";137
"Unit";"Adept";"Gateway";139
"Unit";"Adept";"Gateway";141
"Upgrade";"SprayProtoss";NA;143
"Upgrade";"SprayProtoss";NA;143
"Upgrade";"WarpGateResearch";NA;143
"Upgrade";"AdeptPiercingAttack";NA;143
"Upgrade";"SprayProtoss";NA;143
"Upgrade";"SprayProtoss";NA;143
