"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Hatchery";NA;17;0
"Building";"SpawningPool";NA;19;0
"Building";"Extractor";NA;19;0
"Unit";"Overlord";"Larva";21;0
"Unit";"Queen";"Hatchery";22;2
"Unit";"Queen";"Hatchery";24;2
"Unit";"Zergling";"Larva";26;1
"Unit";"Zergling";"Larva";27;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";29;1
"Building";"EvolutionChamber";NA;35;0
"Building";"RoachWarren";NA;37;0
"Unit";"Overlord";"Larva";39;0
"Building";"Extractor";NA;40;0
"Unit";"Overlord";"Larva";40;0
"Unit";"Queen";"Hatchery";45;2
"Building";"EvolutionChamber";NA;47;0
"Unit";"Roach";"Larva";47;2
"Unit";"Roach";"Larva";49;2
"Unit";"Roach";"Larva";54;2
"Unit";"Roach";"Larva";56;2
"Building";"SporeCrawler";NA;58;0
"Unit";"Roach";"Larva";58;2
"Unit";"Roach";"Larva";60;2
"Unit";"Roach";"Larva";62;2
"Unit";"Overlord";"Larva";64;0
"Unit";"Overlord";"Larva";64;0
"Building";"CreepTumorQueen";NA;65;0
"Unit";"Overlord";"Larva";65;0
"Building";"CreepTumorQueen";NA;65;0
"Unit";"Roach";"Larva";65;2
"Unit";"Roach";"Larva";67;2
"Unit";"Roach";"Larva";69;2
"Upgrade";"GlialReconstitution";"RoachWarren";71;0
"Unit";"Roach";"Larva";71;2
"Unit";"Roach";"Larva";73;2
"Unit";"Roach";"Larva";75;2
"Unit";"Roach";"Larva";78;2
"Unit";"Roach";"Larva";80;2
"Unit";"Roach";"Larva";82;2
"Unit";"Roach";"Larva";84;2
"Unit";"Roach";"Larva";86;2
"Unit";"Overlord";"Larva";88;0
"Unit";"Overlord";"Larva";88;0
"Building";"Hatchery";NA;91;0
"Unit";"Roach";"Larva";91;2
"Unit";"Roach";"Larva";103;2
"Building";"Extractor";NA;105;0
"Building";"Extractor";NA;105;0
"Unit";"Roach";"Larva";105;2
"Unit";"Roach";"Larva";107;2
"Unit";"Roach";"Larva";109;2
"Building";"CreepTumorQueen";NA;112;0
"Building";"CreepTumorQueen";NA;112;0
"Unit";"Roach";"Larva";112;2
"Unit";"Roach";"Larva";114;2
"Unit";"Roach";"Larva";116;2
"Unit";"Overlord";"Larva";118;0
"Unit";"Overlord";"Larva";118;0
"Unit";"Overlord";"Larva";118;0
"Building";"CreepTumor";NA;118;0
"Building";"CreepTumor";NA;118;0
"Unit";"Overlord";"Larva";118;0
"Building";"CreepTumor";NA;118;0
"Building";"CreepTumor";NA;118;0
"Unit";"Overlord";"Larva";126;0
"Unit";"Roach";"Larva";126;2
"Unit";"Roach";"Larva";128;2
"Unit";"Roach";"Larva";130;2
"Unit";"Roach";"Larva";132;2
"Unit";"Roach";"Larva";134;2
"Unit";"Roach";"Larva";136;2
"Building";"CreepTumor";NA;138;0
"Building";"CreepTumor";NA;138;0
"Unit";"Overlord";"Larva";138;0
"Unit";"Overlord";"Larva";138;0
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";140;2
"Unit";"Roach";"Larva";142;2
"Unit";"Roach";"Larva";144;2
"Unit";"Roach";"Larva";146;2
"Unit";"Roach";"Larva";148;2
"Unit";"Roach";"Larva";150;2
"Unit";"Roach";"Larva";152;2
"Unit";"Roach";"Larva";154;2
"Unit";"Roach";"Larva";156;2
"Unit";"Roach";"Larva";158;2
"Unit";"Roach";"Larva";160;2
"Unit";"Roach";"Larva";162;2
"Unit";"Roach";"Larva";164;2
"Unit";"Roach";"Larva";166;2
"Unit";"Roach";"Larva";168;2
"Unit";"Overlord";"Larva";170;0
"Unit";"Overlord";"Larva";170;0
"Building";"Spire";NA;170;0
"Building";"Extractor";NA;170;0
"Unit";"Overlord";"Larva";170;0
"Building";"Extractor";NA;178;0
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";183;2
"Unit";"Roach";"Larva";185;2
"Unit";"Roach";"Larva";187;2
"Unit";"Roach";"Larva";189;2
"Unit";"Roach";"Larva";191;2
"Unit";"Roach";"Larva";193;2
"Unit";"Roach";"Larva";195;2
"Unit";"Roach";"Larva";197;2
"Unit";"Roach";"Larva";199;2
"Unit";"Roach";"Larva";201;2
"Unit";"Roach";"Larva";203;2
"Unit";"Roach";"Larva";205;2
"Unit";"Roach";"Larva";207;2
"Unit";"Roach";"Larva";209;2
"Unit";"Roach";"Larva";211;2
"Unit";"Roach";"Larva";213;2
"Unit";"Roach";"Larva";215;2
"Unit";"Overlord";"Larva";217;0
"Unit";"Overlord";"Larva";217;0
"Unit";"Mutalisk";"Larva";217;2
"Unit";"Mutalisk";"Larva";219;2
"Unit";"Mutalisk";"Larva";221;2
"Unit";"Mutalisk";"Larva";223;2
"Unit";"Mutalisk";"Larva";225;2
"Unit";"Roach";"Larva";227;2
"Unit";"Roach";"Larva";229;2
"Unit";"Roach";"Larva";231;2
"Unit";"Roach";"Larva";233;2
"Unit";"Roach";"Larva";235;2
"Unit";"Roach";"Larva";237;2
"Unit";"Roach";"Larva";239;2
"Unit";"Overlord";"Larva";241;0
"Unit";"Mutalisk";"Larva";241;2
"Unit";"Mutalisk";"Larva";243;2
"Unit";"Mutalisk";"Larva";245;2
"Unit";"Overlord";"Larva";247;0
"Unit";"Roach";"Larva";247;2
"Unit";"Roach";"Larva";249;2
"Unit";"Roach";"Larva";251;2
"Unit";"Roach";"Larva";253;2
"Unit";"Roach";"Larva";255;2
"Unit";"Overlord";"Larva";257;0
"Upgrade";"SprayZerg";NA;257;0
"Upgrade";"SprayZerg";NA;257;0
"Upgrade";"ZergMissileWeaponsLevel1";NA;257;0
"Upgrade";"SprayZerg";NA;257;0
"Upgrade";"SprayZerg";NA;257;0
"Upgrade";"ZergMissileWeaponsLevel2";NA;257;0
"Upgrade";"SprayZerg";NA;257;0
