"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;18;0
"Building";"Gateway";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Sentry";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Stargate";NA;28;0
"Unit";"Stalker";"Gateway";28;2
"Building";"Nexus";NA;30;0
"Building";"ShieldBattery";NA;30;0
"Unit";"Sentry";"Gateway";30;2
"Unit";"Phoenix";"Stargate";32;2
"Building";"RoboticsFacility";NA;34;0
"Building";"Pylon";NA;35;0
"Unit";"Observer";"Robotics Facility";38;1
"Building";"TwilightCouncil";NA;40;0
"Unit";"Phoenix";"Stargate";42;2
"Building";"Forge";NA;44;0
"Unit";"Stalker";"Gateway";46;2
"Unit";"Adept";"Gateway";53;2
"Unit";"Adept";"Gateway";55;2
"Building";"Pylon";NA;61;0
"Unit";"Immortal";"Robotics Facility";61;4
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";67;0
"Upgrade";"Charge";"TwilightCouncil";68;0
"Unit";"Adept";"Gateway";68;2
"Unit";"Adept";"Gateway";70;2
"Unit";"Immortal";"Robotics Facility";73;4
"Building";"ShieldBattery";NA;77;0
"Building";"Assimilator";NA;80;0
"Building";"Assimilator";NA;80;0
"Building";"Pylon";NA;80;0
"Building";"Pylon";NA;80;0
"Unit";"Immortal";"Robotics Facility";80;4
"Building";"Nexus";NA;88;0
"Building";"Gateway";NA;90;0
"Unit";"Sentry";"Gateway";90;2
"Building";"Gateway";NA;92;0
"Unit";"Immortal";"Robotics Facility";92;4
"Unit";"Phoenix";"Stargate";97;2
"Building";"Pylon";NA;99;0
"Building";"Gateway";NA;102;0
"Unit";"Immortal";"Robotics Facility";102;4
"Building";"Gateway";NA;106;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";106;0
"Building";"TemplarArchive";NA;107;0
"Building";"Assimilator";NA;109;0
"Building";"Assimilator";NA;109;0
"Building";"DarkShrine";NA;109;0
"Building";"HighTemplar";NA;111;0
"Building";"HighTemplar";NA;111;0
"Unit";"Zealot";"Gateway";111;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Archon";"High Templar";115;0
"Building";"Pylon";NA;118;0
"Building";"Pylon";NA;118;0
"Building";"HighTemplar";NA;121;0
"Building";"HighTemplar";NA;121;0
"Unit";"Zealot";"Gateway";121;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Phoenix";"Stargate";125;2
"Building";"ShieldBattery";NA;127;0
"Unit";"Archon";"High Templar";127;0
"Building";"ShieldBattery";NA;127;0
"Unit";"Zealot";"Gateway";127;2
"Unit";"Zealot";"Gateway";129;2
"Unit";"Observer";"Robotics Facility";131;1
"Building";"Pylon";NA;132;0
"Building";"Pylon";NA;132;0
"Building";"Gateway";NA;132;0
"Building";"Gateway";NA;132;0
"Building";"Pylon";NA;132;0
"Building";"DarkTemplar";NA;132;0
"Building";"DarkTemplar";NA;132;0
"Building";"DarkTemplar";NA;132;0
"Building";"DarkTemplar";NA;132;0
"Unit";"Immortal";"Robotics Facility";132;4
"Building";"ShieldBattery";NA;136;0
"Building";"HighTemplar";NA;136;0
"Building";"HighTemplar";NA;136;0
"Building";"ShieldBattery";NA;136;0
"Unit";"Archon";"High Templar";136;0
"Unit";"Phoenix";"Stargate";136;2
"Building";"HighTemplar";NA;138;0
"Building";"HighTemplar";NA;138;0
"Building";"Pylon";NA;138;0
"Building";"Pylon";NA;138;0
"Building";"Pylon";NA;138;0
"Unit";"Archon";"High Templar";138;0
"Unit";"Zealot";"Gateway";138;2
"Unit";"Zealot";"Gateway";140;2
"Unit";"Zealot";"Gateway";142;2
"Unit";"Zealot";"Gateway";144;2
"Unit";"Immortal";"Robotics Facility";146;4
"Building";"PhotonCannon";NA;150;0
"Building";"ShieldBattery";NA;150;0
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";150;0
"Building";"HighTemplar";NA;150;0
"Building";"HighTemplar";NA;150;0
"Unit";"Zealot";"Gateway";150;2
"Unit";"Zealot";"Gateway";152;2
"Unit";"Zealot";"Gateway";154;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Archon";"High Templar";158;0
"Building";"DarkTemplar";NA;158;0
"Unit";"Zealot";"Gateway";158;2
"Building";"Pylon";NA;160;0
"Building";"Pylon";NA;160;0
"Unit";"Immortal";"Robotics Facility";160;4
"Building";"DarkTemplar";NA;164;0
"Building";"DarkTemplar";NA;164;0
"Building";"DarkTemplar";NA;164;0
"Building";"DarkTemplar";NA;164;0
"Unit";"Zealot";"Gateway";164;2
"Unit";"Zealot";"Gateway";166;2
"Unit";"Zealot";"Gateway";168;2
"Unit";"Immortal";"Robotics Facility";170;4
"Unit";"Zealot";"Gateway";174;2
"Unit";"Zealot";"Gateway";176;2
"Unit";"Zealot";"Gateway";178;2
"Unit";"Zealot";"Gateway";180;2
"Unit";"Zealot";"Gateway";182;2
"Unit";"Zealot";"Gateway";184;2
"Unit";"Zealot";"Gateway";186;2
"Unit";"Zealot";"Gateway";188;2
"Unit";"Zealot";"Gateway";190;2
"Unit";"Zealot";"Gateway";192;2
"Unit";"Zealot";"Gateway";194;2
"Unit";"Zealot";"Gateway";196;2
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";200;2
"Unit";"Zealot";"Gateway";202;2
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Building";"HighTemplar";NA;204;0
"Unit";"Archon";"High Templar";204;0
"Unit";"Archon";"High Templar";204;0
"Unit";"Archon";"High Templar";204;0
"Unit";"Archon";"High Templar";204;0
"Unit";"Archon";"High Templar";204;0
"Unit";"Archon";"High Templar";204;0
"Unit";"Immortal";"Robotics Facility";204;4
"Building";"Nexus";NA;208;0
"Building";"Assimilator";NA;208;0
