"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Gateway";NA;18;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Pylon";NA;21;0
"Unit";"Adept";"Gateway";22;2
"Unit";"Adept";"Gateway";22;2
"Unit";"Stalker";"Gateway";26;2
"Building";"Stargate";NA;22;0
"Unit";"Stalker";"Gateway";26;2
"Building";"ShieldBattery";NA;26;0
"Unit";"Stalker";"Gateway";26;2
"Unit";"Oracle";"Stargate";30;3
"Unit";"Stalker";"Gateway";35;2
"Unit";"Stalker";"Gateway";35;2
"Unit";"Stalker";"Gateway";44;2
"Building";"Pylon";NA;43;0
"Unit";"Stalker";"Gateway";44;2
"Building";"Gateway";NA;39;0
"Unit";"Stalker";"Gateway";50;2
"Building";"ShieldBattery";NA;45;0
