"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;18;0
"Building";"Gateway";NA;20;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Sentry";"Gateway";24;2
"Unit";"Stalker";"Gateway";26;2
"Building";"Pylon";NA;29;0
"Building";"Stargate";NA;29;0
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";31;2
"Building";"Nexus";NA;33;0
"Building";"ShieldBattery";NA;33;0
"Unit";"Phoenix";"Stargate";33;2
"Building";"ShieldBattery";NA;35;0
"Building";"ShieldBattery";NA;35;0
"Unit";"Phoenix";"Stargate";35;2
"Unit";"Phoenix";"Stargate";37;2
"Building";"Pylon";NA;39;0
"Unit";"Stalker";"Gateway";39;2
"Unit";"Stalker";"Gateway";41;2
"Unit";"Phoenix";"Stargate";44;2
"Unit";"Phoenix";"Stargate";51;2
"Unit";"Phoenix";"Stargate";55;2
"Unit";"Phoenix";"Stargate";59;2
"Unit";"Phoenix";"Stargate";66;2
"Unit";"Phoenix";"Stargate";71;2
"Building";"Pylon";NA;76;0
"Building";"TwilightCouncil";NA;78;0
"Building";"Assimilator";NA;79;0
"Building";"Assimilator";NA;79;0
"Unit";"Phoenix";"Stargate";80;2
"Building";"Pylon";NA;84;0
"Building";"DarkShrine";NA;85;0
"Building";"Gateway";NA;87;0
"Unit";"Phoenix";"Stargate";88;2
"Unit";"Phoenix";"Stargate";90;2
"Building";"ShieldBattery";NA;94;0
"Unit";"Phoenix";"Stargate";96;2
"Building";"Pylon";NA;100;0
"Unit";"Phoenix";"Stargate";101;2
"Building";"DarkTemplar";NA;104;0
"Building";"DarkTemplar";NA;104;0
"Building";"DarkTemplar";NA;104;0
"Unit";"Phoenix";"Stargate";104;2
"Building";"Pylon";NA;106;0
"Upgrade";"SprayProtoss";NA;106;0
"Upgrade";"WarpGateResearch";NA;106;0
"Upgrade";"SprayProtoss";NA;106;0
