"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;21;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;24;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";23;2
"Building";"Pylon";NA;24;0
"Building";"Stargate";NA;24;0
"Unit";"Stalker";"Gateway";28;2
"Unit";"Stalker";"Gateway";28;2
"Unit";"Oracle";"Stargate";28;3
"Unit";"Sentry";"Gateway";35;2
"Building";"ShieldBattery";NA;32;0
"Building";"Pylon";NA;35;0
"Building";"OracleStasisTrap";NA;38;0
"Unit";"Oracle";"Stargate";35;3
"Unit";"Sentry";"Gateway";43;2
"Building";"Nexus";NA;32;0
"Unit";"Stalker";"Gateway";43;2
"Building";"RoboticsFacility";NA;41;0
"Unit";"Phoenix";"Stargate";47;2
"Building";"Gateway";NA;42;0
"Building";"Gateway";NA;42;0
"Unit";"Immortal";"Robotics Facility";48;4
"Building";"TwilightCouncil";NA;55;0
"Building";"Pylon";NA;64;0
"Unit";"Observer";"Robotics Facility";63;1
"Building";"Pylon";NA;65;0
"Unit";"Observer";"Robotics Facility";66;1
"Building";"Pylon";NA;66;0
"Building";"Forge";NA;65;0
"Unit";"Zealot";"Gateway";71;2
"Unit";"Zealot";"Gateway";71;2
"Unit";"Zealot";"Gateway";71;2
"Building";"Nexus";NA;63;0
"Unit";"Immortal";"Robotics Facility";67;4
"Building";"Gateway";NA;70;0
"Building";"Gateway";NA;70;0
"Building";"Assimilator";NA;78;0
"Building";"Assimilator";NA;83;0
"Upgrade";"Charge";"TwilightCouncil";68;0
"Building";"Pylon";NA;86;0
"Building";"PhotonCannon";NA;86;0
"Building";"PhotonCannon";NA;89;0
"Building";"PhotonCannon";NA;89;0
"Building";"TemplarArchive";NA;89;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";78;0
"Building";"HighTemplar";NA;97;0
"Building";"HighTemplar";NA;97;0
"Unit";"Zealot";"Gateway";97;2
"Unit";"Zealot";"Gateway";97;2
"Building";"Pylon";NA;95;0
"Building";"Pylon";NA;95;0
"Unit";"Archon";"High Templar";97;0
"Unit";"Phoenix";"Stargate";95;2
"Building";"Gateway";NA;92;0
"Building";"Gateway";NA;93;0
"Building";"ShieldBattery";NA;97;0
"Building";"Gateway";NA;95;0
"Unit";"Zealot";"Gateway";103;2
"Building";"Gateway";NA;95;0
"Unit";"Zealot";"Gateway";103;2
"Building";"Assimilator";NA;101;0
"Building";"Assimilator";NA;101;0
"Unit";"Immortal";"Robotics Facility";101;4
"Unit";"Phoenix";"Stargate";111;2
"Unit";"Zealot";"Gateway";115;2
"Unit";"Zealot";"Gateway";115;2
"Unit";"Zealot";"Gateway";115;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Zealot";"Gateway";123;2
"Building";"Pylon";NA;133;0
"Unit";"Zealot";"Gateway";133;2
"Unit";"Zealot";"Gateway";133;2
"Unit";"Zealot";"Gateway";133;2
"Building";"Pylon";NA;133;0
"Building";"Pylon";NA;133;0
"Building";"Stargate";NA;111;0
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Phoenix";"Stargate";133;2
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";101;0
"Unit";"Phoenix";"Stargate";133;2
"Building";"HighTemplar";NA;155;0
"Building";"HighTemplar";NA;155;0
"Building";"HighTemplar";NA;155;0
"Building";"HighTemplar";NA;157;0
"Building";"HighTemplar";NA;157;0
"Building";"HighTemplar";NA;157;0
"Unit";"Phoenix";"Stargate";153;2
"Unit";"Archon";"High Templar";157;0
"Unit";"Archon";"High Templar";157;0
"Unit";"Archon";"High Templar";157;0
"Unit";"Phoenix";"Stargate";155;2
"Building";"HighTemplar";NA;161;0
"Building";"HighTemplar";NA;161;0
"Unit";"Zealot";"Gateway";161;2
"Unit";"Zealot";"Gateway";161;2
"Unit";"Phoenix";"Stargate";157;2
"Unit";"Archon";"High Templar";165;0
"Unit";"Phoenix";"Stargate";159;2
"Unit";"Zealot";"Gateway";167;2
"Unit";"Zealot";"Gateway";167;2
"Unit";"Zealot";"Gateway";167;2
"Unit";"Zealot";"Gateway";167;2
"Unit";"Zealot";"Gateway";167;2
"Building";"Pylon";NA;165;0
"Unit";"Phoenix";"Stargate";161;2
"Unit";"Zealot";"Gateway";181;2
"Unit";"Zealot";"Gateway";181;2
"Building";"Pylon";NA;179;0
"Building";"Pylon";NA;179;0
"Building";"Pylon";NA;181;0
"Unit";"Phoenix";"Stargate";179;2
"Unit";"Phoenix";"Stargate";179;2
