"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Gateway";NA;18;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;19;0
"Unit";"Stalker";"Gateway";22;2
"Unit";"Stalker";"Gateway";22;2
"Building";"Pylon";NA;24;0
"Unit";"Stalker";"Gateway";30;2
"Building";"TwilightCouncil";NA;30;0
"Building";"Pylon";NA;32;0
"Unit";"Stalker";"Gateway";31;2
"Building";"Pylon";NA;32;0
"Unit";"Stalker";"Gateway";40;2
"Unit";"Stalker";"Gateway";40;2
"Building";"ShieldBattery";NA;39;0
"Unit";"Stalker";"Gateway";45;2
"Unit";"Stalker";"Gateway";45;2
"Building";"Nexus";NA;39;0
"Building";"RoboticsFacility";NA;44;0
"Unit";"Stalker";"Gateway";50;2
"Unit";"Stalker";"Gateway";55;2
"Unit";"Observer";"Robotics Facility";51;1
"Building";"Gateway";NA;48;0
"Building";"Assimilator";NA;61;0
"Unit";"Stalker";"Gateway";62;2
"Unit";"Stalker";"Gateway";62;2
"Building";"Pylon";NA;61;0
"Building";"Assimilator";NA;61;0
"Unit";"Stalker";"Gateway";68;2
"Unit";"Stalker";"Gateway";68;2
"Building";"ShieldBattery";NA;66;0
"Unit";"Immortal";"Robotics Facility";62;4
"Unit";"Sentry";"Gateway";73;2
"Building";"Pylon";NA;68;0
"Building";"Pylon";NA;73;0
"Building";"ShieldBattery";NA;68;0
"Building";"Pylon";NA;73;0
"Unit";"Sentry";"Gateway";82;2
"Building";"Pylon";NA;85;0
"Building";"RoboticsBay";NA;80;0
"Upgrade";"Charge";"TwilightCouncil";73;0
"Unit";"Immortal";"Robotics Facility";82;4
"Unit";"Stalker";"Gateway";92;2
"Unit";"Stalker";"Gateway";92;2
"Unit";"Stalker";"Gateway";92;2
"Building";"Forge";NA;86;0
"Unit";"Disruptor";"Robotics Facility";87;3
"Unit";"Phoenix";"Stargate";92;2
"Building";"Nexus";NA;85;0
"Building";"RoboticsFacility";NA;87;0
"Building";"PhotonCannon";NA;98;0
"Unit";"Disruptor";"Robotics Facility";99;3
"Unit";"Disruptor";"Robotics Facility";103;3
"Building";"Assimilator";NA;106;0
"Building";"PhotonCannon";NA;106;0
"Unit";"Phoenix";"Stargate";107;2
"Building";"ShieldBattery";NA;106;0
"Building";"Assimilator";NA;107;0
"Building";"Pylon";NA;116;0
"Unit";"Disruptor";"Robotics Facility";109;3
"Building";"Pylon";NA;119;0
"Unit";"Disruptor";"Robotics Facility";113;3
"Unit";"Stalker";"Gateway";129;2
"Unit";"Stalker";"Gateway";129;2
"Unit";"Disruptor";"Robotics Facility";122;3
"Unit";"Disruptor";"Robotics Facility";122;3
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";107;0
"Building";"PhotonCannon";NA;133;0
"Building";"Pylon";NA;142;0
"Unit";"Disruptor";"Robotics Facility";135;3
"Building";"Pylon";NA;143;0
"Unit";"Disruptor";"Robotics Facility";135;3
"Building";"Pylon";NA;143;0
"Building";"Gateway";NA;135;0
"Building";"Gateway";NA;136;0
"Building";"Gateway";NA;136;0
"Building";"Gateway";NA;142;0
"Building";"TemplarArchive";NA;143;0
"Building";"Gateway";NA;142;0
"Building";"HighTemplar";NA;149;0
