"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;18;0
"Building";"Assimilator";NA;18;0
"Building";"Gateway";NA;18;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";23;2
"Building";"Pylon";NA;26;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";26;2
"Unit";"Stalker";"Gateway";30;2
"Building";"CyberneticsCore";NA;32;0
"Building";"Gateway";NA;32;0
"Building";"Pylon";NA;35;0
"Building";"Pylon";NA;35;0
"Unit";"Stalker";"Gateway";35;2
"Building";"Gateway";NA;35;0
"Unit";"Stalker";"Gateway";35;2
"Unit";"Stalker";"Gateway";42;2
"Building";"RoboticsFacility";NA;42;0
"Building";"Pylon";NA;45;0
"Unit";"Stalker";"Gateway";45;2
"Unit";"Stalker";"Gateway";45;2
"Building";"Pylon";NA;50;0
"Building";"Gateway";NA;46;0
"Unit";"Stalker";"Gateway";50;2
"Unit";"Stalker";"Gateway";50;2
"Unit";"Stalker";"Gateway";50;2
