"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Assimilator";NA;18
"Building";"Gateway";NA;20
"Building";"CyberneticsCore";NA;21
"Building";"Pylon";NA;22
"Unit";"Stalker";"Gateway";24
"Unit";"Stalker";"Gateway";26
"Building";"Pylon";NA;28
"Building";"Stargate";NA;28
"Unit";"Stalker";"Gateway";28
"Unit";"Stalker";"Gateway";30
"Unit";"Oracle";"Stargate";32
"Building";"Nexus";NA;35
"Building";"Pylon";NA;36
"Building";"ShieldBattery";NA;36
"Unit";"Oracle";"Stargate";37
"Unit";"Stalker";"Gateway";40
"Unit";"Stalker";"Gateway";42
"Building";"ShieldBattery";NA;44
"Building";"RoboticsFacility";NA;49
"Unit";"Sentry";"Gateway";51
"Building";"Pylon";NA;55
"Building";"Forge";NA;57
"Unit";"Observer";"Robotics Facility";59
"Unit";"Phoenix";"Stargate";61
"Building";"Nexus";NA;63
"Building";"Pylon";NA;63
"Unit";"Sentry";"Gateway";64
"Building";"Assimilator";NA;68
"Building";"Assimilator";NA;69
"Unit";"Immortal";"Robotics Facility";69
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";74
"Building";"Pylon";NA;75
"Building";"TwilightCouncil";NA;75
"Building";"ShieldBattery";NA;75
"Building";"ShieldBattery";NA;75
"Unit";"Immortal";"Robotics Facility";75
"Building";"ShieldBattery";NA;79
"Building";"Pylon";NA;79
"Building";"Gateway";NA;79
"Building";"Gateway";NA;79
"Building";"TemplarArchive";NA;79
"Unit";"Immortal";"Robotics Facility";79
"Unit";"Stalker";"Gateway";83
"Unit";"Stalker";"Gateway";85
"Building";"ShieldBattery";NA;87
"Building";"Pylon";NA;87
"Building";"Pylon";NA;87
"Building";"OracleStasisTrap";NA;87
"Building";"HighTemplar";NA;87
"Building";"HighTemplar";NA;87
"Upgrade";"SprayProtoss";NA;87
"Upgrade";"WarpGateResearch";NA;87
"Upgrade";"SprayProtoss";NA;87
"Upgrade";"SprayProtoss";NA;87
"Upgrade";"SprayProtoss";NA;87
