"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;20;0
"Unit";"Adept";"Gateway";20;2
"Building";"Gateway";NA;20;0
"Building";"ShieldBattery";NA;21;0
"Unit";"Adept";"Gateway";21;2
"Building";"Nexus";NA;20;0
"Building";"Assimilator";NA;23;0
"Unit";"Sentry";"Gateway";29;2
"Building";"Pylon";NA;37;0
"Building";"TwilightCouncil";NA;32;0
"Building";"Assimilator";NA;42;0
"Unit";"Adept";"Gateway";45;2
"Unit";"Adept";"Gateway";46;2
"Building";"RoboticsFacility";NA;38;0
"Building";"ShieldBattery";NA;43;0
"Building";"Pylon";NA;52;0
"Building";"Pylon";NA;52;0
"Unit";"Adept";"Gateway";53;2
"Unit";"Adept";"Gateway";53;2
"Building";"Gateway";NA;44;0
"Building";"Gateway";NA;44;0
"Unit";"Zealot";"Gateway";57;2
"Unit";"Zealot";"Gateway";57;2
"Unit";"Zealot";"Gateway";61;2
"Unit";"Zealot";"Gateway";61;2
"Upgrade";"Charge";"TwilightCouncil";48;0
"Building";"Pylon";NA;61;0
"Unit";"Zealot";"Gateway";67;2
"Unit";"Zealot";"Gateway";67;2
"Building";"ShieldBattery";NA;65;0
"Building";"ShieldBattery";NA;65;0
"Unit";"Immortal";"Robotics Facility";65;4
"Building";"Pylon";NA;71;0
"Building";"Pylon";NA;71;0
"Building";"Forge";NA;65;0
"Building";"Nexus";NA;59;0
"Unit";"Sentry";"Gateway";76;2
"Unit";"Sentry";"Gateway";76;2
"Unit";"Zealot";"Gateway";81;2
"Unit";"Zealot";"Gateway";81;2
"Building";"Pylon";NA;76;0
"Building";"Assimilator";NA;76;0
"Unit";"Immortal";"Robotics Facility";76;4
"Unit";"Zealot";"Gateway";95;2
"Unit";"Zealot";"Gateway";95;2
"Unit";"Zealot";"Gateway";95;2
"Unit";"Zealot";"Gateway";95;2
"Unit";"Immortal";"Robotics Facility";88;4
"Unit";"Phoenix";"Stargate";104;2
"Unit";"Zealot";"Gateway";112;2
"Building";"TemplarArchive";NA;105;0
"Unit";"Observer";"Robotics Facility";106;1
"Building";"HighTemplar";NA;118;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";85;0
"Building";"Assimilator";NA;112;0
"Building";"Pylon";NA;116;0
"Building";"Pylon";NA;116;0
"Building";"Assimilator";NA;112;0
"Building";"Gateway";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"HighTemplar";NA;122;0
"Building";"Pylon";NA;121;0
"Building";"HighTemplar";NA;123;0
"Building";"HighTemplar";NA;123;0
"Building";"Pylon";NA;121;0
"Unit";"Zealot";"Gateway";123;2
"Unit";"Zealot";"Gateway";123;2
"Unit";"Immortal";"Robotics Facility";114;4
"Unit";"Archon";"High Templar";123;0
"Unit";"Archon";"High Templar";123;0
"Building";"HighTemplar";NA;131;0
"Building";"HighTemplar";NA;131;0
"Building";"PhotonCannon";NA;121;0
"Unit";"Phoenix";"Stargate";121;2
"Unit";"Archon";"High Templar";131;0
"Unit";"Zealot";"Gateway";135;2
"Unit";"Zealot";"Gateway";135;2
"Unit";"Zealot";"Gateway";135;2
"Unit";"Immortal";"Robotics Facility";121;4
