"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";22
"Unit";"Adept";"Gateway";26
"Building";"Stargate";NA;28
"Unit";"Adept";"Gateway";33
"Unit";"Phoenix";"Stargate";37
"Building";"Gateway";NA;42
"Building";"Pylon";NA;42
"Unit";"Oracle";"Stargate";44
"Building";"Assimilator";NA;48
"Building";"Assimilator";NA;49
"Building";"TwilightCouncil";NA;50
"Building";"Pylon";NA;51
"Building";"RoboticsFacility";NA;52
"Building";"Gateway";NA;54
"Building";"Gateway";NA;54
"Building";"Pylon";NA;55
"Upgrade";"Charge";"TwilightCouncil";56
"Building";"Gateway";NA;57
"Building";"Gateway";NA;57
"Unit";"Zealot";"Gateway";57
"Unit";"Zealot";"Gateway";59
"Building";"TemplarArchive";NA;61
"Unit";"Zealot";"Gateway";61
"Unit";"Zealot";"Gateway";63
"Unit";"Zealot";"Gateway";65
"Unit";"Zealot";"Gateway";67
"Building";"Pylon";NA;69
"Building";"Pylon";NA;69
"Unit";"Zealot";"Gateway";69
"Unit";"Zealot";"Gateway";71
"Building";"HighTemplar";NA;73
"Building";"HighTemplar";NA;73
"Building";"HighTemplar";NA;73
"Building";"HighTemplar";NA;73
"Unit";"Archon";"High Templar";73
"Unit";"Archon";"High Templar";73
"Building";"ShieldBattery";NA;73
"Unit";"Observer";"Robotics Facility";75
"Building";"Pylon";NA;76
"Unit";"Zealot";"Gateway";76
"Unit";"Zealot";"Gateway";78
"Building";"Nexus";NA;82
"Building";"HighTemplar";NA;82
"Building";"HighTemplar";NA;82
"Unit";"Zealot";"Gateway";83
"Unit";"Zealot";"Gateway";85
"Building";"Pylon";NA;90
"Building";"HighTemplar";NA;90
"Building";"Pylon";NA;90
"Building";"Forge";NA;90
"Building";"Pylon";NA;90
"Building";"Gateway";NA;90
"Building";"Gateway";NA;92
"Unit";"Immortal";"Robotics Facility";92
"Building";"HighTemplar";NA;96
"Building";"HighTemplar";NA;96
"Building";"Assimilator";NA;100
"Building";"Assimilator";NA;100
"Building";"HighTemplar";NA;103
"Building";"HighTemplar";NA;103
"Unit";"Archon";"High Templar";103
"Unit";"Observer";"Robotics Facility";107
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";110
"Building";"Pylon";NA;111
"Building";"RoboticsFacility";NA;112
"Building";"Pylon";NA;112
"Building";"PhotonCannon";NA;112
"Unit";"Immortal";"Robotics Facility";112
"Building";"HighTemplar";NA;116
"Building";"HighTemplar";NA;116
"Unit";"Zealot";"Gateway";116
"Unit";"Zealot";"Gateway";118
"Unit";"Zealot";"Gateway";120
"Unit";"Zealot";"Gateway";122
"Unit";"Zealot";"Gateway";124
"Unit";"Zealot";"Gateway";126
"Building";"PhotonCannon";NA;128
"Building";"Pylon";NA;128
"Unit";"Archon";"High Templar";128
"Unit";"Immortal";"Robotics Facility";128
"Unit";"Immortal";"Robotics Facility";132
"Building";"HighTemplar";NA;136
"Building";"HighTemplar";NA;136
"Unit";"Archon";"High Templar";136
"Building";"Nexus";NA;136
"Building";"Pylon";NA;136
"Building";"Pylon";NA;136
"Unit";"Zealot";"Gateway";136
"Unit";"Immortal";"Robotics Facility";139
"Building";"PhotonCannon";NA;145
"Building";"PhotonCannon";NA;145
"Unit";"Immortal";"Robotics Facility";145
"Unit";"Zealot";"Gateway";149
"Unit";"Zealot";"Gateway";151
"Unit";"Zealot";"Gateway";153
"Unit";"Zealot";"Gateway";155
"Unit";"Zealot";"Gateway";157
"Unit";"Zealot";"Gateway";159
"Unit";"Zealot";"Gateway";161
"Building";"HighTemplar";NA;163
"Building";"HighTemplar";NA;163
"Unit";"Immortal";"Robotics Facility";166
"Building";"Assimilator";NA;170
"Unit";"Archon";"High Templar";170
"Building";"Assimilator";NA;170
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";170
"Unit";"Zealot";"Gateway";170
