"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;20;0
"Unit";"Adept";"Gateway";27;2
"Building";"Stargate";NA;23;0
"Unit";"Phoenix";"Stargate";31;2
"Building";"Pylon";NA;35;0
"Unit";"Oracle";"Stargate";37;3
"Building";"Pylon";NA;42;0
"Building";"Gateway";NA;39;0
"Building";"Assimilator";NA;45;0
"Building";"Assimilator";NA;48;0
"Unit";"Oracle";"Stargate";43;3
"Building";"Pylon";NA;50;0
"Unit";"Zealot";"Gateway";55;2
"Unit";"Zealot";"Gateway";55;2
"Unit";"Oracle";"Stargate";52;3
"Building";"Pylon";NA;62;0
"Unit";"Sentry";"Gateway";68;2
"Unit";"Sentry";"Gateway";68;2
"Building";"Pylon";NA;67;0
"Building";"RoboticsFacility";NA;61;0
"Building";"Pylon";NA;73;0
"Building";"Forge";NA;73;0
"Building";"TwilightCouncil";NA;73;0
"Building";"Nexus";NA;62;0
"Unit";"Sentry";"Gateway";80;2
"Unit";"Sentry";"Gateway";80;2
"Building";"Pylon";NA;77;0
"Unit";"Immortal";"Robotics Facility";75;4
"Building";"Gateway";NA;78;0
"Building";"ShieldBattery";NA;86;0
"Building";"Gateway";NA;79;0
"Unit";"Observer";"Robotics Facility";88;1
"Building";"Gateway";NA;79;0
"Building";"Pylon";NA;95;0
"Building";"Assimilator";NA;94;0
"Building";"Pylon";NA;95;0
"Building";"Assimilator";NA;95;0
"Building";"TemplarArchive";NA;88;0
"Building";"Pylon";NA;97;0
"Building";"HighTemplar";NA;99;0
"Building";"HighTemplar";NA;99;0
"Unit";"Zealot";"Gateway";99;2
"Unit";"Zealot";"Gateway";99;2
"Unit";"Zealot";"Gateway";99;2
"Building";"Gateway";NA;95;0
"Building";"Gateway";NA;95;0
"Building";"HighTemplar";NA;105;0
"Building";"HighTemplar";NA;105;0
"Building";"Pylon";NA;105;0
"Unit";"Zealot";"Gateway";105;2
"Upgrade";"Charge";"TwilightCouncil";93;0
"Building";"HighTemplar";NA;107;0
"Building";"HighTemplar";NA;107;0
"Unit";"Zealot";"Gateway";107;2
"Unit";"Archon";"High Templar";107;0
"Unit";"Immortal";"Robotics Facility";105;4
"Building";"Pylon";NA;107;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";95;0
"Building";"Pylon";NA;107;0
"Building";"Pylon";NA;107;0
"Building";"HighTemplar";NA;113;0
"Building";"HighTemplar";NA;113;0
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Archon";"High Templar";113;0
"Building";"Gateway";NA;107;0
"Unit";"Immortal";"Robotics Facility";107;4
"Unit";"Zealot";"Gateway";119;2
"Unit";"Zealot";"Gateway";119;2
"Building";"PhotonCannon";NA;119;0
"Building";"HighTemplar";NA;127;0
"Building";"HighTemplar";NA;127;0
"Unit";"Zealot";"Gateway";127;2
"Building";"PhotonCannon";NA;119;0
"Unit";"Zealot";"Gateway";127;2
"Building";"Nexus";NA;107;0
"Unit";"Zealot";"Gateway";129;2
"Building";"PhotonCannon";NA;119;0
