"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;14;0
"Building";"Assimilator";NA;15;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";21;2
"Building";"Nexus";NA;20;0
"Unit";"Adept";"Gateway";23;2
"Building";"Stargate";NA;22;0
"Unit";"Adept";"Gateway";27;2
"Unit";"Oracle";"Stargate";27;3
"Building";"Gateway";NA;33;0
"Unit";"Oracle";"Stargate";37;3
"Building";"Pylon";NA;44;0
"Building";"TwilightCouncil";NA;44;0
"Unit";"Phoenix";"Stargate";49;2
"Building";"Pylon";NA;52;0
"Building";"Gateway";NA;44;0
"Unit";"Adept";"Gateway";57;2
"Unit";"Adept";"Gateway";57;2
"Unit";"Adept";"Gateway";62;2
"Building";"Assimilator";NA;56;0
"Building";"Assimilator";NA;56;0
"Building";"Pylon";NA;62;0
"Building";"Gateway";NA;53;0
"Building";"Gateway";NA;53;0
"Building";"Pylon";NA;66;0
"Unit";"Adept";"Gateway";66;2
"Unit";"Adept";"Gateway";66;2
"Unit";"Adept";"Gateway";68;2
"Unit";"Adept";"Gateway";68;2
"Building";"Pylon";NA;66;0
"Unit";"Adept";"Gateway";76;2
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";86;2
"Unit";"Adept";"Gateway";90;2
"Building";"Nexus";NA;66;0
"Unit";"Adept";"Gateway";91;2
"Unit";"Adept";"Gateway";95;2
"Unit";"Adept";"Gateway";97;2
"Unit";"Adept";"Gateway";98;2
"Building";"OracleStasisTrap";NA;103;0
"Building";"RoboticsFacility";NA;90;0
"Building";"RoboticsFacility";NA;90;0
"Unit";"Adept";"Gateway";105;2
"Unit";"Adept";"Gateway";105;2
"Unit";"Adept";"Gateway";106;2
"Unit";"Adept";"Gateway";107;2
"Upgrade";"Charge";"TwilightCouncil";90;0
"Building";"Forge";NA;105;0
"Building";"Pylon";NA;116;0
"Building";"TemplarArchive";NA;105;0
"Unit";"Immortal";"Robotics Facility";105;4
"Unit";"Immortal";"Robotics Facility";108;4
"Building";"ShieldBattery";NA;117;0
"Building";"Pylon";NA;117;0
"Building";"ShieldBattery";NA;117;0
"Building";"HighTemplar";NA;125;0
"Building";"HighTemplar";NA;125;0
"Unit";"Zealot";"Gateway";125;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Building";"Pylon";NA;121;0
"Building";"OracleStasisTrap";NA;132;0
"Building";"ShieldBattery";NA;121;0
"Building";"Assimilator";NA;125;0
"Unit";"Immortal";"Robotics Facility";117;4
"Building";"Assimilator";NA;126;0
"Building";"HighTemplar";NA;139;0
"Building";"HighTemplar";NA;139;0
"Unit";"Zealot";"Gateway";140;2
"Unit";"Zealot";"Gateway";140;2
"Building";"Gateway";NA;121;0
"Building";"Pylon";NA;145;0
"Building";"Gateway";NA;132;0
"Building";"Gateway";NA;132;0
"Building";"Gateway";NA;132;0
"Building";"Pylon";NA;146;0
"Building";"Pylon";NA;146;0
"Building";"Pylon";NA;146;0
"Building";"Gateway";NA;137;0
"Building";"HighTemplar";NA;146;0
"Building";"HighTemplar";NA;146;0
"Building";"Gateway";NA;138;0
"Unit";"Zealot";"Gateway";148;2
"Unit";"Archon";"High Templar";148;0
"Unit";"Zealot";"Gateway";148;2
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";130;0
"Unit";"Immortal";"Robotics Facility";146;4
"Building";"HighTemplar";NA;158;0
"Building";"HighTemplar";NA;158;0
"Building";"HighTemplar";NA;158;0
"Building";"HighTemplar";NA;158;0
"Building";"Forge";NA;151;0
"Unit";"Archon";"High Templar";158;0
"Unit";"Archon";"High Templar";158;0
"Unit";"Zealot";"Gateway";160;2
"Building";"Pylon";NA;160;0
"Unit";"Observer";"Robotics Facility";160;1
"Unit";"Immortal";"Robotics Facility";154;4
"Building";"HighTemplar";NA;167;0
"Building";"HighTemplar";NA;167;0
"Unit";"Sentry";"Gateway";167;2
"Building";"Pylon";NA;162;0
"Building";"Pylon";NA;162;0
"Unit";"Archon";"High Templar";167;0
"Unit";"Zealot";"Gateway";169;2
"Unit";"Zealot";"Gateway";169;2
"Building";"Assimilator";NA;163;0
"Building";"Assimilator";NA;167;0
"Building";"OracleStasisTrap";NA;173;0
"Unit";"Zealot";"Gateway";169;2
"Building";"Gateway";NA;160;0
"Building";"HighTemplar";NA;175;0
"Building";"PhotonCannon";NA;167;0
"Building";"HighTemplar";NA;175;0
"Unit";"Zealot";"Gateway";175;2
"Unit";"Zealot";"Gateway";175;2
"Unit";"Zealot";"Gateway";175;2
"Building";"PhotonCannon";NA;169;0
"Building";"Gateway";NA;162;0
"Building";"Nexus";NA;160;0
"Unit";"Archon";"High Templar";181;0
"Unit";"Zealot";"Gateway";181;2
"Unit";"Zealot";"Gateway";181;2
