"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Extractor";NA;18;0
"Building";"Hatchery";NA;16;0
"Building";"SpawningPool";NA;19;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Overlord";"Larva";26;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Zergling";"Larva";26;1
"Unit";"Zergling";"Larva";26;1
"Unit";"Zergling";"Larva";26;1
"Unit";"Zergling";"Larva";26;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";30;1
"Unit";"Zergling";"Larva";30;1
"Unit";"Overlord";"Larva";40;0
"Building";"CreepTumorQueen";NA;40;0
"Unit";"Queen";"Hatchery";34;2
"Building";"Hatchery";NA;26;0
"Unit";"Overlord";"Larva";45;0
"Building";"CreepTumorQueen";NA;52;0
"Building";"CreepTumor";NA;52;0
"Unit";"Overlord";"Larva";52;0
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";57;1
"Unit";"Zergling";"Larva";57;1
"Unit";"Queen";"Hatchery";52;2
"Unit";"Zergling";"Larva";57;1
"Unit";"Zergling";"Larva";57;1
"Unit";"Zergling";"Larva";57;1
"Unit";"Zergling";"Larva";57;1
"Building";"CreepTumor";NA;61;0
"Building";"RoachWarren";NA;57;0
"Building";"Extractor";NA;61;0
"Building";"Extractor";NA;61;0
"Building";"CreepTumorQueen";NA;68;0
"Building";"CreepTumor";NA;67;0
"Unit";"Overlord";"Larva";73;0
"Unit";"Overlord";"Larva";73;0
"Unit";"Overlord";"Larva";76;0
"Unit";"Overlord";"Larva";76;0
"Unit";"Overlord";"Larva";76;0
"Building";"EvolutionChamber";NA;73;0
"Building";"CreepTumorQueen";NA;76;0
"Building";"CreepTumor";NA;76;0
"Building";"CreepTumor";NA;76;0
"Building";"CreepTumor";NA;76;0
"Unit";"Roach";"Larva";76;2
"Unit";"Roach";"Larva";76;2
"Unit";"Roach";"Larva";76;2
"Unit";"Roach";"Larva";76;2
"Unit";"Roach";"Larva";76;2
"Unit";"Roach";"Larva";76;2
"Unit";"Roach";"Larva";78;2
"Unit";"Roach";"Larva";78;2
"Unit";"Roach";"Larva";78;2
"Unit";"Roach";"Larva";78;2
"Unit";"Roach";"Larva";78;2
"Building";"CreepTumorQueen";NA;90;0
"Building";"CreepTumor";NA;90;0
"Building";"CreepTumor";NA;90;0
"Building";"CreepTumor";NA;100;0
"Unit";"Roach";"Larva";90;2
"Unit";"Roach";"Larva";90;2
"Unit";"Overlord";"Larva";90;0
"Unit";"Overlord";"Larva";90;0
"Unit";"Overlord";"Larva";90;0
"Unit";"Overlord";"Larva";90;0
"Unit";"Overlord";"Larva";90;0
"Upgrade";"GlialReconstitution";"RoachWarren";78;0
"Building";"CreepTumor";NA;108;0
"Building";"Extractor";NA;108;0
"Building";"SporeCrawler";NA;122;0
"Building";"SporeCrawler";NA;122;0
"Building";"CreepTumorQueen";NA;122;0
"Building";"CreepTumor";NA;122;0
"Building";"SporeCrawler";NA;122;0
"Building";"CreepTumor";NA;122;0
"Building";"Extractor";NA;122;0
"Building";"CreepTumor";NA;122;0
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Roach";"Larva";122;2
"Unit";"Roach";"Larva";122;2
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Zergling";"Larva";122;1
"Unit";"Roach";"Larva";122;2
"Building";"Extractor";NA;122;0
"Building";"CreepTumor";NA;122;0
"Building";"CreepTumorQueen";NA;122;0
"Building";"CreepTumor";NA;122;0
"Upgrade";"ZergMissileWeaponsLevel1";"EvolutionChamber";90;0
"Building";"BanelingNest";NA;122;0
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Roach";"Larva";138;2
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Roach";"Larva";158;2
"Unit";"Roach";"Larva";158;2
"Unit";"Roach";"Larva";158;2
"Building";"HydraliskDen";NA;169;0
"Unit";"Roach";"Larva";169;2
"Unit";"Roach";"Larva";169;2
"Unit";"Roach";"Larva";169;2
"Unit";"Roach";"Larva";169;2
"Unit";"Roach";"Larva";169;2
"Unit";"Roach";"Larva";169;2
"Unit";"Overlord";"Larva";169;0
"Unit";"Overlord";"Larva";169;0
"Unit";"Overlord";"Larva";169;0
"Unit";"Overlord";"Larva";169;0
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
"Unit";"Roach";"Larva";181;2
