"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Assimilator";NA;15
"Building";"Gateway";NA;16
"Building";"Nexus";NA;19
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Unit";"Adept";"Gateway";27
"Building";"RoboticsFacility";NA;31
"Unit";"Adept";"Gateway";34
"Building";"TwilightCouncil";NA;39
"Building";"Pylon";NA;41
"Building";"Forge";NA;43
"Building";"Assimilator";NA;45
"Unit";"Observer";"Robotics Facility";45
"Building";"Assimilator";NA;46
"Building";"Pylon";NA;48
"Building";"Gateway";NA;48
"Unit";"Sentry";"Gateway";48
"Building";"Pylon";NA;51
"Unit";"Observer";"Robotics Facility";51
"Unit";"Stalker";"Gateway";55
"Unit";"Immortal";"Robotics Facility";57
"Building";"Pylon";NA;62
"Building";"Gateway";NA;62
"Building";"Gateway";NA;64
"Building";"Pylon";NA;64
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";64
"Unit";"Stalker";"Gateway";64
"Unit";"Stalker";"Gateway";66
"Unit";"Immortal";"Robotics Facility";68
"Building";"Pylon";NA;74
"Unit";"Adept";"Gateway";74
"Unit";"Adept";"Gateway";76
"Building";"Gateway";NA;78
"Building";"Pylon";NA;78
"Unit";"Stalker";"Gateway";78
"Unit";"Observer";"Robotics Facility";80
"Unit";"Stalker";"Gateway";81
"Unit";"Stalker";"Gateway";83
"Unit";"Stalker";"Gateway";85
"Building";"Pylon";NA;89
"Building";"Pylon";NA;89
"Building";"Pylon";NA;89
"Building";"Forge";NA;91
"Unit";"Adept";"Gateway";91
"Unit";"Adept";"Gateway";93
"Unit";"Adept";"Gateway";95
"Unit";"Sentry";"Gateway";97
"Building";"Pylon";NA;99
"Building";"Gateway";NA;99
"Unit";"Adept";"Gateway";99
"Unit";"Adept";"Gateway";101
"Unit";"Adept";"Gateway";103
"Unit";"Immortal";"Robotics Facility";105
"Unit";"Stalker";"Gateway";109
"Unit";"Stalker";"Gateway";111
"Unit";"Stalker";"Gateway";113
"Unit";"Stalker";"Gateway";115
"Unit";"Stalker";"Gateway";117
"Building";"Pylon";NA;119
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";119
"Unit";"Adept";"Gateway";119
"Unit";"Adept";"Gateway";121
"Unit";"Adept";"Gateway";123
"Unit";"Adept";"Gateway";125
"Unit";"Adept";"Gateway";127
"Unit";"Immortal";"Robotics Facility";129
"Unit";"Adept";"Gateway";133
"Unit";"Adept";"Gateway";135
"Unit";"Adept";"Gateway";137
"Unit";"Adept";"Gateway";139
"Unit";"Adept";"Gateway";141
"Building";"Nexus";NA;143
"Building";"Pylon";NA;143
"Unit";"Immortal";"Robotics Facility";143
"Building";"Pylon";NA;149
"Unit";"Stalker";"Gateway";149
"Unit";"Stalker";"Gateway";151
"Unit";"Stalker";"Gateway";153
"Unit";"Stalker";"Gateway";155
"Unit";"Stalker";"Gateway";157
"Unit";"Stalker";"Gateway";159
"Unit";"Observer";"Robotics Facility";161
"Unit";"Sentry";"Gateway";162
"Unit";"Sentry";"Gateway";164
"Unit";"Sentry";"Gateway";166
"Unit";"Adept";"Gateway";168
"Unit";"Adept";"Gateway";170
"Unit";"Adept";"Gateway";172
"Unit";"Observer";"Robotics Facility";174
"Building";"Pylon";NA;175
"Building";"Pylon";NA;175
"Upgrade";"SprayProtoss";NA;175
"Upgrade";"SprayProtoss";NA;175
"Upgrade";"WarpGateResearch";NA;175
"Upgrade";"BlinkTech";NA;175
"Upgrade";"AdeptPiercingAttack";NA;175
"Upgrade";"ProtossGroundArmorsLevel1";NA;175
"Upgrade";"SprayProtoss";NA;175
"Upgrade";"SprayProtoss";NA;175
