"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";18;1
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Building";"Bunker";NA;19;0
"Building";"Refinery";NA;19;0
"Unit";"Marine";"Barracks";20;1
"Unit";"SCV";"Command Center";20;1
"Building";"Refinery";NA;20;0
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;20;0
"Building";"CommandCenter";NA;17;0
"Unit";"SCV";"Command Center";23;1
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";26;1
"Building";"Factory";NA;23;0
"Unit";"SCV";"Command Center";28;1
"Building";"BarracksReactor";NA;25;0
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";31;1
"Building";"BarracksTechLab";NA;31;0
"Unit";"SCV";"Command Center";32;1
"Building";"Starport";NA;29;0
"Building";"Refinery";NA;31;0
"Unit";"SCV";"Command Center";33;1
"Unit";"Cyclone";"Factory";32;3
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";34;1
"Building";"CommandCenter";NA;26;0
"Unit";"Cyclone";"Factory";34;3
"Unit";"SCV";"Command Center";39;1
"Unit";"SCV";"Command Center";43;1
"Building";"Refinery";NA;40;0
"Unit";"SCV";"Command Center";44;1
"Unit";"Hellion";"Factory";40;2
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";49;1
"Building";"SupplyDepot";NA;48;0
"Building";"BarracksReactor";NA;45;0
