"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Building";"Refinery";NA;17;0
"Unit";"SCV";"Command Center";17;1
"Building";"SupplyDepot";NA;18;0
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Marine";"Barracks";24;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Marine";"Barracks";24;1
"Unit";"Cyclone";"Factory";24;3
"Unit";"SCV";"Command Center";26;1
"Unit";"Marine";"Barracks";27;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";32;1
"Unit";"Cyclone";"Factory";31;3
"Unit";"SCV";"Command Center";33;1
"Building";"SupplyDepot";NA;33;0
"Building";"Starport";NA;31;0
"Unit";"SCV";"Command Center";38;1
"Building";"SupplyDepot";NA;38;0
"Unit";"Cyclone";"Factory";38;3
"Unit";"SCV";"Command Center";39;1
"Building";"CommandCenter";NA;32;0
"Unit";"SCV";"Command Center";42;1
"Unit";"Liberator";"Starport";38;3
"Building";"SupplyDepot";NA;39;0
"Unit";"Marine";"Barracks";43;1
"Unit";"SCV";"Command Center";43;1
"Unit";"Cyclone";"Factory";47;3
"Building";"Bunker";NA;47;0
"Unit";"SCV";"Command Center";49;1
"Unit";"Liberator";"Starport";47;3
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";52;1
"Building";"FactoryTechLab";NA;53;0
"Unit";"SCV";"Command Center";56;1
"Unit";"SCV";"Command Center";57;1
"Unit";"SCV";"Command Center";59;1
