"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";19;1
"Building";"Refinery";NA;19;0
"Unit";"Marine";"Barracks";20;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;22;0
"Building";"SupplyDepot";NA;22;0
"Building";"Factory";NA;21;0
"Unit";"SCV";"Command Center";23;1
"Building";"CommandCenter";NA;19;0
"Unit";"Marine";"Barracks";23;1
"Building";"Bunker";NA;22;0
"Unit";"Cyclone";"Factory";25;3
"Unit";"SCV";"Command Center";25;1
"Building";"Starport";NA;24;0
"Unit";"Marine";"Barracks";25;1
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Cyclone";"Factory";30;3
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Building";"FactoryTechLab";NA;37;0
"Unit";"SCV";"Command Center";39;1
"Unit";"SCV";"Command Center";40;1
"Building";"BarracksReactor";NA;37;0
"Building";"SupplyDepot";NA;39;0
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";42;1
"Building";"SupplyDepot";NA;42;0
"Unit";"Marine";"Barracks";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";47;1
"Building";"SupplyDepot";NA;45;0
"Building";"SupplyDepot";NA;45;0
"Unit";"Marine";"Barracks";47;1
"Unit";"Marine";"Barracks";47;1
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";54;1
"Unit";"Marine";"Barracks";54;1
"Unit";"Marine";"Barracks";54;1
"Building";"Refinery";NA;55;0
"Building";"Refinery";NA;55;0
"Unit";"SCV";"Command Center";56;1
"Unit";"Liberator";"Starport";50;3
"Building";"SupplyDepot";NA;59;0
"Unit";"SCV";"Command Center";60;1
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";63;1
"Building";"EngineeringBay";NA;60;0
"Building";"EngineeringBay";NA;63;0
"Building";"CommandCenter";NA;52;0
"Building";"Barracks";NA;59;0
"Building";"Barracks";NA;59;0
"Unit";"Liberator";"Starport";64;3
