"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"Factory";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Hellion";"Factory";21;2
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";22;1
"Building";"Starport";NA;21;0
"Unit";"SCV";"Command Center";27;1
"Building";"StarportTechLab";NA;27;0
"Building";"SupplyDepot";NA;27;0
"Unit";"Cyclone";"Factory";27;3
"Building";"BarracksReactor";NA;27;0
"Unit";"SCV";"Command Center";28;1
"Building";"SupplyDepot";NA;32;0
"Unit";"SCV";"Command Center";32;1
"Unit";"Cyclone";"Factory";32;3
"Building";"BarracksTechLab";NA;32;0
"Unit";"SCV";"Command Center";32;1
"Unit";"Banshee";"Starport";31;3
"Unit";"SCV";"Command Center";36;1
"Building";"SupplyDepot";NA;36;0
"Unit";"Cyclone";"Factory";37;3
"Unit";"Marine";"Barracks";41;1
"Unit";"SCV";"Command Center";41;1
"Building";"CommandCenter";NA;32;0
"Building";"SupplyDepot";NA;41;0
"Unit";"Marine";"Barracks";44;1
"Unit";"SCV";"Command Center";46;1
